TIF,"
				Tiffany & Co. is a holding company, which engages in design, manufacture, and sale of jewelry. The firm also sells timepieces, leather goods, sterling silver goods, china, crystal, stationery, fragrances, and accessories. It operates through the following geographical segments: Americas, Asia-Pacific, Japan, Europe, and Other. The Americas segment includes stores in the United States, Canada, and Latin America. The Other segment covers the emerging markets region and wholesale of operations in the Middle East. The company was founded by Charles L. Tiffany in 1837 and is headquartered in New York, NY. 
			"
TJX,"
				The TJX Cos. , Inc. engages in the retail of off-price apparel and home fashion products. It operates through the following segments: Marmaxx, HomeGoods, TJX Canada, and TJX International. The Marmaxx segment sells family apparel including apparel, home fashions, and other merchandise. The HomeGoods segment offers assortment of home fashions, including furniture, rugs, lighting, soft home, decorative accessories, tabletop and cookware as well as expanded pet, kids, and gourmet food departments. The TJX Canada segment operates the Winners, Marshalls, and HomeSense chains in Canada. The TJX International segment comprises operations of T. 
			"
TT,"
				Trane Technologies Plc engages in the provision of products, services, and solutions to enhance the quality, energy efficiency and comfort of air in homes and buildings, transport and protect food and perishables and increase industrial productivity and efficiency. It operates through Climate and Industrial segments. The Climate segment delivers energy-efficient products and innovative energy services. The Industrial segment delivers products and services that enhance energy efficiency, productivity and operations. It distributes its products under the following brand names: Ingersoll-Rand, Trane, Thermo King, American Standard, ARO, and Club Car. The company was founded in 1871 and is headquartered in Swords, Ireland.
			"
TSCO,"
				Tractor Supply Co. engages in the retail sale of farm and ranch products. It operates retail farm & ranch stores and focuses on supplying the lifestyle needs of recreational farmers and ranchers, as well as tradesmen and small businesses. The firm operates the retail stores under the names: Tractor Supply Company, Del's Feed & Farm Supply, and Petsense. Its product categories includes equine, livestock, pet, and small animal; hardware, truck, towing, and tool; heating, lawn and garden items, power equipment, gifts, and toys; recreational clothing and footwear; and maintenance products for agricultural and rural use. The company was founded by Charles E. Schmidt, Sr. in 1938 and is headquartered in Brentwood, TN. 
			"
TDG,"
				TransDigm Group, Inc. engages in producing, designing, and supplying of engineered aerospace components, systems and subsystems. It operates through the following segments: Power and Control, Airframe, and Non-Aviation. The Power and Control segment includes operations that primarily develop, produce and market systems and components that predominately provide power to or control power of the aircraft utilizing electronic, fluid, power, and mechanical motion control technologies. The Airframe segment covers operations that primarily develop, produce and market systems and components that are used in non-power airframe applications utilizing airframe and cabin structure technologies. The Non-Aviation segment focuses on operations that primarily develop, produce, and market products for non-aviation markets. The company was founded by W. Nicholas Howley and Douglas W. 
			"
TWTR,"
				Twitter, Inc. is a global platform for public self-expression and conversation in real time. It provides a network that connects users to people, information, ideas, opinions, and news. The company's services include live commentary, live connections and live conversations. Its application provides social networking services and micro-blogging services through mobile devices and the Internet. The company can also be used as a marketing tool for businesses. Itâ€™s products and services include Twitter, Periscope, Promoted Tweets, Promoted Accounts and Promoted Trends. Twitter was founded by Jack Dorsey, Christopher Isaac Stone, Noah E. 
			"
TRV,"
				The Travelers Cos. , Inc. is a holding company, which engages in the provision of commercial and personal property and casualty insurance products and services. It operates through the following business segments: Business Insurance; Bond and Specialty Insurance; and Personal Insurance. The Business Insurance segment offers a broad array of property and casualty insurance, and insurance related services to its customers. The Bond and Specialty Insurance segment includes surety, fidelity, management liability, professional liability, and other property and casualty coverage and related risk management services. The Personal Insurance segment consists of products of automobile and homeowners insurance are complemented by a broad suite of related coverages. The company was founded in 1853 and is headquartered in New York, NY. 
			"
TFC,"
				Truist Financial Corp. operates as a financial holding company, which engages in the provision of banking services to individuals, businesses and municipalities. The firm offers a variety of loans and lease financing to individuals and entities, including insurance premium financing, permanent commercial real estate financing arrangements, loan servicing for third-party investors, direct consumer finance loans to individuals, credit card lending, automobile financing and equipment financing. It also markets a range of other services, including deposits, life insurance, property and casualty insurance, health Truist Financial Corp. operates as a financial holding company. It engages in the provision of banking services to individuals, businesses and municipalities. The company operates through the following segments: Consumer Banking and Wealth; Corporate and Commercial Banking; and Insurance Holdings. The firm offers a variety of loans and lease financing to individuals and entities, including insurance premium financing, permanent commercial real estate financing arrangements, loan servicing for third-party investors, direct consumer finance loans to individuals, credit card lending, automobile financing and equipment financing. 
			"
UDR,"
				UDR, Inc. is a real estate investment trust, which owns, operates, acquires, renovates, develops, redevelops, disposes of, and manages multifamily apartment communities. It engages in the multi-family real estate investment trust business. It operates through the Same-Store Communities and Non-Mature Communities/Other segments. The Same-Store Communities segment pertains to properties that are acquired, developed, and stabilized occupancy. The Non-Mature Communities/Other segment include recently acquired, developed and redeveloped communities and the non-apartment components of mixed use properties. The company was founded in 1972 and is headquartered in Highlands Ranch, CO. . 
			"
TYL,"
				Tyler Technologies, Inc. engages in the provision of integrated technology and management solutions and services for public sector with a focus on local governments. It operates through the Enterprise Software, and Appraisal and Tax segments. The Enterprise Software segment provides municipal and county governments and schools with software systems to meet their information technology and automation needs for mission-critical back-office functions such as financial management, courts, and justice processes. The Appraisal and Tax segment provides systems and software that automate the appraisal and assessment of real and personal property, as well as property appraisal outsourcing services for local governments and taxing authorities. The company was founded in 1966 and is headquartered in Plano, TX.
			"
TSN,"
				Tyson Foods, Inc. engages in the production of processed food. It operates through the following segments: Chicken, Beef, Pork, and Prepared Foods. The Chicken segment involves in domestic operations related to raising and processing live chickens into fresh, frozen, and value-added chicken products, as well as sales from allied products. The Beef segment includes operations related to processing live fed cattle and fabricating dressed beef carcasses into primal and sub-primal meat cuts and case-ready products. The Pork segment comprises operations related to processing live market hogs and fabricating pork carcasses into primal and sub-primal cuts and case-ready products. The Prepared Foods segment manufactures and markets frozen and refrigerated food products and logistic operations to move products through the supply chain. The company was founded by John W. 
			"
ULTA,"
				Ulta Beauty, Inc. is a beauty retailer of cosmetics, fragrance, skin care and hair care products. It operates through the segment which includes retail stores, salon services and e-commerce. The firm provides unmatched product breadth, value and convenience in a distinctive specialty retail environment. The company was founded on January 9, 1990 and is headquartered in Bolingbrook, IL.
			"
USB,"
				U.S. Bancorp operates as a bank holding company. It offers financial services, including lending and depository services, cash management, foreign exchange and trust and investment management. The firm also offers mortgage, refinance, auto, boat & RV loans, credit lines, credit card services, merchant, bank, checking & savings accounts, debit cards, online & mobile banking, ATM processing, mortgage banking, insurance, brokerage and leasing services. The company was founded in 1929 and is headquartered in Minneapolis, MN.
			"
UAA,"
				Under Armour, Inc. engages in the development, marketing, and distribution of branded performance apparel, footwear, and accessories for men, women, and youth. It operates through the following segments: North America, EMEA, Asia-Pacific, Latin America, and Connected Fitness. The North America segment comprises of U. S. and Canada. The Connected Fitness segment offers digital fitness subscriptions, along with digital advertising through its MapMyFitness, MyFitnessPal, and Endomondo. applications. 
			"
UA,"
				Under Armour, Inc. engages in the development, marketing, and distribution of branded performance apparel, footwear, and accessories for men, women, and youth. It operates through the following segments: North America, EMEA, Asia-Pacific, Latin America, and Connected Fitness. The North America segment comprises of U. S. and Canada. The Connected Fitness segment offers digital fitness subscriptions, along with digital advertising through its MapMyFitness, MyFitnessPal, and Endomondo. applications. 
			"
UNP,"
				Union Pacific Corp. engages in the provision of railroad and freight transportation services. Its principal operating company, Union Pacific Railroad Co., operates as a railroad franchise. The Railroad's diversified business mix includes agricultural products, automotive, chemicals, coal, industrial products, and intermodal. The company was founded in 1969 and is headquartered in Omaha, NE.
			"
UAL,"
				United Airlines Holdings, Inc. is a holding company, which offers satellite based Wi-Fi, including on long-haul overseas routes. It transports people and cargo throughout North America and to destinations in Asia, Europe, Africa, the Pacific, the Middle East and Latin America. UAL, through United and its regional carriers. The company was founded on December 30, 1968 and is headquartered in Chicago, IL.
			"
UNH,"
				UnitedHealth Group, Inc. engages in the provision of health care coverage, software, and data consultancy services. It operates through the following segments: UnitedHealthcare, OptumHealth, OptumInsight, and OptumRx. The UnitedHealthcare segment utilizes Optum's capabilities to help coordinate patient care, improve affordability of medical care, analyze cost trends, manage pharmacy benefits, work with care providers more effectively, and create a simpler consumer experience. The OptumHealth segment provides health services business serving the broad health care marketplace, including payers, care providers, employers, government, life sciences companies, and consumers. The OptumInsight segment focuses on data and analytics, technology, and information to help major participants in the health care industry. The OptumRx segment provides pharmacy care services. The company was founded by Richard T. 
			"
UHS,"
				Universal Health Services, Inc. operates as a healthcare management company, which through its subsidiaries, owns and operates acute care hospitals, behavioral health centers, surgical hospitals, ambulatory surgery centers, and radiation oncology centers. It operates through the following segments: Acute Care Hospital Services, Behavioral Health Care Services, and Other. The Other segment consists of centralized services such as information technology, purchasing, reimbursement, accounting and finance, taxation, legal, advertising, and design and construction. The company was founded by Alan B. Miller in 1979 and is headquartered in King of Prussia, PA.
			"
UPS,"
				United Parcel Service, Inc. operates as a logistics and package delivery company that provides supply chain management services. Its logistics services include transportation, distribution, contract logistics, ground freight, ocean freight, air freight, customs brokerage, insurance, and financing. The company operates through the following segments: U. S. Domestic Package, International Package, and Supply Chain and Freight. The U. S. 
			"
UNM,"
				Unum Group is engaged in providing financial protection benefits. It operates through the following segments: Unum U. S. , Unum UK, Colonial Life, Closed Block and Corporate. The Unum U. S. segment comprises of group long-term and short-term disability insurance, group life and accidental death and dismemberment products, and supplemental and voluntary lines of business. The Unum UK segment offers insurance for group long-term disability, group life, and supplemental lines of business which include dental, individual disability, and critical illness products. 
			"
VFC,"
				VF Corp. designs, produces, procures, markets and distributes lifestyle apparel, footwear and related products. It operates through the following segments: Outdoor, Active, Work and Jeans. The Outdoor segment refers to outdoor and activity-based lifestyle brands including performance-based apparel, footwear, equipment, backpacks, luggage and accessories. The Active segment is a group of activity-based lifestyle brands which offers active apparel, footwear and accessories. The Work segment consists of work and work-inspired lifestyle apparel and footwear and occupational apparel sold through direct-to-consumer, wholesale and business-to-business channels. The Jeans segment markets denim and related casual apparel products globally. The company was founded by John Barbey in October 1899 and headquartered in Greensboro, NC. 
			"
URI,"
				United Rentals, Inc. engages in the equipment rental business. It offers rent to construction and industrial companies, manufacturers, utilities, municipalities, homeowners and government entities. The company operates through two business segments: General Rentals; and Trench, power and fluid solutions. The General Rentals segment engages in the rental of construction, aerial and industrial equipment, general tools and light equipment, and related services and activities. The trench, power and fluid solutions segment includes the rental of specialty construction products and related services. It comprises of Trench Safety region, which rents trench safety equipment such as trench shields, aluminum hydraulic shoring systems, slide rails, crossing plates, construction lasers and line testing equipment for underground work, the Power and HVAC region that rents power and HVAC equipment such as portable diesel generators, electrical distribution equipment, and temperature control equipment including heating and cooling equipment, the Pump Solutions region involves in the rental of pumps primarily used by energy and petrochemical customers. United Rentals was founded by Bradley S. 
			"
VAR,"
				Varian Medical Systems, Inc. engages in the manufacture of medical devices and software for treating cancer and other medical conditions. It operates through the Oncology Systems and Proton Solutions segments. The Oncology Systems segment designs, manufactures, sells, and services hardware and software products for treating cancer with conventional radiation therapy, and advanced treatments. The Proton Solutions segment delivers proton therapy, a form of external beam radiotherapy using proton beams for the treatment of cancer. The company was founded by William Hansen, Edward Ginzton, Russell Varian, and Sigurd Varian in 1948 and is headquartered in Palo Alto, CA.
			"
VLO,"
				Valero Energy Corp. engages in the manufacture and marketing of transportation fuels and other petrochemical products. It operates through the following business segments: Refining, Ethanol and Renewable Diesel. The Refining segment comprises of refining operations, associated marketing activities, and logistics assets that support its refining operations. The Ethanol segment includes its ethanol operations, associated marketing activities, and logistics assets that support its ethanol operations. The Renewable Diesel covers the operations of Diamond Green Diesel Holdings LLC. The company was founded on January 1, 1980 and is headquartered in San Antonio, TX. . 
			"
VTR,"
				Ventas, Inc. engages in the acquisition and ownership of seniors housing and healthcare properties. The company invests in seniors housing and healthcare properties through acquisitions and leases its properties to unaffiliated tenants or operate them through independent third-party managers. It operates through the following segments: Triple-Net Leased Properties, Senior Living Operations, and Office Operations. The company was founded in 1983 and is headquartered in Chicago, IL.
			"
VRSN,"
				VeriSign, Inc. provides domain name registry services and Internet infrastructure, which enables Internet navigation for many of the world's most recognized domain names. It enables the security, stability, and resiliency of key Internet infrastructure and services, including providing root zone maintainer services, operating two of the 13 global Internet root servers, and providing registration services and authoritative resolution for the. com and. net top-level domains, which support the majority of global e-commerce. The company was founded by D. James Bidzos on April 12, 1995 and is headquartered in Reston, VA. . 
			"
VRSK,"
				Verisk Analytics, Inc. is a holding company, which engages in the provision of data analytics for customers in insurance, energy markets and financial services. It operates through the following segments: Insurance, Energy & Specialized Markets and Financial Services. The Insurance segment serves insurance customers and focuses on the prediction of loss, the selection and pricing of risk, and compliance. The Energy & Specialized Markets segment provides data analytics services. It also provides research and consulting services focusing on exploration strategies and screening, asset development and acquisition, commodity markets and corporate analysis. The Financial Services segment maintains bank account consortia to provide competitive benchmarking, decisioning algorithms, business intelligence, and customized analytic services to financial institutions, payment networks and processors, alternative lenders, regulators and merchants. The company was founded in 1971 and is headquartered in Jersey City, NJ. 
			"
VZ,"
				Verizon Communications, Inc. is a holding company, which engages in the provision of communications, information, and entertainment products and services to consumers, businesses, and governmental agencies. It operates through the Verizon Consumer Group (Consumer) and Verizon Business Group (Business) segments. The Consumer segment provides consumer-focused wireless and wire line communications services and products. The Business segment offers wireless and wire line communications services and products; video and data services; corporate networking solutions; security and managed network services; local and long distance voice services; and network access to deliver various Internet of Things (IoT) services and products. The company was founded in 1983 and is headquartered in New York, NY.
			"
VIAC,
VNO,"
				Vornado Realty Trust is a real estate investment trust. The company owns office, retail, merchandise mart properties and other real estate and related investments. Its office properties include various building office complexes and Bank of America Center in San Francisco. The company's retail properties include shopping centers, regional malls single tenant retail assets. Its other real estate and related investments include marketable securities and mezzanine loans or real estate. The company was founded by Steve Roth in 1980 and is headquartered in New York, NY.
			"
VRTX,"
				Vertex Pharmaceuticals, Inc. engages in the business of discovering, developing, manufacturing and commercializing small molecule drugs for patients with serious diseases. It focuses on development and commercializing therapies for the treatment of cystic fibrosis, infectious diseases including viral infections such as influenza and bacterial infections, autoimmune diseases such as rheumatoid arthritis, cancer, inflammatory bowel disease and neurological disorders including pain and multiple sclerosis. The company was founded by Joshua S. Boger in 1989 and is headquartered in Boston, MA.
			"
WRB,"
				W. R. Berkley Corp. is an insurance holding company, which engages in the property casualty insurance business. It operates through the Insurance and Reinsurance & Monoline Excess segments. The Insurance segment includes excess and surplus lines, admitted lines, and specialty personal lines throughout the United States, as well as insurance business in the United Kingdom, Continental Europe, South America, Canada, Mexico, Scandinavia, Asia and Australia. The Reinsurance & Monoline Excess segment is involved in the reinsurance business on a facultative and treaty basis, primarily in the United States, United Kingdom, Continental Europe, Australia, the Asia-Pacific region, and South Africa. The company was founded by William R. 
			"
V,"
				Visa, Inc. engages in the provision of digital payment services. It also facilitates global commerce through the transfer of value and information among global network of consumers, merchants, financial institutions, businesses, strategic partners, and government entities. It offers debit card, credit card, prepaid products, commercial payment solutions, and global ATM. The company was founded by Dee Hock in 1958 and is headquartered in San Francisco, CA.
			"
WMT,"
				Walmart, Inc. engages in retail and wholesale business. The Company offers an assortment of merchandise and services at everyday low prices. It operates through the following business segments: Walmart U. S. , Walmart International, and Sam's Club. The Walmart U. S. 
			"
WAB,"
				Westinghouse Air Brake Technologies Corp. engages in the provision of equipment, systems, and value-added services for the rail industry. It operates through the following segments: Freight and Transit. The Freight segment involves in the manufacture and offers services components for new and existing locomotives and freight cars; supplies rail control and infrastructure products such as electronics, positive train control equipment, and signal design and engineering services; overhauls locomotives; and provides heat exchangers and cooling systems for rail and other industrial markets. The Transit segments includes the manufacture and providing services components for new and existing passenger transit vehicles, including regional trains, high speed trains, subway cars, light-rail vehicles, and buses; supplies rail control and infrastructure products such as electronics, positive train control equipment, and signal design and engineering services; builds new commuter locomotives; and renovate passenger transit vehicles. The company was founded in 1869 and is headquartered in Pittsburgh, PA.
			"
VMC,"
				Vulcan Materials Co. engages in the provision of basic materials and supply for infrastructure and construction industry. It operates through the following business segments: Aggregates, Asphalt, Concrete and Calcium. The Aggregates segment produces and sells asphalt mix and ready-mixed concrete primarily in its mid-Atlantic, Georgia, Southwestern, Tennessee and Western markets. The Asphalt segment produces and sells asphalt mix in Arizona, California, New Mexico, Tennessee, and Texas. The Concrete segment produces and sells ready-mixed concrete in California, Georgia, Maryland, New Mexico, Texas, Virginia, Washington D. C. , and the Bahamas. 
			"
WBA,"
				Walgreens Boots Alliance, Inc. engages in the provision of drug store services. The company operates through the following segments: Retail Pharmacy USA, Retail Pharmacy International, and Pharmaceutical Wholesale. The Retail Pharmacy USA segment engages in pharmacy-led health and beauty retail businesses, which sells its products under brand names Walgreens and Duane Reade. The Retail Pharmacy International segment offers retail stores, which sells products of brands No7, Boots Pharmaceuticals, Botanics, Liz Earle, and Soap & Glory. The Pharmaceutical Wholesale segment supplies medicines, other healthcare products and related services to pharmacies, doctors, health centers, and hospitals. The company was founded in 1901 and is headquartered in Deerfield, IL. . 
			"
DIS,"
				The Walt Disney Co. is a diversified international family entertainment and media enterprise. It operates through the following segments: Media Networks, Parks, Experiences and Products, Studio Entertainment and Direct-to-Consumer and International (DTCI). The Media Networks segment includes cable and broadcast television networks, television production and distribution operations, domestic television stations, radio networks and stations. The Parks, Experiences and Products segment owns and operates the Walt Disney World Resort in Florida; the Disneyland Resort in California; Aulani, a Disney Resort & Spa in Hawaii; the Disney Vacation Club; the Disney Cruise Line; and Adventures by Disney. The Studio Entertainment segment produces and acquires live-action and animated motion pictures, direct-to-video content, musical recordings and live stage plays. This segment distributes films primarily under the Walt Disney Pictures, Pixar, Marvel, Lucasfilm and Touchstone banners. The DTCI segment licenses the company's trade names, characters and visual and literary properties to various manufacturers, game developers, publishers and retailers throughout the world. 
			"
WM,"
				Waste Management, Inc. engages in the provision of waste management environmental services. It operates through the following segments: Tier 1, Tier 2 and Tier 3. The Tier 1 segment comprises of areas in the Southern United States. The Tier 2 segment comprises of areas located in the Midwest and Northeast United States. The Tier 3 segment comprises all remaining areas, including the Northwest and Mid-Atlantic regions of the United States and Eastern Canada. The company was founded on September 30, 1987 and is headquartered in Houston, TX. . 
			"
WAT,"
				Waters Corp. is a measurement company, which engages in the analytical workflow solutions involving liquid chromatography, mass spectrometry and thermal analysis innovations. It operates through Waters and TA segments. The Waters segment designs, manufactures, distributes and services liquid chromatography and ultra performance liquid chromatography instruments, columns and other chemistry consumables that can be integrated and used along with other analytical instruments. The TA Instruments segment designs, manufactures, distributes and services thermal analysis, rheometry and calorimetry instruments. The company was founded by James Logan Waters in 1958 and is headquartered in Milford, MA.
			"
WEC,"
				WEC Energy Group, Inc. is a holding company, which engages in the generation and distribution of electricity and natural gas. It operates through the following segments: Wisconsin, Illinois, Other States, Electric Transmission, Non-Utility Energy Infrastructure and Corporate & Other. The Wisconsin segment refers to the electric and gas utility operations. The Illinois segment deals with natural gas utility and non-utility activities. The Other States segment pertains to natural gas operations of the firm's subsidiaries. The Electric Transmission segment holds interests in state regulatory commissions. The Non-Utility Energy Infrastructure segment includes Wisconsin Electric Power, which owns and leases generating facilities. 
			"
WELL,"
				Welltower, Inc. engages in the provision of health care infrastructure and investment of seniors housing operators, post-acute providers, and health systems. It operates through the following segments: Seniors Housing Operating, Triple-net, and Outpatient Medical. The Seniors Housing Operating segment includes the seniors housing communities. The Triple-net segment offers long-term/post-acute care facilities, assisted living facilities, independent living/continuing care retirement communities, care homes (United Kingdom), independent support living facilities (Canada), care homes with nursing (United Kingdom), and combinations thereof. The Outpatient Medical segment provides outpatient medical buildings. The company was founded by Bruce G. Thompson and Fritz Wolfe in 1970 and is headquartered in Toledo, OH. 
			"
WST,"
				West Pharmaceutical Services, Inc. manufactures and markets pharmaceuticals, biologics, vaccines and consumer healthcare products. It operates through the following business segments: Proprietary Products and Contract-Manufactured Products. The Proprietary Products segment offers proprietary packaging, containment and drug delivery products, along with analytical lab services, to biologic, generic and pharmaceutical drug customers. The Contract-Manufactured Products segment serves as a fully integrated business, focused on the design, manufacture and automated assembly of complex devices, primarily for pharmaceutical, diagnostic, and medical device customers. The company was founded by Herman O. West on July 27, 1923 and is headquartered in Exton, PA. . 
			"
WFC,"
				Wells Fargo & Co. is a diversified, community-based financial services company. It is engaged in the provision of banking, insurance, investments, mortgage, and consumer and commercial finance. It firm operates through the following segments: Community Banking, Wholesale Banking, Wealth & Investment Management, and Other. The Community Banking segment offers complete line of diversified financial products and services for consumers and small businesses including checking and savings accounts, credit and debit cards, and automobile, student, and small business lending. The Wholesale Banking segment provides financial solutions to businesses across the United States and globally. The Wealth and Investment Management segment includes personalized wealth management, investment and retirement products and services to clients across U. S. 
			"
WU,"
				The Western Union Co. is a holding company, which engages in the provision of money transfer and payment services. It operates through the following segments: Consumer-to-Consumer; Business Solutions; and Other. The Consumer-to-Consumer segment facilitates money transfers between two consumers. The Business Solutions segment offers payment and foreign exchange solutions, primarily cross-border, cross-currency transactions, for small and medium size enterprises and other organizations and individuals. The Other segment comprises electronic-based and cash-based bill payment services. The company was founded in 1851 and is headquartered in Denver, CO. . 
			"
WY,"
				Weyerhaeuser Co. engages in the manufacture, distribution and sale of forest products. It operates through the following business segments: Timberlands; Real Estate, Energy and Natural Resources (Real Estate & ENR); and Wood Products. The Timberlands segment manages private commercial forestland worldwide, which engages in growing and harvesting trees for lumber, building, pulp, paper and other wood products. The Real Estate & ENR segment deliver premiums to timber value by identifying and monetizing higher and better use lands and capturing the full value of surface and subsurface assets. The Wood Products segment delivers lumber, structural panels, engineered wood products and complementary building products for residential, multi-family, industrial and light commercial applications. The company was founded by Frederick Weyerhaeuser on January 18, 1900 and is headquartered in Seattle, WA. . 
			"
WDC,"
				Western Digital Corp. engages in the development, manufacture, market and sale of data storage devices and solutions. It operates through the following product categories: Client Devices, Data Center Devices and Solutions and Client Solutions. The Client Devices category includes mobile, desktop, gaming and digital video hard drives, solid state drives (SSDs), embedded products and wafers. The Data Center Devices and Solutions category covers capacity and performance enterprise hard disk drives (HDDs), enterprise SSDs, data center software, and system solutions. The Client Solutions category offers removable products, hard drive content solutions and flash content solutions. The company was founded by Alvin B. Phillips in 1970 and is headquartered in San Jose, CA. 
			"
WRK,"
				WestRock Co. engages in the provision of paper and packaging solutions. It operates through the following segments: Corrugated Packaging, Consumer Packaging, and Land and Development. The Corrugated Packaging segment consists of its containerboard mill and corrugated packaging operations, as well as recycling operations. The Consumer Packaging segment includes consumer mills, folding carton, beverage, merchandising displays, and partition operations. The Land and Development segment sells real estate primarily in the Charleston, South Carolina region. The company was founded on March 6, 2015 and is headquartered in Atlanta, GA. . 
			"
WHR,"
				Whirlpool Corp. is engaged in manufacturing and marketing home appliances. The company's products include home laundry appliances, home refrigerators and freezers, home cooking appliances, home dishwashers, and room air-conditioning equipment, mixers, and portable household appliances. Its brands include Whirlpool, KitchenAid, Maytag, Consul, Brastemp,Amana, Bauknecht, JennAir, and Indesit. The company operates through the following segments: North America; Europe, Middle East & Africa; Latin America; and Asia. Whirlpool was founded by Emory Upton, Fred Upton, and Louis C. Upton in 1898 and is headquartered in Benton Harbor, MI. . 
			"
WLTW,"
				Willis Towers Watson Plc engages in the provision of advisory, broking, and solutions services. It operates through the following segments: Human Capital and Benefits (HCB); Corporate Risk and Broking (CRB); Investment, Risk and Reinsurance (IRR); and Benefits Delivery and Administration (BDA). The HCB segment provides advice, broking, solutions, and software for employee benefit plans, the human resources organizations, and the management teams. The CRB segment offers a range of risk advice, insurance brokerage, and consulting services to clients ranging from small businesses to corporations. The IRR segment focuses in helping clients free up capital and manage investment complexity. The BDA segment covers medical and ancillary benefit exchange and outsourcing services to active employees and retirees across both the group and individual markets. The company was founded in 1828 and is headquartered in London, United Kingdom. . 
			"
WMB,"
				The Williams Cos. , Inc. operates as an energy infrastructure company, which explores, produces, transports, sells and processes natural gas and petroleum products. It operates through three segments: Williams Partners; and Others. The Williams Partners segment includes gas pipeline and domestic midstream businesses. The gas pipeline business includes interstate natural gas pipelines and pipeline joint venture investments, and the midstream business provides natural gas gathering, treating and processing services; NGL production, fractionation, storage, marketing and transportation and deepwater production handling and crude oil transportation services. The Other segment comprises of corporate operations; olefins pipeline assets; and Canada assets. The company was founded by David Williams and Miller Williams in 1908 and is headquartered in Tulsa, OK. 
			"
WYNN,"
				Wynn Resorts Ltd. is a holding company, which engages in the development, ownership, and operation of destination casino resorts. It operates through the following segments: Wynn Macau, Wynn Palace, Las Vegas Operations, and Encore Boston Harbor. The company was founded by Stephen Alan Wynn, Elaine P. Wynn, and Kazuo Okada in 2002 and is headquartered in Las Vegas, NV.
			"
XRX,"
				Xerox Holdings Corp. operates as a holding company. The firm through its subsidiary provides printing and digital document products and services. The company was founded on March 11, 2019 and is headquartered in Norwalk, CT.
			"
XEL,"
				Xcel Energy, Inc. operates as a holding company, which engages in the generation, purchase, transmission, distribution and sale of electricity. It operates through the following three segments: Regulated Electric Utility, Regulated Natural Gas Utility and All Others. The Regulated Electric Utility segment generates, transmits and distributes electricity primarily in portions of generates, transmits and distributes electricity in Minnesota, Wisconsin, Michigan, North Dakota, South Dakota, Colorado, Texas and New Mexico. In addition, this segment includes sales for resale and provides wholesale transmission service to various entities in the United States. It also includes commodity trading operations. The Regulated Natural Gas Utility segment transports, stores, and distributes natural gas primarily in portions of Minnesota, Wisconsin, North Dakota, Michigan and Colorado. The All Others segment engages in steam, appliance repair services, nonutility real estate activities, processing solid waste into refuse-derived fuel and investments in rental housing projects that qualify for low-income housing tax credits. 
			"
XYL,"
				Xylem, Inc. engages in the design, manufacture and application of highly engineered technologies for the water industry. It provides water and wastewater applications with a broad portfolio of products and services addressing the full cycle of water, from collection, distribution and use to the return of water to the environment. It operates through following business segments: Water Infrastructure, Applied Water and Measurement & Control Solutions. The Water Infrastructure segment focuses on the transportation, treatment and testing of water, offering a range of products including water & wastewater pumps, treatment & testing equipment, and controls & systems. This segment brands include Flygt, Wedeco, Godwin Pumps, WTW, Sanitaire, YSI and Leopold. The Applied Water segment encompasses the uses of water and focuses on the residential, commercial, industrial and agricultural markets. Its products include pumps, valves, heat exchangers, controls and dispensing equipment. 
			"
ZBRA,"
				Zebra Technologies Corp. engages in designing, manufacturing and selling of automatic identification and data capture products. Its products include mobile computers, barcode scanners, radio frequency identification devices (RFID) readers, specialty printers for barcode labeling and personal identification, real-time location systems, accessories and supplies, such as self-adhesive labels and other consumables, and software utilities and applications. It also provides services such as maintenance, technical support, repair, managed and professional services, including cloud-based subscriptions. It operates through the following two segments: Asset Intelligence & Tracking (AIT) and Enterprise Visibility & Mobility (EVM). The AIT segment comprises of barcode and card printing, location solutions, supplies, and services. The EVM segment comprises of mobile computing, data capture, and RFID. The company was founded by Edward L. 
			"
XLNX,"
				Xilinx, Inc. engages in the design and development of programmable logic semiconductor devices and the related software design tools. It also provides design services, customer training, field engineering, and technical support. The company was founded by Ross Freeman, Bernard Vonderschmitt, and James V. Barnett in February 1984 and is headquartered in San Jose, CA.
			"
ZTS,"
				Zoetis, Inc. discovers, develops and manufactures a portfolio of animal health medicines and vaccines. The company operates through the following segments: United States &International. Its products are complemented by diagnostic products, genetic tests, bio devices and services. These are designed to meet the needs of veterinarians and the livestock farmers and companion animal. The company provides its services though five categories namely, anti-invectives, vaccines, parasitic ides, medicated feed additives, and other pharmaceuticals. Zoetis was founded in 1952 and is headquartered in Parsippany, NJ. . 
			"
YUM,"
				Yum! Brands, Inc. operates as a service restaurant company, which engages in the development, operation, franchise, and licenses a system of restaurants. It operates through the following segments: KFC Division, Pizza Hut Division, and Taco Bell Division. The KFC Division segment comprises of all operations of the KFC concept. The Pizza Hut Division segment operates the Pizza Hut concept. The Taco Bell Division segment includes all operations of the Taco Bell concept. The company was founded in 1997 and is headquartered in Louisville, KY. . 
			"
ZION,"
				Zions Bancorporation NA is a bank holding company, which engages in the provision of full banking and related services. It operates through the following segments: Zions Bank, Amegy Bank, California Bank & Trust, National Bank of Arizona, Nevada State Bank, Vectra Bank Colorado, and The Commerce Bank of Washington. The company was founded in April 1955 and is headquartered in Salt Lake City, UT.
			"
