Ticker,Description
SMSI,"
				Smith Micro Software, Inc. engages in the provision of software solutions. It operates through Wireless segment. The Wireless segment refers to wireless internet solutions to access information and entertainment anytime and anywhere. Its products include SafePath Family, SafePath IoT, SafePath Home, CommSuite VVM, CommSuite VTT, and ViewSpot. The company was founded by William W. Smith Jr. on November 30, 1982 and is headquartered in Pittsburgh, PA. 
			"
SMTC,"
				Semtech Corp. engages in the manufacture and supply of analog and mixed signal semiconductor products for high-end consumer, enterprise computing, communications, and industrial equipment. The firm operates through the following business segments: Protection, Signal Integrity, and Wireless & Sensing. It offers signal integrity, protection, wireless and sensing, and power and high-reliability products. The company was founded in 1960 and is headquartered in Camarillo, CA.
			"
SNA,"
				Snap-On, Inc. engages in the manufacture and marketing of tools, equipment, diagnostics, repair information, and systems solutions for professional users performing critical tasks. Its Products and services include hand and power tools, tool storage, diagnostics software, handheld and PC-based diagnostic products, information and management systems, shop equipment and other solutions for vehicle dealerships and repair centers, as well as for customers in industries, such as aviation and aerospace, agriculture, construction, government and military, mining, natural resources, power generation and technical education. It operates through following segments: Commercial and Industrial Group; Snap-On Tools Group; Repair Systems and Information Group; and Financial Services. The Commercial and Industrial Group segment consists of business operations that serve the aerospace, natural resources, government, power generation, transportation and technical education markets. The Snap-On Tools Group segment includes business operations primarily serving vehicle service and repair technicians through worldwide mobile tool distribution channel. The Repair System and Information Group segment serves other professionals vehicle repair customers, primarily owners and managers of independent repair shops and original equipment manufacturer dealerships through direct and distributor channels. The Financial Services segment comprises of installment sales and lease contracts arising from franchisees' customers, and business loans and vehicle leases to franchisees. 
			"
SNDR,"
				Schneider National Inc. provides transportation and logistics services. The firm's transportation solutions include van truckload, dedicated, regional, bulk, intermodal, brokerage, supply chain management, port logistics services and engineering and freight payment services. It operates through the following segments: Truckload, Intermodal and Logistics. The Truckload segment consists of freight transported and delivered with standard and specialty equipment by employed drivers in company trucks and by owner-operators. The Intermodal segment consists of door-to-door container on flat car service by a combination of rail and over-the-road transportation, in association with rail carrier partners. The Logistics segment consists of non-asset freight brokerage services, supply chain services and import/export services. The company was founded by A. 
			"
SMTS,"
				Sierra Metals, Inc. engages in the production, exploration, and development of precious and base metals. It operates through the Peru and Mexico geographical segments. The Peru segment consists of Yauricocha Mine. The Mexico segment conssits of Bolivar and Cusi Mines. The company was founded on April 11, 1996 and is headquartered in Toronto, Canada.
			"
SNCR,"
				Synchronoss Technologies, Inc. engages in the provision of cloud and enterprise solutions It offers software-based activation for connected devices globally. Its platform includes cloud home, personal cloud content transfer and out-of-box experience, advance messaging and email suite, journey creation and advisor, digital coach, digital portal, activation, internet-of-things and smart buildings. The company was founded by James M. McCormick and Stephen G. Waldis in December 2000 and is headquartered in Bridgewater, NJ.
			"
SND,"
				Smart Sand, Inc. owns and operates a raw frac sand mine and related processing facility near Oakdale, Wisconsin. It supplies industrial sand to the oil and gas industry. The company was founded in July 2011 and is headquartered in The Woodlands, TX.
			"
SNPS,"
				Synopsys, Inc. engages in the provision of software products and consulting services in the electronic design automation industry. The firm operates through the following segments: Semiconductor and System Design, and Software Integrity. It provides intellectual property products, which are pre-designed circuits that engineers use as components of larger chip designs, as well as software and hardware that are used to develop the electronic systems that incorporate chips and the software that runs on the circuits. It also offers technical services to support the customers in industries such as electronics, financial services, energy, and industrials for developing chips and electronic systems. The company was founded by Aart J. de Geus, Bill Krieger, Dave Gregory, and Rick Rudell in December 1986 and is headquartered in Mountain View, CA. . 
			"
SNSS,
SNDX,"
				Syndax Pharmaceuticals, Inc. engages in the development of cancer therapies. Its products include candidate and entinostat. The company was founded by Richard A. Heyman, Eckard Weber, Peter Ordentlich, Ronald M. Evans and Michael Downes on October 11, 2005 and is headquartered in Waltham, MA.
			"
SNR,"
				New Senior Investment Group, Inc. engages in investing in private pay senior housing properties. It operates through the following properties: Managed IL, and Other. The Managed IL Properties invest in senior housing properties throughout the United States and engage property managers to manage those senior housing properties. The Other Properties invests in senior housing and healthcare properties throughout the United States and lease those properties to healthcare operating companies under triple net leases that obligate the tenants to pay all property-related expenses, including maintenance, utilities, taxes, insurance, repairs, capital improvements and the payroll expense of property-level employees. The company was founded on May 17, 2012 and is headquartered in New York, NY.
			"
SO,"
				The Southern Co. is a holding company. The firm engages in the sale of electricity. It operates through the following segments: Traditional Electric Operating Companies, Southern Power and Southern Company Gas. The Traditional Electric Operating Companies segment refers to vertically integrated utilities that own generation, transmission and distribution facilities, and supplies electric services in the states of Alabama, Georgia, Florida, and Mississippi. The Southern Power segment constructs, acquires, owns, and manages generation assets such as renewable energy projects and sells electricity in the wholesale market. The Southern Company Gas segment distributes natural gas through natural gas distribution facilities in the states of Illinois, Georgia, Virginia, New Jersey, Florida, Tennessee, and Maryland. The company was founded on November 9, 1945 and is headquartered in Atlanta, GA. 
			"
SOHU,"
				Sohu.com Ltd. is an online media, search, and game service company, which provides online products and services on PC and mobile devices. It provides a network of web properties and community based/Web 2.0 products, which offer the vast Sohu user community a broad array of choices regarding information, entertainment and communication. The company was founded on May 30, 2003 and is headquartered in Beijing, China.
			"
SNV,"
				Synovus Financial Corp. is a bank holding company, which engages in the provision of financial services. It offers private banking, treasury management, wealth management, premium finance and international banking, commercial and retail banking, financial management, insurance, and mortgage services to its customers. The company was founded in 1972 and is headquartered in Columbus, GA.
			"
SNX,"
				SYNNEX Corp. engages in the provision of distribution, logistics and integration services for the technology industry. It operates through the following segments: Technology Solutions and Concentrix. The Technology Solutions segment distributes peripherals, IT systems including data center server and storage solutions, system components, software, networking equipment, consumer electronics, and complementary products. The Concentrix segment offers a portfolio of strategic solutions and end-to-end business services to customers in industry vertical markets. The company was founded by Robert T. Huang in November 1980 and is headquartered in Fremont, CA. . 
			"
SOI,"
				Solaris Oilfield Infrastructure, Inc. operates as a holding company, which engages in the manufacture of patented mobile proppant management systems that unload, store, and deliver proppant at oil and natural gas well sites. Its products include Mobile Proppant and Mobile Chemical Management Systems, and Inventory Management Software. Its services include field services, last mile management, and transloading services. The company was founded by William A. Zartler in 2014 and is headquartered in Houston, TX.
			"
SON,"
				Sonoco Products Co. engages in the manufacture of industrial and consumer packaging products and services. It operates through the following segments: Consumer Packaging, Display and Packaging, Paper and Industrial Converted Products, Protective Solutions, and Corporate. The Consumer Packaging segment offers round and shaped rigid containers and trays; extruded and injection-molded plastic products; printed flexible packaging; global brand artwork management; and metal and peelable membrane ends and closures. The Display and Packaging segment consists designing, manufacturing, assembling, packing, and distributing temporary, semi-permanent, and permanent point-of-purchase displays; supply chain management services; retail packaging; and paper amenities. The Paper and Industrial Converted Products segment comprises paperboard tubes, cones, and cores; fiber-based construction tubes; wooden, metal, and composite wire and cable reels and spools; and recycled paperboard, linerboard, corrugating medium, recovered paper, and material recycling services. The Protective Solutions segment provides custom-engineered, paperboard-based and expanded foam protective packaging and components; temperature-assured packaging. The Corporates segment covers restructuring charges, asset impairment charges, gains from the disposition of businesses, insurance settlement gains, acquisition-related costs, non-operating pension costs, interest expense, and interest income. 
			"
SONO,"
				Sonos, Inc. provides multi-room wireless smart home sound systems. It supports streaming services around the world, providing customers with access to music, Internet radio, podcasts, and audiobooks, with control from Android smartphones, iPhone, or iPad. The company was founded by Mai Trung, John MacFarlane, Craig A. Shelburne and Thomas S. Cullen in 2002 and is headquartered in Santa Barbara, CA.
			"
SONA,"
				Southern National Bancorp of Virginia, Inc. is a bank holding company. Its operates through its subsidiary Sonabank, offers a wide range of commercial banking services to small and medium-sized businesses and retail consumers. The firm focuses on making loans secured primarily by commercial real estate and other types of secured and unsecured commercial loans to small and medium-sized businesses in a number of industries, as well as loans to individuals for a variety of purposes. It also invests in real estate related securities, including collateralized mortgage obligations and agency mortgage backed securities. The company was founded by Georgia S. Derrico and R. Roderick Porter in 2004 and is headquartered in McLean, VA. 
			"
SP,"
				SP Plus Corp. provides professional parking, ground transportation, facility maintenance, security, event logistics, and baggage handling and related services to commercial, institutional, municipal and aviation clients. It also provides a wide range of event logistics services. The company was founded in 1929 and is headquartered in Chicago, IL.
			"
SPG,"
				Simon Property Group, Inc. operates as a self-administered and self-managed real estate investment trust. It owns, develops and manages retail real estate properties which primarily consist of regional malls, premium outlets and mills. Simon Property Group specializes in the ownership, development, management, leasing, acquisition and expansion of income-producing retail real estate assets. The company was founded by Fred Simon, Herbert Simon and Melvin Simon in December 1993 and is headquartered in Indianapolis, IN.
			"
SPGI,"
				S&P Global, Inc. engages in the provision of transparent and independent ratings, benchmarks, analytics and data to the capital and commodity markets worldwide. It operates through the following segments: Ratings, Market Intelligence, Platts and Indices. The Ratings segment offers credit ratings, research, and analytics to investors, issuers, and other market participants. The Market Intelligence provides multi-asset-class data, research and analytical capabilities, which integrate cross-asset analytics and desktop services. The Platts segment provides information and benchmark prices for the commodity and energy markets. The Indices segment provides variety of valuation and index benchmarks for investment advisors, wealth managers and institutional investors. The company was founded by James H. 
			"
SPB,"
				Spectrum Brands Holdings, Inc. engages in the manufacture and supply of residential locksets, residential builders hardware, plumbing, shaving and grooming products, personal care products, small household appliances, specialty pet supplies, lawn, garden and home pest control products, and personal insect repellents. It operates through the following segments: Hardware and Home Improvement (HHI); Home and Personal Care (HPC); Global Pet Care (GPC); Home and Garden (H&G). The HHI segment consists of hardware, security and plumbing business. The GPC segment focuses on the pet care business. The H&G segment involves the home and garden and insect control business. The HPC segment includes the small kitchen and personal care appliances business. The company was founded in 1906 and is headquartered in Middleton, WI. 
			"
SPKE,"
				Spark Energy, Inc. is an independent retail energy services company. It operates through the following segments: Retail Natural Gas and Retail Electricity. The Retail Natural Gas segment purchases natural gas through physical and financial transactions with market counterparts. The Retail Electricity segment obtains electricity through independent system operators and supply to residential and commercial consumers. The company was founded in 1999 and is headquartered in Houston, TX.
			"
SPN,
SPLK,"
				Splunk, Inc. engages in the development and marketing of software solutions. Its products include Splunk cloud, Splunk light and Splunk enterprise. It also offers solutions for information technology operations, security, internet-of-things, application analytics, business analytics and industries. The company was founded by Erik M. Swan, Michael J. Baum and Robin K. Das in October 2003 and is headquartered in San Francisco, CA. 
			"
SPNS,"
				Sapiens International Corp. NV provides software solutions for the insurance industry. It offers core, end-to-end solutions to the global general insurance, property and casualty, life, pension and annuities, reinsurance and retirement markets, as well as business decision management software. The company was founded by Joseph Bolless and Ron Zuckerman in 1986 and is headquartered in Holon, Israel.
			"
SPPI,"
				Spectrum Pharmaceuticals, Inc. is a biotechnology company, which engages in the acquisition, development and commercialization of pipeline of late-stage clinical and commercial products. It operates through the following brands: FOLOTYN, ZEVALIN, MARQIBO, BELEODAQ and EVOMELA. The company was founded in December 1987 and is headquartered in Henderson, NV.
			"
SPOK,"
				Spok Holdings, Inc. engages in the provision of communication solutions. It provides call centre operations, clinical alerting and notifications, one-way and advanced two-way wireless messaging services, mobile communications and public safety solutions. The company was founded in 1965 and is headquartered in Springfield, VA.
			"
SPR,"
				Spirit AeroSystems Holdings, Inc. engages in the design and manufacture of aero structures for commercial and defense aircraft. It operates its business through the following segments: Fuselage Systems, Propulsion Systems, and Wing Systems. The Fuselage Systems segment develops, produces and markets forward, mid, and rear fuselage sections and systems. The Propulsion Systems segment offers struts or pylons, nacelles, and related engine components. The Wing Systems segment includes the development, production, and market of wings, wing components, and other miscellaneous structural parts to primarily aircraft original equipment manufacturer, related spares, and maintenance, repair, and overhaul services. The company was founded on February 7, 2005 and is headquartered in Wichita, KS. . 
			"
SQ,"
				Square, Inc. engages in the provision of credit card payment processing solutions. It is a cohesive commerce ecosystem that helps sellers start, run, and grow their businesses. The firms sellers downloads the Square Point of Sale mobile app, they can quickly and easily take their first payment, typically within minutes. Its system, sellers gain access to features such as next-day settlements, digital receipts, payment dispute management, data security, and Payment Card Industry compliance. The firm offers additional point-of-sale services, financial services, and marketing services. The company was founded by Jack Dorsey and Jim McKelvey in February 2009 and is headquartered in San Francisco, CA. . 
			"
SPRT,"
				Support. com, Inc. engages in the provision of technical support services and cloud-based software. It offers turnkey and outsourced support services for service providers, retailers, internet of things solution providers and technology companies. The firm technology support services programs help consumers to create new revenue streams and deepen customer relationships. The company was founded by Cadir B. Lee and Mark Jonathan Pincus in December 1997 and is headquartered in Wilmington, DE. . 
			"
SPSC,"
				SPS Commerce, Inc. provides cloud-based supply chain management services. The firm serves retailers, suppliers, grocers, distributors and logistics firms to orchestrate the management of item data, order fulfillment, inventory control and sales analytics across all channels. Its SPS Commerce cloud services platform offers Trading Partner Community, Fulfillment, Assortment, Analytics, Sourcing, and Other Trading Partner Solutions. The company was founded by Gary W. Anderson and Roger Anderson on January 28, 1987 and is headquartered in Minneapolis, MN.
			"
SPWH,"
				Sportsman's Warehouse Holdings, Inc. engages in the retail of sporting and athletic goods through its wholly owned subsidiaries, Sportsman's Warehouse, Inc., and Minnesota Merchandising Corp. Its products include hunting and shooting; archery; fishing; camping; boating accessories; optics and electronics; knives and tools; and footwear. The company was founded in 1986 and is headquartered in West Jordan, UT.
			"
SPWR,"
				SunPower Corp. engages in the design, manufacture and deliver of solar panels and systems. It operates through the SunPower Energy Services and SunPower Technologies segments: The SunPower Energy Services Segment deals with the sales of solar energy solutions in the North America region including direct sales of turn-key engineering, procurement and construction. The SunPower Technologies Segment involves technology development, worldwide solar panel manufacturing operations, equipment supply to resellers, commercial and residential end-customers outside of North America. The company was founded by Thomas L. Dinwoodie, Robert Lorenzini and Richard M. Swanson in April 1985 and is headquartered in San Jose, CA. . 
			"
SQBG,"
				Sequential Brands Group, Inc. engages in promoting, marketing, and licensing portfolio of consumer brands. It provides fashion, home, athletic, and lifestyle categories, including Martha Stewart, Jessica Simpson, AND1, Avia, Joe's Jeans, Heelys, and GAIAM. It offers its products to retailers, wholesalers, and distributors. The company was founded in 1982 and is headquartered in New York, NY.
			"
SPTN,"
				SpartanNash Co. engages in the distribution of grocery products to military commissaries in the U. S. It operates through the following segments: Military, Food Distribution and Retail. The Military segment sells and distributes grocery products primarily to U. S. military commissaries and exchanges. The Food Distribution segment distributes groceries to independent and corporate owned grocery retailers using multi-platform sales approach. 
			"
SPXC,"
				SPX Corp. is the supplier of infrastructure equipment and products. It operates through the following segments: HVAC, Detection and Measurement, and Engineered Solutions. The HVAC segment engineers, designs, manufactures installs and services cooling products for the HVAC and industrial markets, as well as heating and ventilation products for the residential and commercial markets. The Detection & Measurement segment engineers, designs, manufactures and installs underground pipe and cable locators and inspection equipment, bus fare collection systems, communication technologies, and specialty lighting. The Engineered Solutions segment engineers, designs, manufactures, installs and services transformers for the power transmission and distribution market, as well as process cooling equipment and rotating and stationary heat exchangers for the power generation and industrial markets. The company was founded on December 20, 1911 and is headquartered in Charlotte, NC. . 
			"
SR,"
				Spire Inc. operates as a public utility holding company, which provides natural gas service through its utility operations while engaging in non-regulated activities. It operates through the following business segments: Gas Utility and Gas Marketing. The Gas Utility segment includes the regulated operations of Laclede Gas Company and Alabama Gas Corporation. The Gas Marketing segment includes Laclede Energy Resources, Inc. a subsidiary engaged in the marketing of natural gas and related activities on a non-regulated basis. The company also engages in other businesses, including the transportation of liquid propane, real estate development, the compression of natural gas, financial investments in other enterprises, propane sales transactions, propane storage, and related services, and merchandise sales business. Spire was founded on October 1, 2001 and is headquartered in St. 
			"
SRC,"
				Spirit Realty Capital, Inc. engages as a holding company and real estate investment fund. Its in-house capabilities include acquisition, portfolio management, asset management, credit research, real estate research, legal, finance and accounting, and capital markets. The company was founded on August 14, 2003 and is headquartered in Dallas, TX.
			"
SRCE,"
				1st Source Corp. operates as a bank holding company for 1st Source Bank. It provides financial products and services through its subsidiaries. The bank offers commercial & consumer banking services, trust & investment management services and insurance to individuals and businesses. The firm provides commercial, small business, agricultural and real estate loans, including financing for industrial & commercial properties, financing for equipment, inventories & accounts receivables and acquisition financing. It also provides trust, investment, agency and custodial services for individual, corporate and not-for-profit clients. The company was founded in 1971 and is headquartered in South Bend, IN. . 
			"
SRCL,"
				Stericycle, Inc. engages in the provision of waste management services. It operates through the following segments: North America RWCS, International RWCS and Domestic CRS. The North America RWCS Segment manages medical and pharmaceutical waste disposal, hazardous wastes, and unused and expired inventory. The International RCS segment includes patient transport services. The Domestic Communication and Related Services segment consists of inbound/outbound communication, automated patient reminders, online scheduling, notifications, product retrievals, product returns, and quality audits. The company was founded in March 1989 and is headquartered in Lake Forest, IL. . 
			"
SRDX,"
				SurModics, Inc. engages in the provision of medical device and in vitro diagnostic technologies to the healthcare industry. It operates through the Medical Device and In Vitro Diagnostics segments. The Medical Device segment designs, develops, and manufactures interventional medical devices, surface modification coating technologies, as well as drug-delivery coating technologies. The In Vitro Diagnostics segment consists of component products and technologies for diagnostic test kits and biomedical research applications. The company was founded in June 1979 and is headquartered in Eden Prairie, MN.
			"
SRG,"
				Seritage Growth Properties is a real estate investment trust. The company engages in the acquisition, ownership, development, redevelopment, management and leasing of retail properties throughout the United States. Its property portfolio includes mall, shopping centers, and freestanding locations. The company was founded on June 3, 2015 and is headquartered in New York, NY.
			"
SRE,"
				Sempra Energy is an energy-service holding company, which engages in the development and operation of energy infrastructure, and provision of electric and gas services. It operates through the following segments: San Diego Gas & Electric Company (SDG&E), Southern California Gas Company (SoCalGas), Sempra Texas Utilities, Sempra Mexico, and Sempra LNG. The SDG&E segment delivers electricity in San Diego County and Southern Orange City. The SoCalGas segment owns and operates a natural gas distribution, transmission, and storage systems. The Sempra Texas Utilities segment comprises the equity method investments in Oncor Holdings and Sharyland Holdings. The Sempra Mexico segment includes the operating companies of IENova. The Sempra LNG segment develops natural gas storage and related pipeline facilities. The company was founded on October 11, 1996 and is headquartered in San Diego, CA. 
			"
SRI,"
				Stoneridge, Inc. engages in the production of engineered electrical and electronic components, modules, and systems for the automotive, commercial, off-highway, motorcycle, and agricultural vehicle markets. It operates through the following segments: Control Devices, Electronics, and Stoneridge Brazil. The Control Devices segment designs and manufactures products that monitor, measure, and activate specific functions within a vehicle such as sensors, switches, valves, and actuators. The Electronics segment offers driver information systems, camera-based vision systems, connectivity and compliance products, and electronic control units. The Stoneridge Brazil segment sells vehicle tracking devices and monitoring services, vehicle security alarms and convenience accessories, in-vehicle audio and infotainment devices, and telematics solutions. The company was founded by D. M. 
			"
SREV,"
				ServiceSource International, Inc. engages in the provision of performance-based customer success and revenue growth solutions. It offers inside sales, revenue retention, sales enablement, and channel management services. The firm serves hardware, software, cloud and medical devices markets. The company was founded by Michael A. Smerklo in November 2002 and is headquartered in Denver, CO.
			"
SRPT,"
				Sarepta Therapeutics, Inc. is a commercial-stage biopharmaceutical company, which is engaged in the discovery and development of therapeutics for the treatment of rare diseases. The company was founded on July 22, 1980 and is headquartered in Cambridge, MA.
			"
SSNC,"
				SS&C Technologies Holdings, Inc. engages in the development and provision of software solutions to the financial services and healthcare industries. It operates through the following geographical segments: United States; Europe, Middle East and Africa; Asia Pacific and Japan; Canada; and the Americas, excluding the United States and Canada. Its products include advent genesis, antares, asset allocators, AWD, axys, BANC mall, BRIX, DST vision, evare, lightning, and moxy. The company was founded by William Charles Stone in March 1986 and is headquartered in Windsor, CT.
			"
SRT,"
				StarTek, Inc. is a global business process outsourcing company that provides Omni channel customer interactions, technology and back-office support solutions. It operates under the Startek and Aegis brands, which helps the large global companies to connect emotionally with their customers, solve issues, and improve net promoter scores and other customer-facing performance metrics. The company offers multiple services, including sales, order management and provisioning, customer care, technical support, receivables management, and retention programs. It also manages programs using a variety of multi-channel customer interactions, including voice, chat, email, social media and back-office support. It operates through the following segments: Americas, Middle East, Malaysia, India and Srilanka, Argentina and Peru, and Rest of World. The company was founded by A. Emmet Stephenson and Michael W. 
			"
SSB,"
				South State Corp. is a bank holding company. It provides banking services and products to customers through its subsidiary. The company was founded on February 22, 1985 and is headquartered in Columbia, SC.
			"
SSD,"
				Simpson Manufacturing Co. , Inc. manufactures and markets building and construction solutions. It offers wood construction products which include connectors, truss plates, fastening systems, and lateral systems primarily used to strengthen, support, and connect wood applications in residential and commercial construction, as well as do-it-yourself (DIY) projects; and concrete construction products such as anchor; and repair, protection, and strengthening products for concrete, brick and masonry applications in industrial, infrastructure, residential commercial, and DYI projects. The firm operates through the following geographical segments: North America, Europe, and Asia/Pacific. The North America segment covers United States and Canada operations. The Europe segment includes operations primarily in France, the United Kingdom, Germany, Denmark, Switzerland, Portugal, Poland, The Netherlands, Belgium, Sweden, and Norway. The Asia/Pacific segment includes Australia, New Zealand, South Africa, China, Taiwan, and Vietnam. 
			"
SSP,"
				The E. W. Scripps Co. engages in the television and newspaper publishing. It operates through the following business segments: Local Media, National Media, and Other. The Local Media segment comprises local broadcast television stations and their related digital operations. The National Media segment consists of national media businesses including over-the-air broadcast networks, Katz, podcast business, Midroll, next generation national news network, Newsy, and other national brands. The company was founded by Edward Willis Scripps in 1878 and is headquartered in Cincinnati, OH. 
			"
SSTK,"
				Shutterstock, Inc. engages in the operation of marketplace for licensed content. The firm licenses images, video, music, editorial assets, and custom content tailored to a brand's needs. It operates through the Content Business and Other Category segments. The Content segment consists of Bigstock, Music, and Editorial. The Other Category segment comprises of webdam. The company was founded by Jonathan Oringer in 2003 and is headquartered in New York, NY. . 
			"
SSTI,"
				ShotSpotter, Inc. provides gunshot detection solutions. It helps law enforcement officials and security personnel identify, locate, and respond to gun violence. The firm offers solutions on a SaaS-based subscription model to customers around the world. The company was founded by Robert B. Calhoun, Jason Dunham, and Robert Leroy Showen in 1996 and is headquartered in Newark, CA.
			"
SSYS,"
				Stratasys Ltd. engages in the provision of applied additive technology solutions for industries including aerospace, automotive, healthcare, consumer products and education. Its systems include desktop 3D printers for idea and design development, various systems for rapid prototyping and large production systems for direct digital manufacturing. The company also develops, manufactures and sells materials for use with its systems and provides related service offerings to its customers. Stratasys was founded on March 3, 1998 and is headquartered in Eden Prairie, MN.
			"
ST,"
				Sensata Technologies Holding Plc engages in the designing, manufacturing, and marketing of electromechanical, electronic sensors and controls. It operates through the following two segments: Performance Sensing and Sensing Solutions. The Performance Sensing segment designs and manufactures sensors for the automotive and heavy vehicle and off-road markets. The Sensing Solutions designs and manufactures sensors and control products. The company was founded in 1916 and is headquartered in Attleboro, MA.
			"
STAA,"
				STAAR Surgical Co. engages in the development, manufacture, production, marketing, and sale of implantable lenses for the eye and delivery systems used to deliver the lenses into the eye. It specializes in refractive and cataract solutions. Its products include intraocular lens and implantable collamer lens. The company was founded in 1982 and is headquartered in Lake Forest, CA.
			"
STAR,"
				iStar, Inc. is a real estate investment trust company, which engages in financing, investing, and development of real estate and related projects. It operates through the following business segments: Real Estate Finance, Net Lease, Operating Properties, Land and Development, and Corporate/Others. The Real Estate Finance segment includes all of the activities of the company related to senior and mezzanine real estate loans and real estate related securities. The Net Lease segment comprises activities of the company and operations related to the ownership of properties generally leased to single corporate tenants. The Operating Properties segment focuses in the activities and operations related to its commercial and residential properties. The Land and Development segment refers to the developable land portfolio of the company. The Corporate/Other segment represents all the corporate level and unallocated items, joint venture, and strategic investments which are not included in the other reportable segments. 
			"
STAG,"
				STAG Industrial, Inc. is a real estate investment trust, which focuses on acquisition, ownership and operation of single-tenant, industrial properties throughout the United States. The company was founded by Benjamin S. Butcher on July 21, 2010 and is headquartered in Boston, MA.
			"
STAY,"
				Extended Stay America, Inc. engages in the operation and owning of hotels in North America. It operates through the Owned Hotels, and Franchise and Management segments. The Owned Hotels segment includes the earnings derived from the operation of the company-owned hotel properties and other hotel revenues. The Franchise and Management segment consists of earnings under contracts and agreements with third parties. The company was founded in 1995 and is headquartered in Charlotte, NC.
			"
STBA,"
				S&T Bancorp, Inc. is a bank holding company, which engages in the provision of financial services and insurance solutions for both business and individual clients. It offers traditional banking services, which include accepting time and demand deposits and originating commercial and consumer loans; brokerage services; and trust services including serving as executor and trustee under wills and deeds and as guardian and custodian of employee benefits. It also manages private investment accounts for individuals and institutions through its registered investment advisor. The company was founded on March 17, 1983 and is headquartered in Indiana, PA.
			"
STC,"
				Stewart Information Services Corp. is a real estate services company, which engages in the provision of title insurance and settlement-related services. It operates through the Title Insurance and Related Services, and Ancillary Services and Corporate segments. The Title Insurance and Related Services segment comprises of searching, examining, closing, and insuring the condition of the title to real property. The Ancillary Services and Corporate segment includes its parent holding company, centralized administrative services departments, and ancillary service operations. The company was founded in 1893 and is headquartered in Houston, TX.
			"
STFC,"
				State Auto Financial Corp. is a property and casualty insurance holding company, which engages in the provision of insurance services. It operates through the following segments: Personal Insurance, Commercial Insurance, and Investment Operations. The Personal Insurance segment comprises personal auto, homeowners, and other personal insurance. The Commercial Insurance segment covers commercial auto, small commercial package, middle market commercial, workers compensation, farm and ranch, and other commercial. The Investment Operations segment provides investment services and is evaluated based on investment returns of assets. The company was founded in 1990 and is headquartered in Columbus, OH. . 
			"
STE,"
				STERIS plc provides infection prevention and other procedural products and services worldwide. It operates in four segments: Healthcare Products, Healthcare Specialty Services, Life Sciences, and Applied Sterilization Technologies. The Healthcare Products segment offers cleaning chemistries and sterility assurance products; accessories for gastrointestinal (GI) procedures, washers, sterilizers, and other pieces of capital equipment for the operation of a sterile processing department; and equipment used directly in the operating room, including surgical tables, lights, equipment management services, and connectivity solutions. It also provides capital equipment installation, maintenance, upgradation, repair, and troubleshooting services. This segment offers its products and services to acute care hospitals, ambulatory surgery centers, and GI clinics. The Healthcare Specialty Services segment provides solutions and managed services, such as instrument and endoscope repair and maintenance solutions; custom process improvement consulting services; and outsourced instrument sterile processing services to acute care hospitals and other healthcare settings. The Life Sciences segment offers formulated cleaning chemistries, barrier products, sterility assurance products, steam and vaporized hydrogen peroxide sterilizers, and washer disinfectors. The Applied Sterilization Technologies segment provides contract sterilization services through a network of approximately 50 contract sterilization and laboratory facilities. 
			"
STLD,"
				Steel Dynamics, Inc. engages in the manufacture of steel products and metal recycling. It operates through the following segments: Steel Operations, Metals Recycling Operations, Steel Fabrication Operations, and Other. The Steel Operations segment consists of sheet products including hot roll, cold roll, and coated steel; long products including structural steel beams, pilings, and standard and premium grade rail; and steel finishing services such as turning, polishing, straightening, chamfering, threading, and precision saw-cutting. The Metals Recycling Operations segment provides an array of both ferrous and non-ferrous scrap recycling, scrap management, transportation, and brokerage products and services. The Steel Fabrication Operations segment offers steel joists, girders, and steel deck, including specialty deck. The Other segment comprises of subsidiary operations and certain unallocated corporate accounts. The company was founded by Keith E. 
			"
STL,"
				Sterling Bancorp operates as a financial and bank holding company of Sterling National Bank, which engages in the provision of commercial, business, and consumer banking products and services through its subsidiary. The company was founded in 1888 and is headquartered in Pearl River, NY.
			"
STMP,"
				Stamps. com, Inc. provides Internet-based mailing and shipping solutions. It enables small businesses, enterprises, and online retailers to print U. S. Postal Service-approved postage. The firm operates under following segments: Stamps. com and MetaPack. 
			"
STNG,"
				Scorpio Tankers, Inc. engages in the provision of marine transportation of petroleum products. It operates through the following segments: Handymax, MR, LR1/Panamax, and LR2/Aframax. The company was founded by Emanuele A. Lauro on July 1, 2009 and is headquartered in Monaco.
			"
STRA,"
				Strategic Education, Inc. engages in the provision of educational services. It operates through the following segments: Strayer University, Capella University, and Non-Degree Programs. The Strayer University segment includes programs offered through the Jack Welch Management Institute. The company was founded in 1892 and is headquartered in Herndon, VA.
			"
STRS,"
				Stratus Properties, Inc. engages in the acquisition, development, and management of real estate assets. It operates through the following segments: Hotel; Entertainment; Real Estate Operations; and Leasing Operations. The Hotel segment manages W Austin Hotel and Residences. The Entertainment segment includes production studio and venue for live music, concert, and private events. The Real Estate Operations segment pertains to the firm's residential properties. The Leasing Operations segment offers office buildings and retail spaces. The company was founded on March 11, 1992 and is headquartered in Austin, TX. 
			"
STOR,"
				STORE Capital Corp. operates as an internally managed net-lease real estate investment trust. The firm engages in the acquisition, investment, management, and ownership of single tenant operational real estate properties. STORE Capital was founded by Mary Fedewa, Morton H. Fleischer, Christopher H. Volk, Catherine Long, Michael J. Zieg, and Michael T. Bennett on May 17, 2011 and is headquartered in Scottsdale, AZ. 
			"
