Ticker,Description
PKG,"
										Packaging Corp. of America is the fourth- largest containerboard and corrugated packaging manufacturer in the United States. In 2017, it produced 3.9 million tons of containerboard. The company's share of the domestic containerboard market is about 10%. PCA differentiates itself from larger competitors by focusing on smaller customers and operating with a high degree of flexibility.
									"
PAYC,"
										Paycom Software is a fast-growing provider of cloud-based human capital management applications, serving over 26,500 small- to medium-sized customers. The company's full suite is delivered via the web and includes features such as talent acquisition, time and labor management, payroll, talent management, and HR management.
									"
PH,"
										Parker Hannifin Corp is an industrial conglomerate operating two segments: diversified industrial, which serves a variety of end markets, and aerospace systems, which sells engine and actuation components. The diversified industrial segment consists of six groups, including engineered materials (sealing devices), filtration (filters and systems monitoring and removing contaminants from liquids and gases), fluid connectors (valves, couplings, and other fittings), instrumentation (flow manufacturing components and fluid control applications), and motion systems (hydraulic, pneumatic, and electromechanical components in industrial machinery and equipment). The segment boasts 15,500 independent distributors, and about 40% of its business occurs outside the United States.
									"
PKI,"
										PerkinElmer provides instruments, consumables, and services to the pharmaceutical, biomedical, chemical, environmental, and general industrial markets. The company operates in two segments: diagnostics, which includes prenatal screening and infectious-disease testing, and discovery and analytical solutions, composed of life science, industrial, environmental, and food applications. PerkinElmer offers products and services ranging from genetic screening to environmental analytical tools.
									"
PNR,"
										Pentair is a global leader in the water treatment industry, with 10,000 employees and a presence in 34 countries. After spinning off its electrical unit as nVent in May 2018, Pentair’s remaining water business is organized into three segments: aquatic systems, filtration solutions, and flow technologies. Pentair generated approximately $3 billion in revenue and $516 million in adjusted operating income in 2019.
									"
PFG,"
										Principal Financial Group Inc is a provider of retirement savings, investment, and insurance products, with approximately $540 billion in assets under management and nearly 20 million customers as of the recent quarter. It operates in four business segments that are Retirement and Income Solutions, Principal Global Investors, Principal International, and United States Insurance Solutions.The company receives maximum revenue in the form of premiums.
									"
PFE,"
										Pfizer is one of the world's largest pharmaceutical firms, with annual sales over $50 billion. Pfizer also spends a leading amount on research and development, close to $8 billion annually. While Pfizer historically sold many types of healthcare products and chemicals, now, prescription drugs and vaccines account for the majority of sales. Top sellers include pneumococcal vaccine Prevnar 13, neuroscience drug Lyrica, cancer drug Ibrance, cardiovascular treatment Eliquis, and immunology drug Xeljanz. Pfizer sells these products globally, with international sales representing close to 50% of its total sales. Within international sales, emerging markets are a major contributor, representing over a fifth of total firm sales.
									"
PRGO,"
										Perrigo is the leading provider of over-the-counter generic drugs with over 100 global locations. The company was formed in 1887 as a packager of home remedies and has grown with the migration of prescriptions switching to OTC and later with strategic acquisitions. The company has a portfolio of more than 3,000 product formulations and 14,000 stock-keeping units. Most of its manufacturing and customer base reside in North America. With the most recent management change, the company announced a narrower focus on consumer wellness in conjunction with the divestiture of animal health, acquisition of Ranir Global Holdings, and plans to sell or spin off the prescription business.
									"
PSX,"
										Phillips 66 is an independent refiner with 13 refineries that have a total throughput capacity of 2.1 million barrels per day. Its DCP Midstream joint venture holds 61 natural gas processing facilities, 12 natural gas liquids fractionation plants, and a natural gas pipeline system with 64,000 miles of pipeline. Its CPChem chemical joint venture operates facilities in the United States and the Middle East and primarily produces olefins and polyolefins. Phillips 66 also holds a 75% interest in Phillips 66 Partners after exchanging its general partner incentive distribution rights for limited partner units.
									"
PNW,"
										Pinnacle West is a holding company whose principle subsidiary is Arizona Public Service. APS is a vertically integrated regulated utility that provides electric service to 1.3 million customers over a 35,000-square-mile service territory in Arizona, including the city of Phoenix. Approximately 35% of power sold comes from the company's 29% interest in the nearly 4-gigawatt Palo Verde nuclear plant. Operated by APS, Palo Verde is the largest nuclear plant in the U.S. APS has invested approximately $675 million in the utility-scale photovoltaic solar plants as part of the AZ Sun Program, resulting in 170 MW of solar capacity owned by APS and over 1,000 MW of contracted solar energy from power purchase agreements.
									"
PM,"
										Philip Morris International is a leading international tobacco company engaged in the manufacture and sale of cigarettes and other nicotine-containing products in markets outside the United States. Through multidisciplinary capabilities in product development, state-of-the-art facilities, and scientific substantiation, the company aims to ensure that its smoke-free products meet adult consumer preferences and rigorous regulatory requirements. Management's vision is that these products ultimately replace cigarettes.
									"
PXD,"
										Headquartered in Irving, Texas, Pioneer Natural Resources is an independent exploration and production company with operations throughout the southern and central United States. Following planned divestitures, Pioneer will be exclusively focused on the Midland portion of the Permian Basin in Texas. At year-end 2019, Pioneer's proven reserves were 1.1 billion barrels of oil equivalent, or boe, with net production for the year of 346 mboe per day. Oil and natural gas liquids represented 82% of production.
									"
PNC,"
										PNC Financial Services Group is a diversified financial services company offering retail banking, corporate and institutional banking, asset management, and residential mortgage banking. PNC has 2,300 branches in 21 states and the District of Columbia and is the seventh- largest U.S. bank by assets.
									"
PPL,"
										PPL is a regulated utility with three key subsidiaries. The international regulated delivery segment operates distribution networks providing electricity service to customers in the United Kingdom. The Pennsylvania regulated delivery and transmission segment provides distribution to customers in central and eastern Pennsylvania. LG&E and KU are involved in regulated electricity generation, transmission, and distribution in Kentucky.
									"
PPG,"
										PPG is a global producer of coatings. The company is the world's largest producer of coatings after the purchase of selected AkzoNobel assets. PPG's products are sold to a wide variety of end users, including the automotive, aerospace, construction, and industrial markets. The company has a footprint in many regions around the globe, with less than half of sales coming from North America in recent years. PPG is focused on its coatings and specialty products and expansion into emerging regions, as exemplified by the Comex acquisition.
									"
PGR,"
										Progressive underwrites private and commercial auto insurance and specialty lines; it has almost 20 million personal auto policies in force and is the fourth- largest auto insurer in the United States. Progressive markets its policies through independent insurance agencies in the U.S. and Canada and directly via the Internet and telephone. Its premiums are split roughly equally between the agent and the direct channel. The company also offers commercial auto policies and entered homeowners insurance through an acquisition in 2015.
									"
PG,"
										Since its founding in 1837, Procter & Gamble has become one of the world's largest consumer product manufacturers, generating more than $70 billion in annual sales. It operates with a lineup of leading brands, including 21 that generate more than $1 billion in annual global sales such as Tide laundry detergent, Charmin toilet paper, Pantene shampoo, and Pampers diapers. P&G sold its last remaining food brand, Pringles, to Kellogg in calendar 2012. Sales outside its home turf represent around 55% of the firm's consolidated total, with around one third coming from emerging markets.
									"
QRVO,"
										Qorvo represents the combined entity of RF Micro Devices and TriQuint Semiconductor, which merged with one another in January 2015. The company specializes in radio frequency filters, power amplifiers, and front-end modules used in many of the world’s most advanced smartphones. Qorvo also has a suite of products sold into a variety of nonsmartphone end markets, such as wireless base stations, cable TV and networking equipment, and infrastructure and military applications.
									"
PRU,"
										Prudential Financial is a large, diversified insurance company offering annuities, life insurance, retirement plan services, and asset management products. While it operates in a number of countries, the vast majority of revenue is generated in the United States and Japan. Prudential is the second- largest life insurance company in the U.S.
									"
PLD,"
										Prologis was formed by the June 2011 merger of AMB Property and ProLogis Trust. The company develops, acquires, and operates over 900 million square feet of high-quality industrial and logistics facilities across the globe. The company is organized into four global divisions (Americas, Europe, Asia, and other Americas) and operates as a real estate investment trust.
									"
QCOM,"
										Qualcomm develops and licenses wireless technology and also designs chips for smartphones. The company's key patents revolve around CDMA and OFDMA technologies, which are standards in wireless communications that are the backbone of all 3G and 4G networks. The firm is poised to be a leader in 5G network technology as well. Qualcomm's IP is licensed by virtually all wireless device makers. The firm is also the world's largest wireless chip vendor, supplying many premier handset makers with leading-edge processors.
									"
PEG,"
										Public Service Enterprise Group is the holding company for a regulated utility (PSE&G), a merchant power generation owner (PSEG Power), and an energy investment firm (PSEG Enterprise). PSE&G provides regulated gas and electricity delivery services in New Jersey to a combined 4 million customers. PSEG Power owns and operates merchant power plants in the Mid-Atlantic, New York, and the Northeast. Energy Holdings invests in energy-related assets worldwide. PSEG also operates the Long Island Power Authority system.
									"
PSA,"
										Public Storage owns and operates approximately 2,300 self-storage facilities in 38 states, with over 150 million net rentable square feet of storage space. Through equity interests, it also has exposure to the European self-storage market through Shurgard Europe and to an additional 29 million net rentable square feet of commercial space in the United States through PS Business Parks.
									"
PHM,"
										PulteGroup is one of the largest homebuilders in the United States, operating in 44 markets across 24 states. The company mainly builds single-family detached homes (85% of unit sales) and offers products to entry-level, move-up, and active-adult buyers. PulteGroup offers homebuyers mortgage financing and title agency services through its financial services segment. The company is headquartered in Atlanta.
									"
PVH,"
										PVH designs and markets branded apparel in more than 40 countries. Its key fashion categories include men’s dress shirts, ties, sportswear, underwear, and jeans. PVH’s leading designer brands, Calvin Klein and Tommy Hilfiger, generate about 85% of its revenue. PVH also owns several smaller brands, including Izod, Van Heusen, and Arrow, and licenses brands from third parties. PVH distributes its clothing wholesale to retailers and through company-owned stores. The company traces its history to 1881 and is based in New York City.
									"
PWR,"
										Quanta Services Inc provides specialty contracting services and infrastructure solutions for the electric power, energy, and communication industries. It designs, installs, and repairs electric power networks, renewable energy facilities, and other infrastructure systems and facilities. The company has two business segments: electric power infrastructure services (the majority of revenue), and pipeline and industrial infrastructure services. It provides services for renewable energy solutions, including solar, wind, and natural gas. In addition, Quanta Services provides solutions for developing and transporting natural gas, oil, and other pipeline products. It derives the majority of its sales from the United States.
									"
REG,"
										Regency Centers is the largest shopping center-focused retail REIT. The company's portfolio includes an interest in 415 properties, which includes 56 million square feet of retail space. The portfolio is geographically diversified with 22 regional offices and no single market representing more than 14% of total company NOI. Regency's retail portfolio is primarily composed of grocery-anchored centers with 80% of properties featuring a grocery anchor and grocery stores representing 20% of annual base rent.
									"
REGN,"
										Regeneron Pharmaceuticals discovers, develops, and commercializes products that fight eye disease, cardiovascular disease, cancer, and inflammation. The company has several marketed products including: Eylea, approved for wet age-related macular degeneration and other eye diseases; Praluent for LDL cholesterol lowering; Dupixent in atopic dermatitis, asthma, and nasal polyposis; Libtayo in cutaneous squamous cell carcinoma; and Kevzara in rheumatoid arthritis. Regeneron is also developing monoclonal antibodies with Sanofi in immunology and cancer, and bispecific antibodies and antibody cocktails with other collaborators and independently.
									"
DGX,"
										Quest Diagnostics is a leading independent provider of diagnostic testing, information, and services in the U.S. The company generates over 95% of its revenue through clinical testing, anatomic pathology, esoteric testing, and substance abuse testing with specimens collected at its national network of 2,000 patient service centers, as well as multiple doctors offices and hospitals. The firm also runs a diagnostic solutions segment that provides clinical trials testing, risk assessment services, and information technology solutions.
									"
RL,"
										Founded in 1967 by Ralph Lauren, Ralph Lauren Corp. designs, markets, and distributes lifestyle products in North America, Europe, and Asia. Its products include apparel, footwear, eyewear, jewelry, leather goods, home products, and fragrances. The company's brands include Polo Ralph Lauren, Lauren Ralph Lauren, Chaps, Double RL, and Club Monaco. Distribution channels for Ralph Lauren include wholesale (including department stores and specialty stores), retail (including company-owned retail stores and e-commerce), and licensing.
									"
ROST,"
										Ross Stores is a leading American off-price apparel and home fashion retailer, operating over 1,800 stores (at the end of fiscal 2019) across the Ross Dress for Less and dd's Discounts banners. Ross offers a variety of name-brand products and targets undercutting conventional retailers' regular prices by 20%-70%. The company uses an opportunistic, flexible merchandising approach; together with a relatively low-frills shopping environment centered on a treasure-hunt experience, Ross maximizes inventory turnover and traffic, enabling its low-price approach. In fiscal 2019, 26% of sales came from the ladies' department, 25% from home accents (including bed and bath), 14% from men’s, 13% from each of accessories and shoes, and 9% from children's. All sales were made in the United States.
									"
SBAC,"
										SBA Communications owns and operates over 30,000 cell towers throughout North America and South America. It leases space on its towers to wireless service providers, who install equipment on the towers to support their wireless networks. The company has a very concentrated customer base, with most revenue in each market being generated by just the top few mobile carriers. The company owns more than 16,000 towers in the U.S., which accounted for three fourths of the company’s total revenue in 2019. Internationally, SBA’s greatest presence is in Brazil, where it operates roughly 10,000 towers. SBA operates as a real estate investment trust, or REIT.
									"
RJF,"
										Raymond James Financial is a financial holding company whose major operations include wealth management, investment banking, asset management, and commercial banking. The company has more than 14,000 employees and supports more than 4,000 independent contractor financial advisors across the United States, Canada, and the United Kingdom. Approximately 90% of the company's revenue is from the U.S. and 70% is from the company's wealth management segment.
									"
RTX,"
										Raytheon Technologies is a diversified aerospace and defense industrial company formed from the merger of United Technologies and Raytheon, with roughly equal exposure as a supplier to the commercial aerospace manufactures and to the defense market as a prime and subprime contractor. The company operates in four segments: Pratt & Whitney, an engine manufacturer, Collins Aerospace, which is a diversified aerospace supplier, and intelligence, space and airborne systems, a mix between a sensors business and a government IT contractor, and integrated defense and missile systems, a defense prime contractor focusing on missiles and missile defense hardware.
									"
STX,"
										Seagate Technology PLC is a major supplier of hard disk drives. The company designs, develops, and manufactures a broad range of HDDs and SSDs, but specializes in HDDs used in PCs, game consoles, and data centers for the likes of enterprises and cloud vendors.
									"
O,"
										Realty Income owns roughly 6,500 properties, most of which are freestanding, single-tenant, triple-net-leased retail properties. Its properties are located in 49 states and Puerto Rico and are leased to 250 tenants from 47 industries. Recent acquisitions have added industrial, office, manufacturing, and distribution properties, which make up roughly 18% of revenue.
									"
RHI,"
										Founded in 1948, Robert Half provides temporary, permanent, and project-based staffing to corporations seeking employees in the finance, accounting, and technology. It is one of the largest global staffing firms, operating hundreds of locations in several countries. Its Protiviti subsidiary provides risk and business consulting and internal audit services to corporations through scores of global offices. The firm generates annual revenue of over $5 billion and EBIT of over $500 million and has nearly 19,000 employees.
									"
ROK,"
										Rockwell Automation is a pure-play automation competitor that is the successor entity to Rockwell International, which spun off its former Rockwell Collins avionics segment in 2001. Today, the firm operates through two segments--architecture and software and control products and solutions. The former segment houses its Logix architecture that runs with third-party applications and contains all its hardware, software, and communication components, including control platforms that perform multiple disciplines. The latter segment sells industrial control products and offers technical automation services.
									"
RCL,"
										Royal Caribbean is the world's second- largest cruise company, operating more than 60 ships across six global and partner brands in the cruise vacation industry. Brands the company operates include Royal Caribbean International, Celebrity Cruises, Azamara Club Cruises, and Silversea. The company also has a 50% investment in a joint venture that operates TUI Cruises, allowing it to compete on the basis of innovation, quality of ships and service, variety of itineraries, choice of destinations, and price.
									"
ROP,"
										Roper is a diversified technology company that operates out of four segments: application software; network software and systems; measurement and analytical solutions; and process technologies. The firm’s culture emphasizes acquiring asset-light, cash-generative businesses. Roper then reinvests this excess cash in businesses that yield incrementally higher rates of return. While the firm’s businesses are managed in a decentralized manner, Roper does not passively manage its portfolio. Instead, Roper manages its businesses through the Socratic method and empowers decision-makers through group executive coaching. Roper has now rotated a clear majority of its business from legacy industrial products into technology software in mature, niche markets with large quantities of deferred revenue.
									"
RSG,"
										Republic Services ranks as the second- largest integrated provider of traditional solid waste services in the United States, operating roughly 189 active landfills and more than 200 transfer stations. The company serves residential, commercial, and industrial end markets. It also runs a sizable recycling operation North America.
									"
RMD,"
										ResMed Inc is one of the largest global respiratory medical devices companies, primarily developing and supplying flow generators, masks and accessories for the treatment of sleep apnea. Increasing diagnosis of sleep apnea combined with ageing populations and increasing prevalence of obesity is resulting in a structurally growing market. The company earns 65% of revenue in the Americas and the balance across other regions dominated by Europe, Japan and Australia. Recent developments and acquisitions have focused on digital health as ResMed is aiming to differentiate itself through the provision of clinical data for use by the patient, medical care advisor and payor in the out-of-hospital setting.
									"
RF,"
										Regions Financial is a regional bank headquartered in Alabama, with branches primarily in the Southeastern and Midwestern United States. Regions primarily provides traditional commercial and retail banking and also offers mortgage services, asset management, wealth management, securities brokerage, insurance, and trust services.
									"
CRM,"
										Salesforce.com provides enterprise cloud computing solutions, including Sales Cloud, the company’s main customer relationship management software-as-a-service product. Salesforce.com also offers Service Cloud for customer support, Marketing Cloud for digital marketing campaigns, Commerce Cloud as an e-commerce engine, the Salesforce Platform, which allows enterprises to build applications, and other solutions, such as MuleSoft for data integration.
									"
SPGI,"
										S&P Global provides data and benchmarks to capital and commodity market participants. S&P Ratings, which comprises over 40% of the firm's revenue and over 50% of the firm's operating income, is the largest credit ratings agency in the world. The firm's other segments include Market Intelligence, Indices, and Platts. Market Intelligence provides desktop tools and other data solutions to investment banks, corporations, and other entities. Indices provides benchmarks for financial markets and is monetized through subscriptions, asset-based fees, and transaction-based royalties. Platts provides benchmarks to commodity markets, principally petroleum.
									"
ROL,"
										Rollins Inc is a provider of pest and termite control services. Rollins offers pest control services and protection against termite damage, rodents, and insects to homes and businesses, including hotels, food service establishments, food manufacturers, retailers, and transportation companies. The company and its wholly-owned subsidiaries offer their services to residential and commercial customers in North America and Australia. In Central America, the Caribbean, the Middle East, Asia, the Mediterranean, Europe, Africa, and Mexico, the company operates a franchise system.
									"
SWKS,"
										Skyworks Solutions produces semiconductors for wireless handsets and other devices that are used to enable wireless connectivity. Its main products include power amplifiers, filters, switches, and integrated front-end modules that support wireless transmissions. Skyworks' customers are mostly large smartphone manufacturers, but the firm also has a growing presence in nonhandset applications such as wireless routers, medical devices, and automobiles.
									"
SEE,"
										Sealed Air is organized via two reporting segments. Food care includes food packaging products like Cryovac, Darfresh, and OptiDure aimed primarily at meats. Product care includes Sealed Air's Bubble Wrap, Instapak, Jiffy mailers, and shrink film packaging systems that cater to industrial and e-commerce applications.
									"
SBUX,"
										Through a global chain of more than 32,100 company-owned and licensed stores, Starbucks sells coffee, espresso, teas, cold blended beverages, food, and accessories. The company also distributes packaged and single-serve coffee, tea, juice, and pastries through its own stores, grocery store chains, and warehouse clubs under the Starbucks and Teavana brands under the Global Coffee Alliance partnership with Nestle. In addition, Starbucks markets bottled beverages, ice creams, and liqueurs through partnerships with Pepsi, Anheuser-Busch, Tingyi, and Arla. In fiscal 2019, Starbucks' Americas segment (including the U.S.) represented 69% of total revenue, followed by the international segment (including China) at 23%, then channel development at almost 8%.
									"
SLB,"
										Schlumberger is the world’s largest supplier of products and services to the oil and gas industry. The company operates its business via multiple groups: Reservoir Characterization, Drilling, Production, and Cameron. The firm is investing more than any other services firm to make its offerings more bundled, which it believes is likely to be one of the key industry trends during the next 10 years. Its efforts on this front are most visible via its Schlumberger Production Management (SPM) business, which now accounts for 10% of its revenue.
									"
SIVB,"
										SVB Financial Group founded in 1982 and based in Santa Clara, California, provides loans and ancillary financial services to startups, private equity, and venture capital firms. The bank has three main commercial sectors: software and Internet; hardware and private equity; and venture capital. In addition to providing loans to venture-capital-backed startups, the company invests in private equity and venture capital funds of funds. The bank operates throughout the United States and maintains offices in the United Kingdom, Israel, China, and India.
									"
SNPS,"
										Synopsys was founded in December 1986 (it was called Optimal Solutions until 1987) and is a market leader in electronic design automation software. EDA is used to automate the design and verification of integrated circuits or larger chip systems. The firm provides an end-to-end workflow of EDA products. In addition, the firm offers a broad set of design intellectual property and leading software integrity tools that help customers develop secure, quality code. Historically, the firm’s tools have been relied upon by semiconductor firms, but there has been a shift toward other nontraditional ""systems"" users (nonsemiconductor firms interested in chip design) given the development of the Internet of Things, artificial intelligence, autonomous vehicles, and cloud computing.
									"
NOW,"
										ServiceNow Inc provides software solutions to structure and automate various business processes via a SaaS delivery model. The company primarily focuses on the IT function for enterprise customers. ServiceNow began with IT service management (ITSM), expanded within the IT function, and more recently directed its workflow automation logic to functional areas beyond IT, notably customer service, HR service delivery, and security operations. ServiceNow also offers an application development platform as a service (PaaS).
									"
SRE,"
										Sempra Energy serves one of the largest utility customer bases in the United States. It distributes natural gas and electricity in Southern California and owns 80% of Oncor, a transmission and distribution business in Texas. SoCalGas and San Diego Gas & Electric distribute gas to more than 20 million customers, while Oncor serves over 10 million Texas customers. The firm's other affiliates own and operate liquefied natural gas facilities in North America and infrastructure in Mexico.
									"
SHW,"
										Sherwin-Williams is the largest provider of architectural paint in the United States. The company has approximately 4,700 stores and sells premium paint at higher price points than most competitors. Sherwin-Williams also sells paint-related products in big-box stores and provides coatings for original equipment manufacturers.
									"
TMUS,"
										Deutsche Telekom merged its T-Mobile USA unit with prepaid specialist MetroPCS in 2013, creating T-Mobile US. Following the merger, the firm provided nationwide service in major markets but spottier coverage elsewhere. T-Mobile has spent aggressively on low-frequency spectrum, well suited to broad coverage, and has substantially expanded its geographic footprint. This expansion, coupled with aggressive marketing and innovative offerings, produced rapid customer growth. With the Sprint acquisition, the firm's scale now roughly matches its larger rivals: T-Mobile now serves 65 million postpaid and 21 million prepaid phone customers, equal to nearly 30% of the retail wireless market. In addition, the firm provides wholesale service to resellers like Tracfone.
									"
SPG,"
										Simon Property Group is the second- largest real estate investment trust in the United States. Its portfolio includes an interest in 207 properties: 106 traditional malls, 69 premium outlets, 14 Mills centers (a combination of a traditional mall, outlet center, and big-box retailers), four lifestyle centers, and 14 other retail properties. Simon's portfolio averaged $693 in sales per square foot over the past 12 months. The company also owns a 21% interest in Klepierre, a European retail company with investments in shopping centers in 16 countries, and joint venture interests in 29 premium outlets across 11 countries.
									"
TROW,"
										T. Rowe Price provides asset-management services for individual and institutional investors. It offers a broad range of no-load U.S. and international stock, hybrid, bond, and money market funds. At the end of March 2020, the firm had $1.009 trillion in managed assets, composed of equity (55%), balanced (31%) and fixed-income (14%) offerings. Approximately two thirds of the company's managed assets are held in retirement-based accounts, which provides T. Rowe Price with a somewhat stickier client base than most of its peers. The firm also manages private accounts, provides retirement planning advice, and offers discount brokerage and trust services. The company is primarily a U.S.-based asset manager, deriving just 7% of its AUM from overseas.
									"
TTWO,"
										Found in 1993, Take-Two consists of two wholly owned labels, Rockstar Games and 2K. The firm is one of the world's largest independent video game publishers on consoles, PCs, smartphones, and tablets. Take-Two's franchise portfolio is headlined by ""Grand Theft Auto"" (220 million units sold) and contains other well-known titles such as ""NBA 2K,"" ""Civilization,"" ""Borderlands,"" ""Bioshock,"" and ""Xcom."".
									"
SNA,"
										Snap-on is a manufacturer of premium tools and software for professional technicians. Hand tools are sold through franchisee-operated mobile vans that serve auto technicians who purchase tools at their own expense. A unique element of its business model is that franchisees bear significant risk, as they must invest as much as $375,000 in the van, inventory, and software. At the same time, franchisees extend personal credit directly to technicians on an individual tool basis. Snap-on currently operates three segments—repair systems and information, commercial and industrial, and tools—which accounted for 31%, 38%, and 31%, respectively, of its $3.7 billion 2018 manufacturing revenue. Its financing arm generates 8% of consolidated revenue and 24% of operating income.
									"
SWK,"
										Stanley Black & Decker Inc is a manufacturer of hand and power tools. The company operates three business segments: tools and storage, security, and industrial. Tools and storage, the largest segment by revenue, sells hand tools and power tools to professional end-users, distributors, retail consumers, and industrial customers. Security installs electronic security systems and provides electronic security services including alarm monitoring and video surveillance. Industrial sells engineered fastening products such as stud-welding systems, blind inserts and tools, and engineered plastic and mechanical fasteners. The largest end market is the United States of America.
									"
LUV,"
										Southwest Airlines is the largest domestic carrier in the United States, as measured by the number of originating passengers boarded. Southwest operates over 700 aircraft in an all-Boeing 737 fleet. Despite expanding into longer routes and business travel, the airline still specializes in short-haul leisure flights, using a point-to-point network. Southwest operates a low-cost carrier business model.
									"
SO,"
										Southern Co. is one of the largest utilities in the U.S. The company distributes electricity and natural gas to approximately 9 million customers in nine states. It owns 50 gigawatts of generating capacity, primarily for serving regulated customers in Georgia, Alabama, and Mississippi. Wholly owned unregulated Southern Power Co. owns over 11 gigawatts of mostly renewable energy capacity and sells the electricity primarily under long-term power sales agreements. The solar and wind farms are located in Southern's regulated jurisdictions but also in Texas, California, and other states.
									"
SLG,"
										SL Green is the largest Manhattan property owner and landlord, with around 46 million square feet of wholly owned and joint venture office space. The company has additional property exposure through its limited portfolio of well-located retail space. It operates as a real estate investment trust.
									"
SYF,"
										Synchrony Financial, formerly GE Capital's retail finance business, is the largest provider of private-label credit cards in the United States based on purchase volume and receivables. Through its partners' 350,000 locations in the U.S. and Canada along with websites and mobile applications, Synchrony offers a variety of credit products through three sales platforms: retail card (private-label credit cards), payment solutions (consumer financing for major purchases), and CareCredit (financing for elective healthcare procedures).
									"
STE,"
										Steris is a U.K.-based medical device company focused on sterilization services and infection prevention. The company is the global leader in contract sterilization services, ensuring the safe delivery of single-use and implantable medical equipment to hospitals around the world. Additionally, Steris sells sterilizers, washer-disinfectors, and other decontamination equipment and supplies for use by care provider facilities and in biopharma manufacturing sites. Domiciled in the United States before its 2015 inversion, the firm continues to derive roughly 70% of revenue from its U.S. operations, 10% from the United Kingdom, and the remaining 20% from other international regions.
									"
SYK,"
										Stryker designs, manufactures, and markets an array of medical equipment, instruments, consumable supplies, and implantable devices. The product portfolio includes hip and knee replacements, endoscopy systems, operating room equipment, embolic coils, and spinal devices. Stryker remains one of the three largest competitors in reconstructive orthopedic implants and holds the leadership position in operating room equipment. Slightly more than a quarter of Stryker's total revenue currently comes from outside the United States.
									"
STT,"
										State Street is a leading provider of financial services, including investment servicing, investment management, and investment research and trading. With approximately $34 trillion in assets under custody and administration and $3.1 trillion assets under management as of June 30, 2020, State Street operates globally in more than 100 geographic markets and employs more than 40,000 worldwide.
									"
TXN,"
										Dallas-based Texas Instruments generates about 95% of its revenue from semiconductors and the remainder from its well-known calculators. Texas Instruments is the world's largest maker of analog chips, which are used to process real-world signals such as sound and power. Texas Instruments also has a leading market share position in digital signal processors, used in wireless communications, and microcontrollers used in a wide variety of electronics applications.
									"
TER,"
										Teradyne Inc designs, develops and manufactures automatic test systems for use in semiconductors, wireless products, data storage, and electronic systems in the wireless, automotive, industrial, communications, aerospace, and defense industries. The company operates in four business segments organized by end market: semiconductor test, system test, wireless test, and industrial automation. Teradyne tests help improve and control product quality, measure performance, and increase yields. The firm generates revenue primarily in Taiwan, China, the United States, Japan, and South Korea, but has a presence in countries across the world.
									"
TPR,"
										Coach, Kate Spade, and Stuart Weitzman are the fashion and accessory brands that comprise Tapestry. The firm’s products are sold through about 1,500 company-operated stores, wholesale channels, and e-commerce in North America (62% of fiscal 2020 sales), Europe, Asia (32% of fiscal 2020 sales), and elsewhere. Coach (71% of fiscal 2020 sales) is best known for affordable luxury leather products. Kate Spade (23% of fiscal 2020 sales) is known for colorful patterns and graphics. Women’s handbags and accessories produced 68% of Tapestry's sales in fiscal 2020. Stuart Weitzman, Tapestry's smallest brand, generates nearly all (98%) of its revenue from women’s footwear.
									"
SYY,"
										Sysco is the largest U.S. food-service distributor, boasting 16% market share of the highly fragmented food-service distribution industry. Sysco distributes over 400,000 food and nonfood products to restaurants (62% of revenue), healthcare facilities (9%), travel and leisure (7%), retail (5%), education and government buildings (8%), and other locations (9%) where individuals consume away-from-home meals. In fiscal 2020, 81% of the firm’s revenue was U.S.-based, with 8% from Canada, 5% from the U.K., 2% from France, and 4% other.
									"
TGT,"
										With 1,868 stores (as of the end of fiscal 2019), Target is a leading American general merchandise retailer, offering a variety of products across several categories, including beauty and household essentials (27% of fiscal 2019 sales), apparel and accessories (19%), food and beverage (19%), home furnishings and décor (19%), and hardlines (16%). Most of Target’s stores are large-format, averaging roughly 130,000 square feet. The company has a significant e-commerce presence, deriving around 9% of sales from the channel. In addition to its namesake stores, Target owns Shipt, an online same-day delivery platform. After it exited Canada in 2015, virtually all of Target’s revenue is generated from the United States.
									"
TEL,"
										TE Connectivity is a leader in the global connectors and sensors industry. TE manufactures and designs products that connect and protect the flow of power and data inside millions of products used by consumers and industries, particularly in mission-critical applications that face harsh environments and require unwavering reliability. The company operates in three segments: transportation, industrial, and communications.
									"
TSCO,"
										Tractor Supply is the largest operator of retail farm and ranch stores in the United States. The company targets recreational farmers and ranchers and has little exposure to commercial and industrial farm operations. Currently, the company operates 1,881 stores in 49 states, and 180 Petsense stores. Stores are typically located in towns outside of urban areas and in rural communities. Through the end of 2019, revenue consisted primarily of livestock and pet (47%), hardware, tools, and truck (21%), and seasonal gift and toy (20%).
									"
TDY,"
										Teledyne Technologies Inc sells technologies for industrial markets. Roughly a fourth of Teledyne's revenue comes from contracts with the United States government. The firm operates in four segments: instrumentation, digital imaging, aerospace and defense electronics, and engineered systems. The instrumentation segment contributes the largest proportion of revenue and provides monitoring instruments primarily for marine and environmental applications. The digital imaging segment includes image sensors and cameras for industrial, government, and medical customers. The aerospace and defense electronics segment provides electronic components and communication products for aircraft. The engineered systems segment provides solutions for defense, space, environmental, and energy applications.
									"
FTI,"
										TechnipFMC is the largest provider of integrated deep-water offshore oil and gas development solutions, offering the full spectrum of subsea equipment and subsea engineering and construction services. Additionally, the company provides various oil and gas onshore engineering and construction services, with a long-standing expertise in delivering liquefied natural gas projects.
									"
