Ticker,Description
WRI,"Weingarten Realty Investors is a publicly traded real estate investment trust that invests in shopping centers, primarily in the Southern United States and primarily with grocery stores as the anchor stores.As of December 31, 2019, the company owned interests in 170 properties comprising 32.5 million square feet.During 2019, 20.0% of the company's revenues were generated from properties in the Houston area and 29.3% of the company's revenues were generated from properties in Texas. The company's largest tenants, Kroger and TJX Companies, each accounted for 2.5% of revenue in 2019."
WRK,"WestRock is an American corrugated packaging company. It was formed in July 2015 after the merger of MeadWestvaco and RockTenn. WestRock is the 2nd largest American packaging company. It is one of the world's largest paper and packaging companies with US$15 billion in annual revenue and 42,000 employees in 30 countries. The company is headquartered in Atlanta, Georgia, consolidating offices from Norcross, Georgia and Richmond, Virginia."
WRLD,"Credit Acceptance Corporation is an auto finance company providing automobile loans and other related financial products. The company operates its financial program through a national network of dealer-partners, the automobile dealers participating in the programs. The company operates two programs: the ""Portfolio Program"" and the ""Purchase Program"". Through these programs, the company can advance money to automobile dealers in exchange for the right to service the underlying consumer loans and can buy the consumer loans from automobile dealers. Credit Acceptance reported annual revenue of $1.49B for 2019."
WRTC,"CACI International Inc (originally California Analysis Center, Inc., then Consolidated Analysis Center, Incorporated) is an American multinational professional services and information technology company headquartered in Arlington, Virginia. CACI provides services to many branches of the US federal government including defense, homeland security, intelligence, and healthcare.CACI has approximately 23,000 employees worldwide.CACI is a member of the Fortune 1000 Largest Companies, the Russell 2000 index, and the S&P MidCap 400 Index."
WSBC,"WesBanco, Inc., is a bank holding company headquartered in Wheeling, West Virginia. It has 235 branches in West Virginia, Ohio, Western Pennsylvania, Kentucky, Maryland and Southern Indiana.WesBanco is the second-largest bank headquartered in West Virginia, after United Bank. Based on total deposits, it is the third-largest bank operating in West Virginia, after BB&T and United Bank.In addition to banking services, the company offers insurance and investment products.The company owns the naming rights to the WesBanco Arena, home of the Wheeling Nailers hockey team."
WSBF,"Waterstones, formerly Waterstone's, is a British book retailer that operates 283 shops, mainly in the UK and also other nearby countries. As of February 2014, it employs around 3,500 staff in the UK and Europe. An average-sized Waterstones shop sells a range of approximately 30,000 individual books, as well as stationery and other related products. Established in 1982 by Tim Waterstone, after whom the company was named, the bookseller expanded rapidly until being sold in 1993 to WHSmith. In 1998, Waterstones was bought by a consortium of Waterstone, EMI & Advent International. The company was taken under the umbrella of HMV Group, which later merged the Dillons and Ottakar's brands into the company. Following several poor sets of results for the group, HMV put the chain up for sale. In May 2011, it was announced that A&NN Capital Fund Management, owned by Russian billionaire Alexander Mamut, had bought the chain for £53.5m and appointed James Daunt as managing director. The company is incorporated in England & Wales as Waterstones Booksellers Ltd, with its registered office at 203–206 Piccadilly, London (which is also the location of its flagship shop). As well as the Waterstones brand, the company owns the London bookseller Hatchards, Irish shop Hodges Figgis, and reached an agreement to purchase Foyles in 2018. In April 2018, hedge fund Elliott Management Corporation bought a majority stake in the company. The bookseller has concession agreements with Paperchase and previously with coffee chains Costa Coffee and Starbucks in some shops, but since 2012 has introduced its own Café W brand.  For a time, Waterstones sold eReaders, including in 2012 partnering with Amazon to sell the Amazon Kindle, but has since pulled out of this market for commercial reasons.Waterstones administers and supports various literary awards, including the Children's Laureate award and the Waterstones Children's Book Prize."
WSC,
WSFS,"WSFS Financial Corporation is a financial services company. Its primary subsidiary, WSFS Bank, is the largest and longest-standing locally managed bank and trust company headquartered in Delaware and the Greater Delaware Valley. WSFS operates from 115 offices, 90 of which are banking offices, located in Pennsylvania (54), Delaware (43), New Jersey (16), Virginia (1) and Nevada (1) and provides comprehensive financial services including commercial banking, retail banking, cash management and trust and wealth management.Serving the Greater Delaware Valley since 1832, WSFS Bank is one of the ten oldest banks in the United States continuously operating under the same name."
WSM,"Williams-Sonoma, Inc. is an American publicly traded consumer retail company that sells kitchen-wares and home furnishings. It is headquartered in San Francisco, California, United States. The company has 625 brick and mortar stores and distributes to more than 60 countries with brands including Pottery Barn, Pottery Barn Kids, PBteen, Williams Sonoma, Williams Sonoma Home, West Elm, Mark and Graham, and Rejuvenation. Williams-Sonoma, Inc. also operates through eight corresponding websites and a gift registry.The company is one of the largest e-commerce retailers in the U.S., and one of the biggest multi-channel specialty retailers in the world. In 2019, Williams-Sonoma, Inc. was named as a Fortune 500 company for the first time in its history."
WSO,"Watsco, Inc. is the largest distributor of air conditioning, heating and refrigeration equipment and related parts and supplies (HVAC/R) in the United States.  Watsco was founded more than 60 years ago as a manufacturer of parts, components and tools used in the HVAC/R industry. Under the leadership of its current CEO, Albert H. Nahmad, from 1973 to 1988 Watsco grew from US$5 million in revenues to US$25 million.  In 1989, the company shifted its focus from manufacturing to distribution by acquiring Gemaire Distributors Inc., a South Florida-based Rheem distributor. By 1997, Watsco added other OEMs to the mix and moved into commercial refrigeration as a result of the acquisition of Baker Distributing Company. Watsco divested its manufacturing business in 1998, selling it to International Comfort Products Corporation, now part of Carrier Corporation (Carrier).  Revenues increased from US$64.1 million in 1989 to US$4.5 billion in 2018 via a strategy of acquiring companies with established market position and subsequently building revenues and profit through a combination of adding locations, products, services and other initiatives.Watsco's goal is to build a network of locations throughout North America that provide the finest service and product availability for HVAC/R contractors, assisting and supporting them as they serve homeowners and businesses. Watsco has approximately 5,200 employees assisting approximately 90,000 contractors and dealers who in turn, service, repair or replace HVAC/R systems in homes and businesses. At December 31, 2018, the company operated from 571 locations in 37 U.S. states, Canada, Mexico and Puerto Rico with additional market coverage on an export basis to Latin America and the Caribbean.  Watsco is the only publicly traded HVAC/R distributor. The company's Common stock is traded under the symbol WSO on the New York Stock Exchange (NYSE).  The company's Class B common stock is traded on the NYSE under the ticker symbol WSO.B.   Albert Nahmad, Chairman and CEO, controls the company with 52% of the combined voting power."
WSR,
WST,"West Pharmaceutical Services, Inc. is a designer and manufacturer of injectable pharmaceutical packaging and delivery systems. Founded in 1923 by Herman O. West and J.R. Wike of Philadelphia, the company is headquartered in Exton, Pennsylvania. In its early years of development, West produced rubber components for packaging injectable drugs, providing a sterile environment for the producers of penicillin and insulin."
WTBA,
WTFC,Wintrust is a financial holding company in the United States that operates 15 chartered community banks in northern Illinois and southern Wisconsin.  Wintrust is one of the largest banking institutions in the United States and it trades on the Nasdaq Global Select Market with stock symbol WTFC. Wintrust is the second largest banking company in Chicago.
WTI,"Offshoring is the relocation of a business process from one country to another—typically an operational process, such as manufacturing, or supporting processes, such as accounting. Typically this refers to a company business, although state governments may also employ offshoring. More recently, technical and administrative services have been offshored. Offshoring and outsourcing are not mutually inclusive: there can be one without the other. They can be intertwined (offshore outsourcing), and can be individually or jointly, partially or completely reversed, involving terms such as reshoring, inshoring, and insourcing. Offshoring is when the offshored work is done by means of an internal (captive) delivery model., sometimes referred to as in-house offshore.Imported services from subsidiaries or other closely related suppliers are included, whereas intermediate goods, such as partially completed cars or computers, may not be."
WTM,"White Mountains Insurance Group (NYSE: WTM) is a diversified insurance and related financial services holding company based in Hamilton, Bermuda. Redomiciled from Delaware, United States, on October 25, 1999, the company conducts most of its business through its insurance subsidiaries and other affiliates.The company owned the automobile insurer Esurance before selling it to Allstate for $1 billion."
WTRE,"Watford Football Club is an English professional football club based in Watford, Hertfordshire. They play in the Championship, the second tier of English football. The club recognises its foundation as 1881, aligned with that of its antecedent, Watford Rovers, and was established as Watford Football Club in 1898. After finishing the 1914–15 season as Southern League champions under the management of Harry Kent, Watford joined the Football League in 1920. The club played at several grounds in its early history, before moving to Vicarage Road in 1922. Graham Taylor's tenure as manager at the club between 1977 and 1987 saw Watford rise from the fourth tier to the first. The team finished second in the First Division in 1982–83, competed in the UEFA Cup in 1983–84, and reached the 1984 FA Cup Final. Watford declined between 1987 and 1997, before Taylor returned as manager, leading the team to successive promotions from the renamed Second Division to the Premier League for one season in 1999–2000. The club played again in the highest tier in 2006–07 under Aidy Boothroyd's management, and then again from 2015 to 2020, reaching the 2019 FA Cup Final, their second FA Cup Final. Watford have a long-standing rivalry with nearby club Luton Town; the 2020–21 season sees these two rivals meet for the first time since 2006, with Watford winning their first match on 26 September 2020 by a score of 1-0 at Vicarage Road."
WTRG,"Essential Utilities (formerly known as Aqua America) is a utility company that has stakes in Pennsylvania, Ohio, North Carolina, Illinois, Texas, New Jersey, Indiana and Virginia  The company provides drinking water and wastewater treatment infrastructure and services.The company began in Pennsylvania and remains headquartered in Bryn Mawr."
WTRH,"Waitr Inc. is an American online and mobile prepared food ordering and delivery company. It originated in Lake Charles, Louisiana where it was founded by Chris Meaux with support from McNeese State University."
WTS,"WET, also known as WET Design, is a water feature design firm based in Los Angeles, California. Founded in 1983 by former Disney Imagineers Mark Fuller, Melanie Simon, and Alan Robinson, the company has designed over two hundred fountains and water features using water, fire, ice, fog, and lights. It is known for creating The Dubai Fountain, the world's largest performing fountain, along with the 8-acre (3.2 ha) Fountains of Bellagio. It has designed features in over 20 countries around the world, in North America, Europe, Asia and the Middle East. WET holds more than 60 patents pertaining to lighting, water control, and specialty fountain devices that use air compression technology. The company is a frequently cited source for the role water plays in communities other than for purely utilitarian needs. WET was also featured in and co-produced the 2013 Discovery Channel reality television show The Big Brain Theory, Pure Genius, where the winner of the show was given $50,000 and a one-year contract to work at WET."
WTTR,"An energy service company (ESCO) is a business that provides a broad range of energy solutions including designs and implementation of energy savings projects, retrofitting, energy conservation, energy infrastructure outsourcing, power generation and energy supply, and risk management. A newer breed of ESCO includes innovative financing methods, such as off-balance sheet mechanisms which own a range of applicable equipment configured in such a way as to reduce the energy cost of a building. The ESCO starts by performing an  analysis of the property, designs an energy efficient solution, installs the required elements, and maintains the system to ensure energy savings during the payback period.  The savings in energy costs are often used to pay back the capital investment of the project over a five- to twenty-year period, or reinvested into the building to allow for capital upgrades that may otherwise be unfeasible. If the project does not provide returns on the investment, the ESCO is often responsible to pay the difference."
WU,"The Western Union Company is an American worldwide financial services and communications company, headquartered in Denver, Colorado. Until it discontinued the service in 2006, Western Union was the leading American company in the business of transmitting telegrams.Western Union has several divisions, with products such as person-to-person money transfer, money orders, business payments, and commercial services. The company offered standard ""Cablegrams"", as well as Candygrams, Dollygrams, and Melodygrams.Western Union, as an industrialized monopoly, dominated the American telegraph industry in both the 19th and 20th centuries."
WVE,"BIT Life Sciences (or BIT Congress Inc., BIT Group Global Ltd) is a for profit meetings, incentives, conferencing, exhibitions (MICE) company based in Dalian, China, that specializes in arranging multiple scientific congresses that have been described as ""predatory"". The company is part of a wave of organizations that have appeared in China in the past several years noted for arranging congresses with little academic merit and with the primary aim of generating revenue rather than scientific knowledge sharing. Papers submitted are usually accepted without revisions within 24 hours, and BIT has frequently been spoofed (see this example: http://witchdoctor.ca/?p=892)."
WW,"WW International, Inc., formerly Weight Watchers International, Inc., is a global company headquartered in the U.S. that offers various products and services to assist in healthy habits, including weight loss and maintenance, fitness, and mindset such as the Weight Watchers comprehensive diet program. Founded in 1963 by Queens, New York City homemaker Jean Nidetch, WW's program has three options as of 2019: online via its mobile app and website, coaching online or by phone, or in-person meetings.On September 24, 2018, the company announced a rebrand to ""WW"" taking effect immediately, to reflect, ""its development from focusing on weight loss to overall health and wellness."""
WWD,"Woodward, Inc. an American designer, manufacturer, and service provider of control systems and control system components (e.g. fuel pumps, engine controls, actuators, air valves, fuel nozzles, and electronics) for aircraft engines, industrial engines and turbines, power generation and mobile industrial equipment. Woodward, Inc. was founded as The Woodward Governor Company by Amos Woodward in 1870. Initially, the company made controls for waterwheels (first patent No. 103,813), and then moved to hydro turbines. In the 1920s and 1930s, Woodward began designing controls for diesel and other reciprocating engines and for industrial turbines. Also in the 1930s, Woodward developed a governor for variable-pitch aircraft propellers. Woodward parts were notably used in the GE engine on United States military's first turbine-powered aircraft. Starting in the 1950s, Woodward began designing electronic controls, first analog and then digital units."
WWE,"World Wrestling Entertainment, Inc., d/b/a WWE, is an American integrated media and entertainment company that is primarily known for professional wrestling. WWE has also branched out into other fields, including movies, football, and various other business ventures. The WWE name also refers to the professional wrestling promotion itself, founded in the 1950s as the Capitol Wrestling Corporation. It is the largest wrestling promotion in the world, holding over 450 live events a year, with the roster primarily divided up into three globally traveling brands, and is available to 800 million homes worldwide in 28 languages. The company's global headquarters is located in Stamford, Connecticut, with offices in New York, Los Angeles, London, Mexico City, Mumbai, Shanghai, Singapore, Dubai, Munich and Tokyo.As in other professional wrestling promotions, WWE shows are not legitimate contests, but purely entertainment-based performance theater, featuring storyline-driven, scripted, and choreographed matches, though matches often include moves that can put performers at risk of injury, even death, if not performed correctly. This was first publicly acknowledged by WWE's owner Vince McMahon in 1989 to avoid taxes from athletic commissions. Since the 1980s, WWE publicly has branded its product as sports entertainment, acknowledging the product's roots in competitive sport and dramatic theater. The company's majority owner is its chairman and CEO, Vince McMahon, who retains a 42% ownership of the company's outstanding stock and 70.5% of the voting power.The current entity, incorporated on February 21, 1980, was previously known as Titan Sports, Inc., which was founded that same year in South Yarmouth, Massachusetts. It acquired Capitol Wrestling Corporation Ltd., the holding company for the World Wrestling Federation, in 1982. Titan was renamed World Wrestling Federation, Inc. in 1998, then World Wrestling Federation Entertainment, Inc. in 1999, and finally the current World Wrestling Entertainment, Inc. in 2002. Since 2011, the company has officially branded itself solely as WWE though the company's legal name was not changed."
WWW,"Wolverine World Wide, Inc. or Wolverine Worldwide, is a publicly traded American footwear manufacturer based in Rockford, Michigan. The shoemaker is known for its eponymous brand, Wolverine Boots and Shoes, as well as other brands, such as Hush Puppies and Merrell. The company also manufactures licensed footwear for other firms, such as Caterpillar and Harley-Davidson. In 2012, Wolverine World Wide added Saucony, Keds, Stride Rite and Sperry Top-Sider to its list of brands, after acquiring the Performance Lifestyle Group of Collective Brands in a $1.23 billion transaction that also involved the sale of Payless ShoeSource and Collective Licensing International to private equity firms Blum Capital Partners and Golden Gate Capital."
WY,"Weyerhaeuser Company () is an American timberland company which owns nearly 12,400,000 acres (19,400 sq mi; 50,000 km2) of timberlands in the U.S. and manages an additional 14,000,000 acres (22,000 sq mi; 57,000 km2) timberlands under long-term licenses in Canada. The company also manufactures wood products. Weyerhaeuser is a real estate investment trust."
WYND,"Wyndham Destinations (formerly Wyndham Hotels and Resorts) is an American timeshare company. Wyndham Destinations, headquartered in Orlando, Florida, operates several hotel brands around the world. It is the holding company for RCI and other lodging brands. It was spun off from Cendant Corporation in July 2006. On June 1, 2018, Wyndham Worldwide spun-off Wyndham Hotels and Resorts as its own company, and renamed their organization to Wyndham Destinations."
WYNN,"Wynn Resorts, Limited is an American publicly traded corporation based in Paradise, Nevada that is a developer and operator of high end hotels and casinos. It was founded in 2002 by former Mirage Resorts Chairman and CEO Steve Wynn, and is now run by CEO Matthew Maddox. As of 2020, the company has developed six properties. Most notably, its flagship Wynn Las Vegas and Encore Las Vegas have each earned Five-Star status on the 2020 Forbes Travel Guide (FTG) Star Rating list and are now the largest and second largest FTG Five-Star resorts in the world, respectively. Wynn Palace, originally earning FTG Five-Star status in 2018, is the third largest."
X,"United States Steel Corporation (NYSE: X), more commonly known as U.S. Steel, is an American integrated steel producer headquartered in Pittsburgh, Pennsylvania, with production operations in the United States and Central Europe. As of 2018, the company was the world's 27th-largest steel producer and second-largest domestic producer, trailing only Nucor Corporation. Though renamed USX Corporation in 1986, the company was renamed to United States Steel in 2001 after spinning off its energy business, including Marathon Oil, and other assets from its core steel concern."
XAN,
XBIT,"Janssen Biotech, Inc., formerly Centocor Biotech, Inc., is a biotechnology company that was founded in Philadelphia in 1979 with an initial goal of developing new diagnostic assays using monoclonal antibody technology."
XEC,"Cimarex Energy Co. is a company engaged in hydrocarbon exploration, particularly shale oil and gas drilling. It is organized in Delaware and headquartered in Denver, Colorado, with operations primarily in Texas, Oklahoma, and New Mexico.As of December 31, 2019, the company had 619 million barrels of oil equivalent (3.79×109 GJ) of estimated proved reserves, of which 42% was natural gas, 27% was petroleum, and 31% was natural gas liquids.In 2019, production averaged 278.5 thousand barrels of oil equivalent (1,704,000 GJ) per day, 69% of which came from the Permian Basin and 31% of which came from the Mid-Continent oil province, particularly the Cana–Woodford in western Oklahoma."
XEL,"Xcel Energy Inc. is a utility holding company based in Minneapolis, Minnesota, serving more than 3.3 million electric customers and 1.8 million natural gas customers in Minnesota, Michigan, Wisconsin, North Dakota, South Dakota, Colorado, Texas and New Mexico in 2017. It consists of four operating subsidiaries: Northern States Power-Minnesota, Northern States Power-Wisconsin, Public Service Company of Colorado, and Southwestern Public Service Co.In December 2018 Xcel Energy announced it would deliver 100 percent clean, carbon-free electricity by 2050, with an 80 percent carbon reduction by 2035 (from 2005 levels). This makes Xcel the first major US utility to set such a goal."
XELA,"Exela Technologies, Inc. is a global business process automation (""BPA"") company. It was created with the merger of SourceHOV LCC, Novitex Holdings, Inc. and Quinpario Acquisition Corp. 2."
XENT,"Intersect ENT (NASDAQ: XENT) is a publicly traded health care equipment company based in Menlo Park, California. It manufactures drug-delivery devices used by Ear, Nose & Throat (ENT) clinicians in the treatment of sinusitis. Intersect ENT is best known for developing the first bioabsorbable drug-eluting sinus stent PROPEL, which delivers anti-inflammatory medication directly to the sinuses. The company holds over 20 issued patents in the United States and more than 80 patents and patent applications worldwide. The company was named on the Forbes list of America's Most Promising Companies and was also on the Fierce 15 list of Most Promising Companies in 2013."
XERS,
XFOR,
XGN,
XHR,"Xenia Hotels & Resorts, Inc. is a real estate investment trust that invests in hotels. As of December 31, 2019, it owned 39 hotels comprising 11,245 rooms."
XLNX,"Xilinx, Inc. ( ZY-links) is an American technology company that develops highly flexible and adaptive processing platforms. The company invented the field-programmable gate array (FPGA), programmable system-on-chips (SoCs), and the adaptive compute acceleration platform (ACAP). It is the semiconductor company that created the first fabless manufacturing model. Xilinx’s products are used across many industries and technologies, including the data center, wired & wireless communications, AI/ML, automotive, industrial, consumer, aerospace and defense and Broadcast & Pro-AV.  Co-founded by Ross Freeman, Bernard Vonderschmitt, and James V Barnett II in 1984, the company went public on the NASDAQ in 1989."
XLRN,"Acceleron Pharma, Inc. is a public American ""clinical stage biopharmaceutical company"" based in Cambridge, Massachusetts with a broad focus on developing medicines that regulate the transforming growth factor beta (TGF-β) superfamily of proteins, which play fundamental roles in the growth and repair of cells and tissues such as red blood cells, muscle, bone, and blood vessels."
XNCR,
XOG,
XOM,"Exxon Mobil Corporation, doing business as ExxonMobil, is an American multinational oil and gas corporation headquartered in Irving, Texas. It is the largest direct descendant of John D. Rockefeller's Standard Oil, and was formed on November 30, 1999 by the merger of Exxon (formerly the Standard Oil Company of New Jersey) and Mobil (formerly the Standard Oil Company of New York). ExxonMobil's primary brands are Exxon, Mobil, Esso, and ExxonMobil Chemical. ExxonMobil is incorporated in New Jersey.One of the world's largest companies by revenue, ExxonMobil from 1996 to 2017 varied from the first to sixth largest publicly traded company by market capitalization. The company was ranked ninth globally in the Forbes Global 2000 list in 2016. ExxonMobil was the tenth most profitable company in the Fortune 500 in 2017. As of 2018, the company ranked second in the Fortune 500 rankings of the largest United States corporations by total revenue. Approximately 55.56% of the company's shares are held by institutions. As of March 2019, ExxonMobil's largest shareholders include The Vanguard Group (8.15%), BlackRock (6.61%), and State Street Corporation (4.83%). ExxonMobil is one of the largest of the world's Big Oil companies. As of 2007, it had daily production of 3.921 million BOE (barrels of oil equivalent); but significantly smaller than a number of national companies. In 2008, this was approximately 3% of world production, which is less than several of the largest state-owned petroleum companies. When ranked by oil and gas reserves, it is 14th in the world—with less than 1% of the total. ExxonMobil's reserves were 20 billion BOE at the end of 2016 and the 2007 rates of production were expected to last more than 14 years. With 37 oil refineries in 21 countries constituting a combined daily refining capacity of 6.3 million barrels (1,000,000 m3), ExxonMobil is the seventh largest refiner in the world, a title that was also associated with Standard Oil since its incorporation in 1870.ExxonMobil had been criticized for its slow response to cleanup efforts after the 1989 Exxon Valdez oil spill in Alaska, considered to be one of the world's worst oil spills in terms of damage to the environment. ExxonMobil has a history of lobbying for climate change denial and against the scientific consensus that global warming is caused by the burning of fossil fuels. The company has also been the target of accusations of improperly dealing with human rights issues, influence on American foreign policy, and its impact on the future of nations."
XPER,"Xperi Holding Corporation (formerly Tessera Holding Corporation) is a San Jose-based firm that licenses technology and intellectual property in areas such as mobile computing, communications, memory and data storage, and three-dimensional integrated circuit (3D IC) technologies, among others. Markets include semiconductor packaging and interconnect solutions, mobile, computational imaging, audio and automotive.  Tessera, a subsidiary of Xperi, has licensed its chip packaging technology to numerous semiconductor manufacturers, including Intel and Samsung Electronics.As the company has evolved, it expanded business through  the formation of Invensas, an innovator in next-generation semiconductor and packaging technologies. The company continues to grow and expand through numerous acquisitions: FotoNation, which specializes in image and video enhancement and analysis; Ziptronix, which specializes in  three-dimensional integrated circuit technologies; DTS, Inc., an audio technologies company; and assets acquisition from Pelican Imaging. In December 2019, Xperi and TiVo Corporation announced their intent to merge. The surviving entity will operate under the Xperi Holding Corporation name, and was completed on the 19th, becoming the largest licensing company in the world. The merger was completed on June 1, 2020. Xperi Corporation is reconfigured as a subsidiary of the combined company."
XPO,"XPO Logistics (NYSE: XPO) is an American multinational transportation and contract logistics company that manages supply chains for 50,000 customers, including 69 of the Fortune 100. It operates in 30 countries, with approximately 100,000 employees. XPO Logistics, Inc. is the 7th best-performing stock of the last decade on the Fortune 500, with share prices rising more than 1,000% from the time its CEO, Bradley Jacobs, took control. XPO's corporate headquarters are located in Greenwich, Connecticut. Its European headquarters are located in Lyon, France."
XRAY,"Dentsply Sirona is an American dental equipment maker and dental consumables producer that markets its products in over 120 countries. It has factories in 21 countries. The present company is largely the result of a merger in 1993 in which Gendex Corporation acquired Dentsply International Inc. for $590 million.As an equipment maker, it designs and manufactures laboratory and specialty products relating to dental supplies.  With regards to consumable products, it specializes in anesthetics, plaque and gum disease prevention (prophylaxis) and tooth polishers. It also designs and constructs artificial teeth.  It has also been cited as a key player in the future-intra oral flat panel sensor market.  Because of the income disparity between wealthy and developing nations, the variety of products in demand differs from region to region (and thus subsidiary to subsidiary since many of them are regional).On January 17, 2018, Dentsply Sirona announced the appointment of Donald M. Casey Jr., formerly CEO of the Medical Segment of Cardinal Health, as CEO and a member of the board. In 2018 a Netherlands-based certification company awarded Dentsply the “Top Employer” certification.In 2019 the company joined forces with the American Association for Dental Research (AADR) to co-sponsor the Student Competition for Advancing Dental Research and its Application (SCADA).  The SCADA aims to bolster students research."
XRX,"Xerox Holdings Corporation (; also known simply as Xerox) is an American corporation that sells print and digital document products and services in more than 160 countries. Xerox is headquartered in Norwalk, Connecticut (having moved from Stamford, Connecticut, in October 2007), though its largest population of employees is based around Rochester, New York, the area in which the company was founded. The company purchased Affiliated Computer Services for $6.4 billion in early 2010. As a large developed company, it is consistently placed in the list of Fortune 500 companies.On December 31, 2016, Xerox separated its business process service operations, essentially those operations acquired with the purchase of Affiliated Computer Services, into a new publicly traded company, Conduent. Xerox focuses on its document technology and document outsourcing business, and continues to trade on the NYSE. Researchers at Xerox and its Palo Alto Research Center invented several important elements of personal computing, such as the desktop metaphor GUI, the computer mouse and desktop computing.  The concepts were adopted by Apple and later Microsoft.  Xerox released the 6085 desktop publishing system in 1986, before IBM and Microsoft, but an inferior operating system, obsolete hard drive (a 20MB drive weighed over 40lbs/18kg), and weak software (documents paginated at one per second) doomed the model, as Apple and Microsoft's hardware and OS software offered much greater functionality.  Xerox also released a 4045 desktop laser printer whose cartridges could print 50,000 pages (instead of 5,000), but the model never caught on, and Xerox abandoned future efforts to focus more on its core businesses."
XXII,"Alphabet Inc. is an American multinational conglomerate headquartered in Mountain View, California. It was created through a restructuring of Google on October 2, 2015, and became the parent company of Google and several former Google subsidiaries. The two co-founders of Google continued to remain as controlling shareholders, board members, and employees at Alphabet. Alphabet is the world's fourth-largest technology company by revenue and one of the world's most valuable companies.The establishment of Alphabet Inc. was prompted by a desire to make the core Google business ""cleaner and more accountable"" while allowing greater autonomy to group companies that operate in businesses other than Internet services. Page and Brin announced their resignation from their executive posts in December 2019, with the CEO role to be filled by Sundar Pichai, also the CEO of Google. Page and Brin remain co-founders, employees, board members, and controlling shareholders of Alphabet Inc."
XYL,"Xylem Inc. is a large American water technology provider, in public utility, residential, commercial, agricultural and industrial settings. The company does business in more than 150 countries. Launched in 2011 as the spinoff of the water-related businesses of ITT Corporation, Xylem is headquartered in Rye Brook, New York, with 2018 revenues of $5.2 billion and 17,000 employees worldwide.Its products and services are focused in two areas: water infrastructure, which consists of businesses serving clean water delivery, wastewater transport and treatment, de-watering and analytical instrumentation; and applied water, which is residential and commercial building services companies, as well as industrial and agricultural applications."
Y,"Alleghany Corporation is an investment holding company originally created by the railroad entrepreneurs Oris and Mantis Van Sweringen as a holding company for their railroad interests.  It was incorporated in 1929 and reincorporated in Delaware in 1984.After the company's bankruptcy in the Great Depression, control of the company fell into the hands of Robert Ralph Young and Allan Price Kirby. Young used the company as a vehicle for his vendetta against the J.P. Morgan banking interests, who had financed the Van Sweringens and managed to defeat them and the Vanderbilt interests in a 1954 proxy fight for the New York Central Railroad. The failing New York Central was in worse shape than Young had bargained for and he committed suicide shortly after being forced to suspend the dividend in January 1958. After Young's death, his role in NYC management was assumed by his protégé Alfred E. Perlman. Although much had been accomplished to streamline NYC operations, in those tough economic times, mergers with other railroads were seen as the only possible road to financial stability. The most likely suitor became the NYC's former arch-rival Pennsylvania Railroad. During the early 1960s, New York Central negotiated a merger with the Pennsylvania Railroad (PRR), which was led by Stuart T. Saunders after 1963. Saunders had most recently led the Norfolk and Western Railway through a successful expansion through acquisition and mergers including the Virginian Railway, Nickel Plate Road and Wabash Railway. There was great hope that success would result from the NYC-PRR combination. Penn Central Transportation Company was formed by the merger on February 1, 1968. However, the underlying financial weakness of both former railroads, combined with the fact that the ICC forced the chronically weak New Haven Railroad into the system, doomed the Penn Central and bankruptcy was declared a little over 2 years later, on June 21, 1970. Many of the Penn Central railroad assets ended up in Conrail, formed in 1976. The bankruptcy of the Penn Central railroad mostly ended Alleghany's involvement in the railroad business. The company's residual railroad investments led to president and CEO John J. Burns serving on the board of Burlington Northern Santa Fe Corporation from 1995 to 2004.Now Alleghany Corporation focuses on the insurance business (property, casualty, surety and fidelity insurance).  Until his death in February 2011, Allan Kirby's son, Fred M. Kirby 2nd, was the chairman of the board and a sometime member of the Forbes 400 list of richest Americans."
YCBD,"Canopy Growth Corporation, formerly Tweed Marijuana Inc., is a cannabis company based in Smiths Falls, Ontario. Tweed was founded by Bruce Linton and Chuck Rifici in 2013, and renamed Canopy Growth Corporation in 2015 after a merger with Bedrocan Canada. Mark Zekulin was also a co-founder; he became the sole CEO as of early July 2019 after Linton was ousted from the company, but stepped down on 20 December after a new CEO was announced.By April 2019, Canopy was the world's largest cannabis company, based on the value of all shares, or market capitalization. At that time, Constellation Brands Inc. controlled over 35% percent of the company which had approximately 3,200 employees. The year 2019 created new challenges for the company however, with its stock price dropping by about 32%."
