Ticker,Description
TXN,"Texas Instruments Incorporated (TI) is an American technology company headquartered in Dallas, Texas, that designs and manufactures semiconductors and various integrated circuits, which it sells to electronics designers and manufacturers globally.  It is one of the top 10 semiconductor companies worldwide based on sales volume. The company's focus is on developing analog chips and embedded processors, which account for more than 80% of its revenue. TI also produces TI digital light processing technology and education technology products including calculators, microcontrollers and multi-core processors. The company holds 45,000 patents worldwide as of 2016.Texas Instruments emerged in 1951 after a reorganization of Geophysical Service Incorporated, a company founded in 1930 that manufactured equipment for use in the seismic industry, as well as defense electronics. TI produced the world's first commercial silicon transistor in 1954, and the same year designed and manufactured the first transistor radio. Jack Kilby invented the integrated circuit in 1958 while working at TI's Central Research Labs. TI also invented the hand-held calculator in 1967, and introduced the first single-chip microcontroller  in 1970, which combined all the elements of computing onto one piece of silicon.In 1987, TI invented the digital light processing device (also known as the DLP chip), which serves as the foundation for the company's award-winning DLP technology and DLP Cinema. TI released the popular TI-81 calculator in 1990, which made it a leader in the graphing calculator industry. Its defense business was sold to Raytheon in 1997; this allowed TI to strengthen its focus on digital solutions. After the acquisition of National Semiconductor in 2011, the company had a combined portfolio of 45,000 analog products and customer design tools."
TXT,"Textron Inc. is an American industrial  conglomerate based in Providence, Rhode Island. Textron's subsidiaries include Arctic Cat, Bell Textron, Textron Aviation (which itself includes the Beechcraft, Hawker and Cessna brands), and Lycoming Engines. It was founded by Royal Little in 1923 as the Special Yarns Company. In 2018, Textron employed over 37,000 people worldwide. The company ranked 208th on the 2018 Fortune 500 of the largest United States corporations by revenue."
TMO,"Thermo Fisher Scientific is an American provisioner of scientific instrumentation, reagents and consumables, and software and services to healthcare, life science, and other laboratories in academia, government, and industry (including in the biotechnology and pharmaceutical sectors). Based in Waltham, Massachusetts, Thermo Fisher was created in 2006 by the merger of Thermo Electron and Fisher Scientific, to form a company with US$ 9 billion in combined revenues.  The combined company has added significantly to its technologies, workforce, and revenues through the acquisition of other reagent, consumable, instrumentation, and service providers, including Life Technologies Corporation in 2013 (for US$ 13.6 billion, for probe reagents and advanced DNA sequencing services), Advanced Scientifics (US$ 300 million, for bioprocessing technologies) and Alfa Aesar (US$ 405 million, for research chemicals), both in 2015; Affymetrix (US$ 1.3 billion, for gene chip technologies) and MTI-GlobalStem (amount unknown, for cell transfection and neurobiology), both in 2016; FEI Company (US$ 4.2 billion, an electron microscope manufacturer), Finesse Solutions (amount unknown, for bioproduction control systems and software), Core Informatics (amount unknown, for cloud-based scientific data management), and Patheon (US$ 7.2 billion, for its contract development and manufacturing services), all in 2017; Becton, Dickinson's Advanced Bioprocessing business in 2018 (amount unknown, for further bioprocessing products); and Brammer Bio in 2019 (US$ 1.7 billion, for gene therapy manufacturing capabilities). As of 2017, the company had revenues of $21 billion and was a Fortune 500 company. As of 2018, the company employed on the order of 70,000 workers, and was reporting $US 24 billion in annual revenues. In March 2020, Thermo Fisher received emergency use authorization from the FDA for a test for SARS-COV-2 to help mitigate the COVID-19 pandemic."
TIF,"Tiffany & Co. (colloquially known as Tiffany's) is an American luxury jewelry and specialty retailer headquartered in New York City. It sells jewelry, sterling silver, china, crystal, stationery, fragrances, water bottles, watches, personal accessories, and leather goods. Tiffany is known for its luxury goods, particularly its diamond and sterling silver jewelry. It markets itself as an arbiter of taste and style. These goods are sold at Tiffany stores, and through direct-mail and corporate merchandising. Tiffany & Co. was founded in 1837 by the jeweler Charles Lewis Tiffany and became famous in the early 20th century under the artistic direction of his son Louis Comfort Tiffany. The company operates retail outlets in the Americas, Asia-Pacific, Japan, Europe and the United Arab Emirates. In 2018, Tiffany had 93 stores in the US and 321 stores worldwide; net sales totaled US$4.44 billion.In November 2019, LVMH announced its purchase of Tiffany & Co for $16.2 billion. At the time, the deal was expected to close in June 2020.  The deadline, however, had been extended twice. First to August 24, 2020 and later to November 24, 2020, but, in early September 2020, LVMH stated that the purchase would not be concluded; Tiffany filed a lawsuit in response.Tiffany operates 326 stores globally in countries such as the United States, Japan, and Canada, as well as Europe, the Latin America and Pacific Asia regions."
TJX,"The TJX Companies, Inc. (abbreviated TJX) is an American multinational off-price department store corporation, headquartered in Framingham, Massachusetts. It was formed as a subsidiary of Zayre Corp. in 1987, and became the legal successor to Zayre Corp. following a company reorganization in 1989. As of 2019, TJX operates its flagship brand, TJ Maxx (in the United States) and TK Maxx (in Europe), Marshalls, HomeGoods, HomeSense, Sierra in the United States, and HomeSense, Marshalls, Winners in Canada. There are over 4,557 discount stores in the TJX portfolio located in nine countries. TJX ranked No. 85 in the 2018 Fortune 500 list of the largest United States corporations by total revenue."
TSCO,"Tractor Supply Company (TSCO) is the largest rural lifestyle retail chain in American, offering products for home improvement, agriculture, lawn and garden maintenance, livestock, equine and pet care."
TT,"Trane Technologies plc (formerly Ingersoll-Rand plc) is an American Irish-domiciled diversified industrial manufacturing company formed in 1905 by the merger of Ingersoll-Sergeant Drill Company and Rand Drill Company. It is headquartered near Dublin, Ireland. While known as Ingersoll Rand, the company has been a constituent of the S&P 500 Index since 2010, replacing Pactiv Corporation on 16 November 2010."
TDG,"TransDigm Group is a publicly traded aerospace manufacturing company headquartered in Cleveland, Ohio. TransDigm develops and manufactures engineered aerospace components. It was founded in 1993, when four industrial aerospace companies were combined by a private equity firm in a leveraged buyout. TransDigm expanded the range of aerospace components it manufactures through acquisitions over the years. It filed an  initial public offering on the New York Stock Exchange in 2006."
TRV,"The Travelers Companies, Inc., commonly known as Travelers, is an American insurance company. It is the second-largest writer of U.S. commercial property casualty insurance, and the sixth-largest writer of U.S. personal insurance through independent agents.  Travelers is incorporated in Minnesota, with headquarters in New York City, and its largest office in Hartford, Connecticut. Travelers also maintains a large office in St. Paul, Minnesota. It has been a component of the Dow Jones Industrial Average since June 8, 2009.The company has field offices in every U.S. state, plus operations in the United Kingdom, Ireland, Singapore, China, Canada, and Brazil. Travelers ranked No. 106 in the 2018 Fortune 500 list of the largest United States corporations with total revenue of $28.9 billion.Travelers, through its subsidiaries and approximately 14,000 independent agents and brokers, provides commercial and personal property and casualty insurance products and services to businesses, government units, associations, and individuals. The company offers insurance through three segments:  Personal Insurance, which includes home, auto and other insurance products for individuals Business Insurance, which includes a broad array of property and casualty insurance and insurance-related services in the United States Bond and Specialty Insurance, which includes surety, crime, and financial liability businesses which primarily use credit-based underwriting processes, as well as property and casualty products that are predominantly marketed on an international basis."
TFC,"Truist Financial Corporation is an American bank holding company headquartered in Charlotte, North Carolina. The company was formed in December 2019 as the result of the merger of BB&T (Branch Banking and Trust Company) and SunTrust Banks. Its bank operates 2,049 branches in 15 states and Washington, D.C., and offers consumer and commercial banking, securities brokerage, asset management, mortgage, and insurance products and services. It is on the list of largest banks in the United States by assets. Its subsidiary, McGriff Insurance Services (formerly known as BB&T Insurance Services), was one of the largest insurance brokers in the world. In its history, it has made 106 mergers and acquisitions. Since it took over Southern National Bank in 1995, it has made 43 deals."
TWTR,"Twitter is an American microblogging and social networking service on which users post and interact with messages known as ""tweets"". Registered users can post, like and retweet tweets, but unregistered users can only read them. Users access Twitter through its website interface, through Short Message Service (SMS) or its mobile-device application software (""app""). Twitter, Inc. is based in San Francisco, California, and has more than 25 offices around the world. Tweets were originally restricted to 140 characters, but was doubled to 280 for non-CJK languages in November 2017. Audio and video tweets remain limited to 140 seconds for most accounts. Twitter was created by Jack Dorsey, Noah Glass, Biz Stone, and Evan Williams in March 2006 and launched in July of that year. By 2012, more than 100 million users posted 340 million tweets a day, and the service handled an average of 1.6 billion search queries per day. In 2013, it was one of the ten most-visited websites and has been described as ""the SMS of the Internet"". As of 2018, Twitter had more than 321 million monthly active users."
TYL,"Tyler Technologies, Inc., based in Plano, Texas, is the largest provider of software to the United States public sector. Tyler Technologies has offices in 17 states and one in Toronto, Ontario, Canada."
TSN,"Tyson Foods, Inc. is an American multinational corporation based in Springdale, Arkansas, that operates in the food industry. The company is the world's second largest processor and marketer of chicken, beef, and pork  after JBS S.A. and annually exports the largest percentage of beef out of the United States. Together with its subsidiaries, it operates major food brands, including Jimmy Dean, Hillshire Farm, Ball Park, Wright Brand, Aidells, and State Fair. Tyson Foods ranked No. 79 in the 2020 Fortune 500 list of the largest United States corporations by total revenue.Tyson Foods has been involved in a number of controversies related to the environment and animal welfare. During the COVID-19 pandemic Tyson Foods did not implement recommended best practices to protect its workforce, including social distancing measures, plexiglass barriers and wearing of face masks. Later they hired 200 nurses and administrative personnel to begin testing at all facilities."
UDR,"UDR Inc. (formerly United Dominion Realty) is a publicly traded real estate investment trust that invests in apartments. The company is organized in Maryland with its headquarters in Highlands Ranch, Colorado. As of December 31, 2019, the company owned interests in 148 apartment communities containing 47,010 apartment units.It is the 20th largest owner of apartments in the United States and the 29th largest apartment property manager in the United States."
ULTA,"Ulta Beauty, Inc., formerly known as Ulta Salon, Cosmetics & Fragrance Inc., is an American chain of beauty stores headquartered in Bolingbrook, Illinois. Ulta Beauty carries cosmetics and skincare brands, men's and women's fragrances, nail products, bath and body products, beauty tools and haircare products. Each store is also equipped with a salon, Benefit brow bar and Dermalogica skin bar. Ulta Beauty currently has 1,196 stores across all 50 states."
USB,"U.S. Bancorp (stylized as us bancorp) is an American bank holding company based in Minneapolis, Minnesota, and incorporated in Delaware. It is the parent company of U.S. Bank National Association, and is the fifth largest banking institution in the United States. The company provides banking, investment, mortgage, trust, and payment services products to individuals, businesses, governmental entities, and other financial institutions. It has 3,106 branches and 4,842 ATMs, primarily in the Western and Midwestern United States. It is ranked 117th on the Fortune 500. The company also owns Elavon, a processor of credit card transactions for merchants and Elan Financial Services, a credit card issuer that issue credit card products to U.S. Bank and other financial institutions.U.S. Bancorp operates under the second-oldest continuous national charter, originally Charter #24, granted in 1863 following the passage of the National Bank Act. Earlier charters have expired as banks were closed or acquired, raising U.S. Bank's charter number from #24 to #2. The oldest national charter, originally granted to the First National Bank of Philadelphia, is held by Wells Fargo, which was obtained upon its merger with Wachovia."
UAA,"Under Armour, Inc. is an American sports equipment company that manufactures footwear, sports and casual apparel. Under Armour's global headquarters are located in Baltimore, Maryland with additional offices located in Amsterdam (European headquarters), Austin, Guangzhou, Hong Kong, Houston, Jakarta, London, Mexico City, Munich, New York City, Panama City (international headquarters), Paris, Pittsburgh, Portland, San Francisco, São Paulo, Santiago, Seoul, Shanghai (Greater Chinese headquarters), and Toronto."
UA,"Under Armour, Inc. is an American sports equipment company that manufactures footwear, sports and casual apparel. Under Armour's global headquarters are located in Baltimore, Maryland with additional offices located in Amsterdam (European headquarters), Austin, Guangzhou, Hong Kong, Houston, Jakarta, London, Mexico City, Munich, New York City, Panama City (international headquarters), Paris, Pittsburgh, Portland, San Francisco, São Paulo, Santiago, Seoul, Shanghai (Greater Chinese headquarters), and Toronto."
UNP,"The Union Pacific Corporation (Union Pacific) is a publicly traded railroad holding company. It was incorporated in Utah in 1969 and is headquartered in Omaha, Nebraska. It is the parent company of the current form of the Union Pacific Railroad. Union Pacific was located in New York City from the company's re-founding in 1969 until Drew Lewis became CEO in the mid-1980s. He relocated the corporate headquarters to Bethlehem, Pennsylvania. Later the headquarters was shifted to Dallas, Texas, before relocating the corporate headquarters to Omaha to join the Union Pacific Railroad headquarters. Lance M. Fritz is the current chairman, president and chief executive officer. The Union Pacific Corporation has a portfolio of acquiring the Missouri Pacific Railroad which included the Missouri–Kansas–Texas Railroad, the Chicago and North Western Transportation Company, the Western Pacific Railroad, the Denver and Rio Grande Western Railroad, the St. Louis Southwestern Railway, the SPCSL Corporation, and the Southern Pacific Transportation Company. All railroads not including the Southern Pacific Transportation Company were merged into the previous form of the Union Pacific Railroad. As part of the UP-SP merger which included the merging of the Denver and Rio Grande Western Railroad, the St. Louis Southwestern Railway and the SPCSL Corporation into the previous form of the Union Pacific Railroad, the Union Pacific Corporation merged the previous form of the Union Pacific Railroad into the Southern Pacific Transportation Company and renamed the Southern Pacific Transportation Company to the current form of the Union Pacific Railroad. The Union Pacific Corporation's main competitor is Burlington Northern Santa Fe, LLC, the parent company of BNSF Railway. BNSF is the nation's second largest freight rail network and primarily services the same territory as Union Pacific, west of the Mississippi River. Together, Union Pacific and BNSF have a duopoly on all long-haul freight rail service in the Western United States."
UAL,"United Airlines Holdings, Inc. (formerly known as United Continental Holdings, Inc., UAL Corporation, Allegis Corporation and founded originally as UAL, Inc.) is a publicly traded airline holding company headquartered in the Willis Tower in Chicago. UAH owns and operates United Airlines, Inc.  UAL Corporation agreed to change its name to United Continental Holdings in May 2010, when an agreement was reached between United and Continental Airlines where United would acquire Continental. To effect the acquisition, Continental shareholders received 1.05 shares of UAL stock for each Continental share; at the time of closing, it was estimated that United shareholders owned 55% of the merged entity and Continental shareholders owned 45%. The company or its subsidiary airlines also have several other subsidiaries. Once completely combined, United became the world's largest airline, as measured by revenue passenger miles. United is a founding member of the Star Alliance.UAH has major operations at Chicago–O'Hare, Denver, Guam, Houston–Intercontinental, Los Angeles, Newark (New Jersey), San Francisco, and Washington–Dulles. Additionally, UAH's United is the largest U.S. carrier to the People's Republic of China and maintains a large operation throughout Asia.UAH uses Continental's operating certificate and United's repair station certificate, having been approved by the FAA on November 30, 2011.On June 27, 2019, the name of the parent company was changed from United Continental Holdings to United Airlines Holdings."
UNH,"UnitedHealth Group Incorporated is an American for-profit managed health care company based in Minnetonka, Minnesota. It offers health care products and insurance services. It is the largest healthcare company in the world by revenue, with 2019 revenue of $242.2 billion. UnitedHealthcare revenues comprise 80% of the Group's overall revenue.The company is ranked 7th on the 2020 Fortune 500."
UPS,"United Parcel Service (shortened in initials as UPS; stylized in lowercase) is a United States multinational package delivery and supply chain management company.Along with the central package delivery operation, the UPS brand name (in a fashion similar to that of competitor FedEx) is used to denote many of its divisions and subsidiaries, including its cargo airline (UPS Airlines), freight-based trucking operation (UPS Freight, formerly Overnite Transportation), and its delivery drone airline (UPS Flight Forward). The global logistics company is headquartered in the U.S. city of Sandy Springs, Georgia, which is a part of the Greater Atlanta metropolitan area."
URI,"United Rentals, Inc. (NYSE: URI) is the world's largest equipment rental company, with about 13 percent of the North American market share as of 2019. It owns the largest rental fleet in the world with about 660,000 rental units totaling about $14.2 billion in original equipment cost (OEC). The company has a workforce of approximately 18,800 employees, and operates 1,186 locations across 49 U.S. states, 10 Canadian provinces, Puerto Rico and four European countries. In 2017, United Rentals' revenue totaled more than $6.64 billion, with over $1.35 billion in profit. It is ranked #424 on the Fortune 500, and #1183 on the Forbes Global 2000 list of the world's largest public companies.URI was founded in 1997 by Bradley Jacobs and grew primarily through acquisition. It offers general, aerial, and specialty rentals to a customer base that includes construction and industrial companies; utilities; municipalities; and homeowners. In addition to rentals, the company offers new and used equipment sales, servicing, and safety training. United Rentals is currently led by Matthew Flannery (President & CEO), Dale Asplund (Executive Vice President & COO), and Jessica Graziano (Executive Vice President & CFO). It is headquartered in Stamford, Connecticut. In 2019, United Rentals was announced the 6th best stock of the 2010s, with a total return of 1,559%."
UHS,"Universal Health Services (UHS) is an American Fortune 500 company that provides hospital and healthcare services, based in King of Prussia, Pennsylvania. In 2019, its annual revenues were $11.37 billion."
UNM,"Unum Group is a Chattanooga, Tennessee-based Fortune 500 insurance company formerly known as UnumProvident. Unum Group was created by the 1999 merger of Unum Corporation and The Provident Companies and comprises three distinct businesses –  Unum US, Unum UK, and Colonial Life. Its underwriting insurers include The Paul Revere Life Insurance Company and Provident Life and Accident Insurance Company. Unum is the top disability insurer in both the United States and United Kingdom and also offers other insurance products including accident, critical illness and life insurance.As of December 2016, Unum had 9,400 full-time employees and annual revenues of $11.047 billion. Richard McKenney has led Unum as its CEO since April 1, 2015."
VFC,"VF Corporation is an American worldwide apparel and footwear company founded in 1899 and headquartered in Denver, Colorado. The company's more than 30 brands are organized into three categories: Outdoor, Active and Work. The company controls 55% of the U.S. backpack market with the JanSport, Eastpak, Timberland, and North Face brands."
VLO,"Valero Energy Corporation is a Fortune 500 international manufacturer and marketer of transportation fuels, other petrochemical products, and power. It is headquartered in San Antonio, Texas, United States. Throughout the United States and Canada, the company owns and operates 15 refineries, and one in Wales, with a combined throughput capacity of approximately 3 million barrels (480,000 m3) per day, 11 ethanol plants with a combined production capacity of 1.2 billion US gallons (4,500,000 m3) per year, and a 50-megawatt wind farm. Before the 2013 spinoff of CST Brands, Valero was one of the United States' largest retail operators with approximately 6,800 retail and branded wholesale outlets in the United States, Canada, United Kingdom, and the Caribbean under the Valero, Diamond Shamrock, Shamrock, Beacon, and Texaco brands."
VAR,"Varian Medical Systems (VAR) is an American radiation oncology treatments and software maker based in Palo Alto, California. Their medical devices include linear accelerators and software for treating cancer and other medical conditions with radiotherapy, radiosurgery, proton therapy, and brachytherapy.  The company supplies software for managing cancer clinics, radiotherapy centers, and medical oncology practices. Varian is a supplier of tubes and digital detectors for X-ray imaging in medical diagnostics, dentistry, veterinary care, scientific, security, industrial inspection including high-energy X-ray technology for cargo screening. Varian Medical Systems employs more than 7,100 people  at manufacturing sites in North America, Europe, and China and approximately 70 sites globally.In August 2020, Siemens Healthineers announced plans to acquire Varian for $16.4 billion."
VTR,"Ventas, Inc. is a real estate investment trust specializing in the ownership and management of health care facilities in the United States, Canada and the United Kingdom. As of December 2019, the group's portfolio consisted of 1,200 properties divided among nursing homes, medical office buildings, rehabilitation and acute care centres, special care centres, laboratories and research centres and medical-surgical centres for a total value of nearly $25 billion. As of 2019 it is a Fortune 1000 corporation."
VRSN,"Verisign Inc. is an American company based in Reston, Virginia, United States that operates a diverse array of network infrastructure, including two of the Internet's thirteen root nameservers, the authoritative registry for the .com, .net, and .name generic top-level domains and the .cc and .tv country-code top-level domains, and the back-end systems for the .jobs, .gov, and .edu top-level domains. Verisign also offers a range of security services, including managed DNS, distributed denial-of-service (DDoS) attack mitigation and cyber-threat reporting. In 2010, Verisign sold its authentication business unit – which included Secure Sockets Layer (SSL) certificate, public key infrastructure (PKI), Verisign Trust Seal, and Verisign Identity Protection (VIP) services – to Symantec for $1.28 billion. The deal capped a multi-year effort by Verisign to narrow its focus to its core infrastructure and security business units. Symantec later sold this unit to DigiCert in 2017. On October 25, 2018, NeuStar, Inc. acquired VeriSign’s Security Service Customer Contracts.  The acquisition effectively transferred Verisign Inc.’s Distributed Denial of Service (DDoS) protection, Managed DNS, DNS Firewall and fee-based Recursive DNS services customer contracts.Verisign's former chief financial officer (CFO) Brian Robins announced in August 2010 that the company would move from its original location of Mountain View, California, to Dulles in Northern Virginia by 2011 due to 95% of the company's business being on the East Coast. The company is incorporated in Delaware."
VRSK,"Verisk Analytics, Inc. is an American data analytics and risk assessment firm based in Jersey City, New Jersey, with customers in insurance, natural resources, financial services, government, and risk management sectors. The company uses proprietary data sets and industry expertise to provide predictive analytics and decision support consultations in areas including fraud prevention, actuarial science, insurance coverage, fire protection, catastrophe and weather risk, and data management. The company was privately held until its October 6, 2009 initial public offering, which raised $1.9 billion for several of the large insurance companies that were its primary shareholders, making it the largest IPO in the United States for the year 2009. The firm did not raise any funds for itself in the IPO, which was designed to provide an opportunity for the firm's casualty and property insurer owners to sell some or all of their holdings and to provide a market price for those retaining their shares. The 2009 IPO was priced at $22 per share for 85.25 million shares owned by its shareholders, including American International Group, The Hartford and Travelers, making it the largest since the 2008 IPO for Visa Inc. In an action described by investment research company Morningstar as a ""vote of confidence"" in Verisk, Berkshire Hathaway was the only company among the firm's largest shareholders that did not sell any of its stock in the October 2009 IPO."
VZ,"Verizon Communications Inc. is an American multinational telecommunications conglomerate and a corporate component of the Dow Jones Industrial Average. The company is based at 1095 Avenue of the Americas in Midtown Manhattan, New York City, but is incorporated in Delaware. In 1984, the United States Department of Justice mandated AT&T Corporation to break up the Bell System into seven companies, each a Regional Bell Operating Company (RBOC), commonly referred to as ""Baby Bells"". Bell Atlantic, one of the Baby Bells, came into existence the same year, consisting of the separate operating companies New Jersey Bell, Bell of Pennsylvania, Diamond State Telephone, and C&P Telephone, with a trading area from New Jersey to Virginia. As part of a rebranding of the Baby Bells in the mid-1990s, all of Bell Atlantic's operating companies assumed the holding company's name. In 1997, Bell Atlantic expanded into New York and the New England states by merging with fellow Baby Bell NYNEX. Bell Atlantic was the surviving company name, and the merged company moved its headquarters from Philadelphia to NYNEX's old headquarters in New York City. In 2000, Bell Atlantic acquired GTE, which operated telecommunications companies across most of the rest of the country that was not already in Bell Atlantic's footprint. Bell Atlantic, the surviving entity, changed its name to Verizon, a portmanteau of veritas (Latin for ""truth"") and horizon.In 2015, Verizon expanded into content ownership by acquiring AOL, and two years later, it acquired Yahoo!. AOL and Yahoo were amalgamated into a new division named Oath Inc., currently known as Verizon Media. As of 2016, Verizon is one of three remaining companies with roots in the former Baby Bells. The other two, like Verizon, exist as a result of mergers among fellow former Baby Bell members. SBC Communications bought the Bells' former parent AT&T Corporation and took on the AT&T name, and CenturyLink acquired Qwest (formerly US West) in 2011. As of April 2019, Verizon's subsidiary Verizon Wireless is the second largest wireless communications service provider in the United States, with 153.1 million mobile customers. And as of 2017, Verizon is the only publicly traded telecommunications company to have two stock listings in its home country, both the NYSE (principal) and NASDAQ (secondary). As of 2017, it is also the second largest telecommunications company by revenue after AT&T."
VRTX,"Vertex Pharmaceuticals, Inc. is an American biopharmaceutical company based in Boston, Massachusetts. It was one of the first biotech firms to use an explicit strategy of rational drug design rather than combinatorial chemistry. It maintains headquarters in South Boston, Massachusetts, and three research facilities, in San Diego, California, and Milton Park, near Oxford, England."
VIAC,"ViacomCBS Inc. is an American diversified multinational mass media conglomerate formed through the merger of CBS Corporation and the second incarnation of Viacom on December 4, 2019, which were split from the original incarnation of Viacom in 2006. The company's main assets include the Paramount Pictures film and television studio, CBS Entertainment Group (consisting of the CBS television network, television stations, and other CBS-branded assets), domestic networks (consisting of U.S.-based basic and premium-tier cable television networks including MTV, Nickelodeon, BET, Comedy Central, and Showtime), international networks (consisting of international versions of domestic ViacomCBS networks as well as region-specific networks), the Pluto TV ad-supported television streaming service, and the Simon & Schuster book publisher. Headquartered at One Astor Plaza in Midtown Manhattan, New York City, the company operates over 170 networks and reaches approximately 700 million subscribers in approximately 160 countries, as of 2020."
V,"Visa Inc. ( or ) (also known as Visa, stylized as VISA) is an American multinational financial services corporation headquartered in Foster City, California, United States. It facilitates electronic funds transfers throughout the world, most commonly through Visa-branded credit cards, debit cards and prepaid cards. Visa does not issue cards, extend credit or set rates and fees for consumers; rather, Visa provides financial institutions with Visa-branded payment products that they then use to offer credit, debit, prepaid and cash-access programs to their customers. In 2015, the Nilson Report, a publication that tracks the credit card industry, found that Visa's global network (known as VisaNet) processed 100 billion transactions during 2014 with a total volume of US$6.8 trillion.It was launched in September 1958 by Bank of America (BofA) as the BankAmericard credit card program. In response to competitor Master Charge (now Mastercard), BofA began to license the BankAmericard program to other financial institutions in 1966. By 1970, BofA gave up direct control of the BankAmericard program, forming a consortium with the other various BankAmericard issuer banks to take over its management. It was then renamed Visa in 1976.Nearly all Visa transactions worldwide are processed through the company's directly operated VisaNet at one of four secure data centers, located in Ashburn, Virginia; Highlands Ranch, Colorado; London, England; and Singapore. These facilities are heavily secured against natural disasters, crime, and terrorism; can operate independently of each other and from external utilities if necessary; and can handle up to 30,000 simultaneous transactions and up to 100 billion computations every second.Visa is the world's second-largest card payment organization (debit and credit cards combined), after being surpassed by China UnionPay in 2015, based on annual value of card payments transacted and number of issued cards. Because UnionPay's size is based primarily on the size of its domestic market, Visa is dominant in the rest of the world outside of China, with 50% market share of global card payments minus China."
VNO,"Vornado Realty Trust is a real estate investment trust formed in Maryland, with its primary office in New York City. The company invests in office buildings and street retail in Manhattan."
VMC,"Vulcan Materials Company (NYSE: VMC) is an American company based in Birmingham, Alabama. It is principally engaged in the production, distribution and sale of construction materials. Vulcan is the largest producer of construction materials, primarily gravel, crushed stone, and sand, and employs approximately 7,000 people at over 300 facilities. Vulcan serves 19 states, the District of Columbia and Mexico. Vulcan's innovative Crescent Market project led to construction of a large quarry and deep water seaport on the Yucatán Peninsula of Mexico, just south of Cancun.  This quarry supplies Tampa, New Orleans, Houston, and Brownsville, Texas, as well as other Gulf coast seaports, with crushed limestone via large 62,000 ton self discharging ships."
WRB,"W. R. Berkley Corporation is a commercial lines property & casualty insurance holding company organized in Delaware and based in Greenwich, Connecticut.The company operates commercial insurance businesses in the United Kingdom, Continental Europe, South America, Canada, Mexico, Scandinavia, Asia and Australia and reinsurance businesses in the United States, United Kingdom, Continental Europe, Australia, the Asia-Pacific region and South Africa.The company is ranked 397th on the Fortune 500."
WAB,"Wabtec Corporation (derived from Westinghouse Air Brake Technologies Corporation) is an American company formed by the merger of the Westinghouse Air Brake Company (WABCO) and MotivePower Industries Corporation in 1999.  It is headquartered in Pittsburgh, Pennsylvania, US. Wabtec manufactures products for locomotives, freight cars and passenger transit vehicles, and builds new locomotives up to 4,000 horsepower (3 MW). The company merged with GE Transportation on February 25, 2019."
WMT,"Walmart Inc. ( ; formerly Wal-Mart Stores, Inc.) is an American multinational retail corporation that operates a chain of hypermarkets, discount department stores, and grocery stores, headquartered in Bentonville, Arkansas. The company was founded by Sam Walton in 1962 and incorporated on October 31, 1969. It also owns and operates Sam's Club retail warehouses. As of July 31, 2020, Walmart has 11,496 stores and clubs in 27 countries, operating under 56 different names. The company operates under the name Walmart in the United States and Canada, as Walmart de México y Centroamérica in Mexico and Central America, as Asda in the United Kingdom, as the Seiyu Group in Japan, and as Flipkart Wholesale in India. It has wholly owned operations in Argentina, Chile, Canada, and South Africa. Since August 2018, Walmart holds only a minority stake in Walmart Brasil, which was renamed Grupo Big in August 2019, with 20 percent of the company's shares, and private equity firm Advent International holding 80 percent ownership of the company. Walmart is the world's largest company by revenue, with US$514.405 billion, according to the Fortune Global 500 list in 2019. It is also the largest private employer in the world with 2.2 million employees. It is a publicly traded family-owned business, as the company is controlled by the Walton family. Sam Walton's heirs own over 50 percent of Walmart through both their holding company Walton Enterprises and their individual holdings. Walmart was the largest United States grocery retailer in 2019, and 65 percent of Walmart's US$510.329 billion sales came from U.S. operations.Walmart was listed on the New York Stock Exchange in 1972. By 1988, it was the most profitable retailer in the U.S., and it had become the largest in terms of revenue by October 1989. The company was originally geographically limited to the South and lower Midwest, but it had stores from coast to coast by the early 1990s. Sam's Club opened in New Jersey in November 1989, and the first California outlet opened in Lancaster, in July 1990. A Walmart in York, Pennsylvania, opened in October 1990, the first main store in the Northeast.Walmart's investments outside the U.S. have seen mixed results. Its operations and subsidiaries in Canada, the United Kingdom, Central America, South America, and China are highly successful, but its ventures failed in Germany and South Korea."
WBA,"Walgreens Boots Alliance, Inc. is an American holding company headquartered in Deerfield, Illinois, that owns Walgreens, Boots, and a number of pharmaceutical manufacturing, wholesale, and distribution companies. The company was formed on December 31, 2014, after Walgreens purchased the 55% stake in UK and Switzerland-based Alliance Boots that it did not already own. The total price of the acquisition was $4.9 billion in cash and 144.3 million common shares with fair value of $10.7 billion. Walgreens had previously purchased 45% of the company for $4.0 billion and 83.4 million common shares in August 2012 with an option to purchase the remaining shares within three years. Walgreens became a subsidiary of the newly created company after the transactions were completed.The company is organized into three divisions: Retail Pharmacy USA (Walgreens and Duane Reade), Retail Pharmacy International (Boots and other retail operations internationally), and Pharmaceutical Wholesale, incorporating Alliance Healthcare. The new holding company began trading on the NASDAQ on December 31, 2014.The combined business has operations in over 25 countries.  Walgreens had formerly operated solely within the United States and its territories, while Alliance Boots operated a more international business. In October 2019, Walgreens Boots Alliance published its fourth quarter earnings report. Fiscal year 2019 sales were $136.9 billion, up 5.8% from fiscal 2018, and net earnings decreased to $3.9 billion.On June 26, 2018, Walgreens Boots Alliance replaced General Electric on the Dow Jones Industrial Index."
