Ticker,Description,Sector,Industry
SFIX,"Stitch Fix, Inc. sells a range of apparel, shoes, and accessories through its Website and mobile application in the United States. It offers denim, dresses, blouses, skirts, shoes, jewelry, and handbags for men, women, and kids under the Stitch Fix brand. The company was formerly known as rack habit inc. and changed its name to Stitch Fix, Inc. in October 2011. Stitch Fix, Inc. was founded in 2011 and is headquartered in San Francisco, California.",Consumer Cyclical,Specialty Retail
SFL,"SFL Corporation Ltd. engages in the ownership, operation, and chartering out of vessels and offshore related assets on medium and long-term charters. It is also involved in the charter, purchase, and sale of assets. In addition, the company operates in various sectors of the shipping and offshore industry, including oil transportation, dry bulk shipments, chemical transportation, oil product transportation, container transportation, car transportation, drilling rigs, and offshore support vessels. As of December 31, 2019, it had a fleet of 81 vessels and rigs. It operates in Bermuda, Cyprus, Malta, Liberia, Norway, the United Kingdom, and the Marshall Islands. The company was formerly known as Ship Finance International Limited and changed its name to SFL Corporation Ltd. in September 2019. SFL Corporation Ltd. was founded in 2003 and is based in Hamilton, Bermuda.",Industrials,Marine Shipping
SFM,"Sprouts Farmers Market, Inc., a healthy grocery store, provides fresh, natural, and organic food products in the United States. Its stores offer fresh produce, packaged groceries, meat and seafood, deli, vitamins and supplements, dairy and dairy alternatives, bulk items, baked goods, frozen foods, natural health and body care, beer and wine, and household items. As of February 20, 2020, it operated 341 stores in 22 states. Sprouts Farmers Market, Inc. was founded in 2002 and is based in Phoenix, Arizona.",Consumer Defensive,Grocery Stores
SFNC,"Simmons First National Corporation operates as the holding company for Simmons Bank that provides financial products and services to individuals and businesses. It offers checking, savings, and time deposits; loan products, including consumer, real estate, commercial, agricultural, equipment, and small business administration lending; personal and corporate trust services; credit cards; investment management products; insurance products; and securities and investment services. The company conducts banking operations through approximately 251 financial centers located in communities throughout Arkansas, Colorado, Illinois, Kansas, Missouri, Oklahoma, Tennessee, and Texas. Simmons First National Corporation was founded in 1903 and is headquartered in Pine Bluff, Arkansas.",Financial Services,Banks—Regional
SFST,"Southern First Bancshares, Inc. operates as the bank holding company for Southern First Bank that provides various banking products and services to general public in South Carolina, North Carolina, and Georgia. It accepts various deposit products that include checking accounts, commercial checking accounts, savings accounts, and other time deposits, including daily money market accounts and long-term certificates of deposit. The company's loan portfolio comprises commercial real estate loans; construction real estate loans; commercial business loans for various lines of businesses, such as the manufacturing, service industry, and professional service areas; consumer real estate and home equity loans; and other consumer loans, including secured and unsecured installment loans and revolving lines of credit. In addition, it provides other bank services, such as internet banking, cash management, safe deposit boxes, direct deposit, automatic drafts, bill payment, and mobile banking services. The company operates through ten retail offices located in Greenville, Columbia, and Charleston; two retail offices located in Raleigh and Greensboro markets; and one retail office located in Atlanta. Southern First Bancshares, Inc. was founded in 1999 and is headquartered in Greenville, South Carolina.",Financial Services,Banks—Regional
SGA,"Saga Communications, Inc., a broadcast company, acquires, develops, and operates broadcast properties in the United States. The company's radio stations employ various programming formats, including classic hits, adult hits, top 40, country, country legends, mainstream/hot/soft adult contemporary, pure oldies, classic rock, and news/talk. As of February 29, 2020, it owned seventy-nine FM, thirty-four AM radio stations, and seventy-seven metro signals serving twenty-seven markets. The company was founded in 1986 and is headquartered in Grosse Pointe Farms, Michigan.",Communication Services,Broadcasting
SGC,"Superior Group of Companies, Inc. manufactures and sells apparel and accessories in the United States and internationally. It operates through three segments: Uniforms and Related Products, Remote Staffing Solutions, and Promotional Products. The Uniforms and Related Products segment manufactures and sells a range of uniforms, corporate identity apparel, career apparel, and accessories for personnel of hospitals and health facilities; hotels; food service facilities; retail stores; general and special purpose industrial uses; commercial markets; transportation; public and private safety and security organizations; and miscellaneous service uses. It also provides various products directly related to uniforms and service apparel; industrial laundry bags for linen suppliers and industrial launderers; and promotional and related products for branded marketing programs, event promotions, employee and consumer rewards and incentives, and specialty packaging and displays. This segment sells its products under the Fashion Seal Healthcare, HPI, and WonderWink brand names. The Remote Staffing Solutions segment provides multilingual telemarketing and business process outsourced solutions through the recruitment and employment of qualified English-speaking agents. The Promotional Products segment produces and sells promotional products and branded merchandise under the BAMKO, Public Identity, and Tangerine brands to corporate clients and universities. The company was formerly known as Superior Uniform Group, Inc. and changed its name to Superior Group of Companies, Inc. in May 2018. Superior Group of Companies, Inc. was founded in 1920 and is headquartered in Seminole, Florida.",Consumer Cyclical,Apparel Manufacturing
SGEN,"Seagen Inc., a biotechnology company, develops and commercializes therapies for the treatment of cancer in the United States and internationally. The company markets ADCETRIS, an antibody-drug conjugate (ADC) for the treatment of patients with Hodgkin lymphoma or CD30-positive T-cell lymphomas; and PADCEV, an ADC composed of an anti-Nectin-4 monoclonal antibody for the treatment of metastatic urothelial cancers. It also develops Tucatinib, an investigational oral, small molecule TKI for HER2, a growth factor receptor; and Tisotumab Vedotin, an ADC composed of a human antibody that binds to tissue factor to treat various solid tumors, including cervical, ovarian, prostate, and bladder. In addition, the company develops ladiratuzumab vedotin, an ADC targeting LIV-1 and metastatic triple-negative breast cancer; SEA-BCMA, a clinical-stage non-fucosylated BCMA-directed antibody for patients with relapsed or refractory multiple myeloma. Seagen Inc. has collaboration agreements with Takeda Pharmaceutical Company Limited; Agensys, Inc.; Genmab A/S; biotechnology and pharmaceutical companies; and Merck. The company was formerly known as Seattle Genetics, Inc. and changed its name to Seagen Inc. in October 2020. Seagen Inc. was incorporated in 1997 and is headquartered in Bothell, Washington.",Healthcare,Biotechnology
SGH,"SMART Global Holdings, Inc. designs and manufactures electronic products focused in memory and computing technology areas. It offers dynamic random access memory (DRAM) modules for desktops, notebooks, and servers; and embedded and removable flash memory products; and flash component products, such as embedded multimedia controllers, and embedded and removal products in USB, CompactFlash and SD/microSD card configurations. The company also provides supply chain services, including procurement, logistics, inventory management, temporary warehousing, programming, kitting, and packaging. In addition, it offers specialty compute and storage system solutions to customers various verticals, including financial services, energy, government, social media, and education end markets; and offers hardware and software products, including solutions based on the Open Compute Project. Further it provides servers, software, integrated turn-key clusters, enterprise-grade storage, and bare metal HPC in hardware or cloud-based solutions through Penguin Computing On-Demand; Open Compute Tundra Extreme Scale products; turn-key storage solutions based upon its Frostbyte storage platform; and rackmount servers and GPU accelerated computing platforms. The company sells its products directly to original equipment manufacturers, enterprise, government and other end customers through direct sales force, e-commerce, customer service representatives, on-site field application engineers, independent sales representatives, distributors, integrators, and resellers. The company was formerly known as Saleen Holdings, Inc. and changed its name to SMART Global Holdings, Inc. in August 2014. SMART Global Holdings, Inc. was founded in 1988 and is headquartered in Newark, California.",Technology,Semiconductors
SGMO,"Sangamo Therapeutics, Inc., a biotechnology company, focuses on translating science into genomic medicines that transform patients' lives using platform technologies in gene therapy, cell therapy, genome editing, and genome regulation. The company's zinc finger proteins (ZFPs) could be engineered to make zinc finger nucleases (ZFNs), proteins that could be used to modify DNA sequences by adding or knocking out specific genes or genome editing; and ZFP transcription factors (ZFP TFs) proteins that can be used to increase or decrease gene expression. Its therapeutic products that are in Phase I/II clinical trial include SB-525 for the treatment of hemophilia A; ST-920 gene therapy for Fabry disease; ST-101 gene therapy for phenylketonuria; ST-400 and BIVV-003 for the treatment of hemoglobinopathies; SB-913 for the treatment of Mucopolysaccharidosis type II; SB-318 for the treatment of Mucopolysaccharidosis type I; and SB-FIX for the treatment of hemophilia B. The company has collaborative and strategic partnerships with Biogen Inc.; Kite Pharma, Inc.; Pfizer Inc.; Sanofi Genzyme; Shire International GmbH; Dow AgroSciences LLC; Sigma-Aldrich Corporation; Genentech, Inc.; Open Monoclonal Technology, Inc.; F. Hoffmann-La Roche Ltd and Hoffmann-La Roche Inc.; and California Institute for Regenerative Medicine. The company was formerly known as Sangamo BioSciences, Inc. and changed its name to Sangamo Therapeutics, Inc. in January 2017. Sangamo Therapeutics, Inc. was founded in 1995 and is headquartered in Brisbane, California.",Healthcare,Biotechnology
SGMS,"Scientific Games Corporation develops technology-based products and services, and related content for the gaming, lottery, social and digital gaming industries in the United States and internationally. The company's Gaming segment sells new and used gaming machines, electronic table systems, video lottery terminals, conversion game kits, and spare parts; slot, casino, and table-management systems; table products, including shufflers; and perpetual licenses to proprietary table games. It also leases gaming machines; provides gaming operations and licensing arrangements; and installs and supports casino management systems, such as ongoing hardware and software maintenance and upgrade services of customer casino management systems. The company's Lottery segment designs, prints, and sells instant lottery products; designs and manufactures instant games tickets; offers instant products planning, monitoring, management system, warehousing, inventory management, distribution, marketing, and game support functions; supplies player loyalty programs, merchandising services, and interactive marketing campaigns; and sublicenses brands for lottery products and lottery-related promotional products. It also provides software, hardware, and related services for lottery operations; and lottery systems software maintenance and support services. The company's SciPlay segment sells virtual coins, chips, or bingo cards; and third-party branded games and original content through mobile and web platforms. Its Digital segment provides digital gaming and sports wagering solutions and services, including digital RMG and sports wagering solutions, distribution platforms, content, products, and services; software design, development, licensing, maintenance, and support services; Open Platform Systems; and content aggregation platforms. The company was founded in 1984 and is headquartered in Las Vegas, Nevada.",Consumer Cyclical,Gambling
SGRY,"Surgery Partners, Inc., through its subsidiaries, owns and operates a network of surgical facilities and related services in the United States. The company operates through three segments: Surgical Facility Services, Ancillary Services, and Optical Services. Its surgical facilities comprise ambulatory surgery centers and surgical hospitals that offer non-emergency surgical procedures in various specialties, including gastroenterology, general surgery, ophthalmology, orthopedics, and pain management. The company's surgical hospitals also provide ancillary services, such as diagnostic imaging, pharmacy, laboratory, obstetrics, oncology, physical therapy, and wound care; and ancillary services, which consist of a diagnostic laboratory, multi-specialty physician practices, urgent care facilities, anesthesia services, and optical services. It also operates optical laboratory that manufactures eyewear. As of March 31, 2020, the company owned or operated a portfolio of 127 surgical facilities, including 111 ambulatory surgical centers and 16 surgical hospitals in 30 states. Surgery Partners, Inc. was founded in 2004 and is headquartered in Brentwood, Tennessee.",Healthcare,Medical Care Facilities
SHAK,"Shake Shack Inc. owns, operates, and licenses Shake Shack restaurants (Shacks) in the United States and internationally. Its Shacks offers hamburgers, hot dogs, chicken, crinkle cut fries, shakes, frozen custard, beer, wine, and other products. As of December 26, 2018, it operated 208 Shacks, including 124 domestic company-operated Shacks, 12 domestic licensed Shacks, and 72 international licensed Shacks. Shake Shack Inc. was founded in 2004 and is headquartered in New York, New York.",Consumer Cyclical,Restaurants
SHBI,"Shore Bancshares, Inc. operates as a bank holding company for the Shore United Bank that provides various commercial banking products and services to individuals, businesses, and other organizations. It offers various deposit products, including checking, savings, and money market accounts; and regular and IRA certificates of deposit, as well as CDARS programs and cash management services. The company also provides commercial loans, such as secured and unsecured loans, working capital loans, lines of credit, term loans, accounts receivable financing, real estate acquisition and development loans, construction loans, and letters of credit; residential real estate construction loans; residential mortgage loans; and loans to consumers comprising home equity, automobile, installment, home improvement, and personal lines of credit. In addition, it offers safe deposit boxes; debit and credit cards; direct deposit of payroll; merchant credit card clearing services; telephone, mobile, and Internet banking services; and automatic teller machine (ATM) services. Further, the company provides non-deposit products, such as mutual funds and annuities, and discount brokerage services; and trust, asset management, and financial planning services. It operates 21 full service branches, 23 ATMs, 2 loan production offices in Baltimore City, Baltimore County, Howard County, Kent County, Queen Anne's County, Caroline County, Talbot County, Worcester, and Dorchester County in Maryland; Kent County, Delaware; and Accomack County, Virginia. Shore Bancshares, Inc. was founded in 1876 and is headquartered in Easton, Maryland.",Financial Services,Banks—Regional
SHEN,"Shenandoah Telecommunications Company, together with its subsidiaries, provides wireless and broadband communication products and services in the United States. The company operates in three segments: Wireless, Broadband, and Tower. The Wireless segment provides wireless mobility communications network products. This segment provides its services in central and western Virginia, south-central Pennsylvania, West Virginia, Maryland, Kentucky, and Ohio. As of December 31, 2019, the company provides network service to 844,194 postpaid and 274,012 prepaid subscribers. The Broadband segment offers broadband, video and voice services to residential and commercial customers in Virginia, West Virginia, Maryland, and Kentucky. This segment also leases fiber and provides Ethernet and wavelength fiber optic services; and voice and digital subscriber line telephone services. The Tower segment owns 225 cell towers and leased spaces. The company provides its products and services under the Sprint and Shentel brands. Shenandoah Telecommunications Company was founded in 1902 and is based in Edinburg, Virginia.",Communication Services,Telecom Services
SHO,"Sunstone Hotel Investors, Inc. is a lodging real estate investment trust (""REIT"") that as of the date of this release has interests in 19 hotels comprised of 9,988 rooms. Sunstone's business is to acquire, own, asset manage and renovate or reposition hotels considered to be Long-Term Relevant Real EstateÂ®, the majority of which are operated under nationally recognized brands, such as Marriott, Hilton and Hyatt.",Real Estate,REIT—Hotel & Motel
SHOO,"Steven Madden, Ltd. designs, sources, markets, and sells fashion-forward name brand and private label footwear for women, men, and children in the United States and internationally. Its Wholesale Footwear segment provides footwear under the Steve Madden Women's, Madden Girl, Steve Madden Men's, Madden, Madden NYC, Report, Dolce Vita, DV by Dolce Vita, Mad Love, Steven by Steve Madden, Superga, Betsey Johnson, Betseyville, Steve Madden Kids, Stevies, GREATS, Blondo, and Anne Klein brands, as well as private label footwear. The company's Wholesale Accessories segment offers Steve Madden, Steven by Steve Madden, Madden Girl, Betsey Johnson, Madden NYC, Big Buddha, DKNY, Anne Klein, Jocelyn, Luv Betsey, BB Dakota, Cupcakes & Cashmere, and accessories brands; private label fashion handbags and accessories to department stores, mass merchants, value priced retailers, online retailers, and specialty stores; and cold weather accessories, fashion scarves, wraps, and other trend accessories primarily under the Steve Madden, BB Dakota, Cejon, Betsey Johnson, and Big Buddha brand names, as well as private labels to department stores and specialty stores. Its Retail segment operates Steve Madden, Steven, Superga, GREATS, and International retail stores, as well as Steve Madden, Superga, Betsey Johnson, Blondo, Dolce Vita, BB Dakota, and Jocelyn e-commerce websites. The company's Licensing segment licenses its Steve Madden, Steven by Steve Madden, Madden Girl, and FREEBIRD by Steven trademarks. Its First Cost segment operates as a buying agent for footwear products under private labels for mass-market merchandisers, shoe chains, and other mid-tier retailers. As of December 31, 2019, it owned and operated 227 retail stores, including 146 Steve Madden full-price stores, 68 Steve Madden outlet stores, 2 Steven stores, 2 GREATS stores, and 1 Superga store, as well as 8 e-commerce websites. Steven Madden, Ltd. was founded in 1990 and is headquartered in Long Island City, New York.",Consumer Cyclical,Footwear & Accessories
SHSP,"SharpSpring, Inc. operates as a cloud-based marketing technology company worldwide. The company offers SharpSpring, a marketing automation Software as Service platform that uses features, such as web tracking, lead scoring, and automated workflow; and SharpSpring Mail+ product, a subset of the full suite solution, which focuses on traditional email marketing. It also provides Perfect Audience, a cloud-based platform that offers display retargeting software products and services. The company serves various organizations, including marketing agencies and small and medium size businesses, associations, and non-profits. It markets and sells its products and services through internal sales teams and third party resellers. The company was formerly known as SMTP, Inc. and changed its name to SharpSpring, Inc. in December 2015. SharpSpring, Inc. was founded in 1998 and is headquartered in Gainesville, Florida.",Technology,Software—Application
SHW,"The Sherwin-Williams Company develops, manufactures, distributes, and sells paints, coatings, and related products to professional, industrial, commercial, and retail customers. It operates in three segments: The Americas Group, Consumer Brands Group, and Performance Coatings Group. The Americas Group segment offers architectural paints and coatings, and protective and marine products, as well as OEM product finishes and related products for architectural and industrial paint contractors, and do-it-yourself homeowners. The Consumer Brands Group segment provides branded and private-label architectural paints, stains, varnishes, industrial products, wood finishes products, wood preservatives, applicators, corrosion inhibitors, aerosols, caulks, and adhesives to retailers and distributors. The Performance Coatings Group segment develops and sells industrial coatings for wood finishing and general industrial applications, automotive refinish products, protective and marine coatings, coil coatings, packaging coatings, and performance-based resins and colorants. It serves retailers, dealers, jobbers, licensees, and other third-party distributors through its branches and direct sales staff, as well as through outside sales representatives. The company has operations primarily in North and South America, the Caribbean, Europe, Asia, and Australia. As of March 3, 2020, it operated approximately 4,900 company-operated stores and facilities. The company was founded in 1866 and is headquartered in Cleveland, Ohio.",Basic Materials,Specialty Chemicals
SI,"Silvergate Capital Corporation operates as a bank holding company for Silvergate Bank that provides banking products and services to business and individual clients in the United States and internationally. The company accepts deposit products, including interest and noninterest bearing demand accounts, money market and savings accounts, and certificates of deposit accounts. Its loan products include one-to-four family real estate loans, multi-family real estate loans, commercial real estate loans, construction loans, commercial and industrial loans, mortgage warehouse loans, and reverse mortgage loans, as well as consumer loans and other loans secured by personal property. The company also provides cash management services for digital currency-related businesses. The company was founded in 1988 and is headquartered in La Jolla, California.",Financial Services,Banks—Regional
SIBN,"SI-BONE, Inc., a medical device company, develops implantable devices used in the surgical treatment of the sacropelvic anatomy in the United States and Internationally. The company offers iFuse, a minimally invasive surgical implant system, which is intended to fuse the sacroiliac joint to treat sacroiliac joint dysfunction that causes lower back pain. SI-BONE, Inc. was founded in 2008 and is headquartered in Santa Clara, California.",Healthcare,Medical Devices
SIC,"Select Interior Concepts, Inc., together with its subsidiaries, installs and distributes interior building products for residential interior design services markets in the United States. The company operates through two segments, Residential Design Services and Architectural Surfaces Group. The Residential Design Services segment provides an integrated, outsourced solution for the design, consultation, sourcing, distribution, and installation needs of homebuyer customers. It works with homebuyers in the selection of an array of interior products and finishes, including flooring, cabinets, countertops, wall tile, and related interior items, primarily for newly constructed homes; and coordinates the ordering, fulfillment, and installation of interior products. The Architectural Surfaces Group segment imports and distributes natural and engineered stone slabs, such as marble, granite, porcelain, and quartz for kitchen and bathroom countertops; and ceramic and porcelain tiles for flooring, backsplash, and wall tile applications, as well as tile. It markets these materials through a network of 23 distribution centers and showrooms. The company serves new residential and commercial construction markets, as well as distributes its products to the repair and remodel market. The company was incorporated in 2015 and is headquartered in Atlanta, Georgia.",Consumer Cyclical,Residential Construction
SIEB,"Siebert Financial Corp., through its subsidiaries, engages in the retail discount brokerage and investment advisory businesses. The company provides online and traditional brokerage, and related services to retail investors through a broker on the telephone, a wireless device, or through the Internet; various value added services, such as access to account information; independent retail execution services; and retail customer services. It also offers self-directed retirement accounts; and custodial services, as well as lends customers a portion of the market value of marginable securities held in the customer's account. In addition, the company provides data technology platform that offers services, such as email and messaging, market data systems and third party trading systems, business productivity tools, and customer relationship management systems. Further, it offers a Robo-Advisor that provides clients with an automated wealth management solution; and various insurance products, such as fixed annuities and property and casualty insurance. Siebert Financial Corp. maintains 18 retail discount brokerage offices. The company was founded in 1886 and is headquartered in New York, New York.",Financial Services,Capital Markets
SIEN,"Sientra, Inc., a medical aesthetics company, develops and sells medical aesthetics products to plastic surgeons in the United States. It operates through two segments, Breast Products and miraDry. The company offers silicone gel breast implants for use in breast augmentation and breast reconstruction procedures; breast tissue expanders; and scar management products under the Sientra, AlloX2, OPUS, Dermaspan, Softspan, and BIOCORNEUM brand names. It also provides body contouring products; facial and nasal implants; saline filled breast implant sizers; and miraDry System, a non-surgical device for the permanent reduction of underarm sweat, odor, and hair of all colors. The company was formerly known as Juliet Medical, Inc. and changed its name to Sientra, Inc. in April 2007. Sientra, Inc. was incorporated in 2003 and is headquartered in Santa Barbara, California.",Healthcare,Medical Devices
SIG,"Signet Jewelers Limited engages in the retail sale of diamond jewelry, watches, and other products. As of February 01, 2020, it operated 3,208 stores and kiosks. The company operates through three segments: North America, International, and Other. The North America segment operates jewelry stores in malls and off-mall locations primarily under the Kay Jewelers, Kay Jewelers Outlet, Jared The Galleria Of Jewelry, Jared Vault, Zales Jewelers, Zales Outlet, Piercing Pagoda, Peoples Jewellers, Gordon's Jewelers, and Mappins Jewellers regional banners; and JamesAllen.com, an online jewelry retailer Website. This segment operated 2,639 locations in the United States and 118 locations in Canada. The International segment operates stores in shopping malls and off-mall locations, principally under the H.Samuel and Ernest Jones brands. This segment operated 451 stores in the United Kingdom, the Republic of Ireland, and the Channel Islands. The Other segment is involved in the purchase and conversion of rough diamonds to polished stones, as well as provision of diamond polishing services. Signet Jewelers Limited was founded in 1950 and is based in Hamilton, Bermuda.",Consumer Cyclical,Luxury Goods
SIGA,"SIGA Technologies, Inc., a commercial-stage pharmaceutical company, focuses on the health security and infectious disease markets in the United States. Its lead product is TPOXX, an orally administered antiviral drug for the treatment of human smallpox disease caused by variola virus. The company was founded in 1995 and is headquartered in New York, New York.",Healthcare,Biotechnology
SIGI,"Selective Insurance Group, Inc., together with its subsidiaries, provides insurance products and services in the United States. It operates through four segments: Standard Commercial Lines, Standard Personal Lines, Excess and Surplus Lines, and Investments. The company offers property insurance products, which covers the financial consequences of accidental loss of an insured's real and/or personal property; and casualty insurance products that covers the financial consequences of employee injuries in the course of employment, and bodily injury and/or property damage to a third party as a result of an insured's negligent acts, omissions, or legal liabilities, as well as flood insurance products. It also invests in fixed income investments and preferred stocks, equity securities, and alternative investment portfolio. The company provides its insurance products and services to businesses, non-profit organizations, local government agencies, and individuals through independent retail agents and wholesale general agents. Selective Insurance Group, Inc. was founded in 1926 and is headquartered in Branchville, New Jersey.",Financial Services,Insurance—Property & Casualty
SILK,"Silk Road Medical, Inc. operates as a medical device company in the United States. The company offers various products for the treatment of carotid artery disease called transcarotid artery revascularization. Its products includes ENROUTE Transcarotid Neuroprotection System that is used to directly access the common carotid artery and initiate temporary blood flow reversal; ENROUTE Transcarotid Stent System, a self-expanding, self-tapering stent with clinical data regarding lasting safety outcomes; ENHANCE Transcarotid Peripheral Access Kit for use in gaining initial access to the common carotid artery; and ENROUTE 0.014 Guidewire for navigating and crossing the target lesion for delivery of interventional devices. The company was founded in 2007 and is headquartered in Sunnyvale, California.",Healthcare,Medical Devices
SIRI,"Sirius XM Holdings Inc. provides satellite radio services on a subscription fee basis in the United States. It broadcasts music, sports, entertainment, comedy, talk, news, traffic, and weather channels, including various music genres, such as rock, pop and hip-hop, country, dance, jazz, Latin, and classical; live play-by-play sports from various leagues and colleges; various talk and entertainment channels for a range of audiences; national, international, and financial news; and limited run channels. The company also provides streaming service that includes a range of music and non-music channels, and podcasts, as well as channels that are not available on its satellite radio service; and offers applications to allow consumers to access its streaming service on smartphones, tablets, computers, home devices, and other consumer electronic equipment. In addition, it distributes satellite radios through automakers and retailers, as well as its Website. Further, the company provides location-based services through two-way wireless connectivity, including safety, security, convenience, maintenance and data services, remote vehicles diagnostics, and stolen or parked vehicle locator services. Additionally, it offers satellite television services, which offer music channels on the DISH Network satellite television service as a programming package; Travel Link, a suite of data services that include graphical weather, fuel prices, sports schedule and scores, and movie listings; and real-time traffic and weather services. The company is headquartered in New York, New York. Sirius XM Holdings Inc. operates as a subsidiary of Liberty Media Corporation.",Communication Services,Broadcasting
SITC,"SITE Centers is an owner and manager of open-air shopping centers that provide a highly-compelling shopping experience and merchandise mix for retail partners and consumers. The Company is a self-administered and self-managed REIT operating as a fully integrated real estate company, and is publicly traded on the New York Stock Exchange under the ticker symbol SITC.",Real Estate,REIT—Retail
SITE,"SiteOne Landscape Supply, Inc. engages in the wholesale distribution of landscape supplies in the United States and Canada. The company provides a selection of approximately 120,000 stock keeping units, including irrigation supplies, which consists controllers, valves, sprinkler heads, and irrigation and drainage pipes; fertilizers, grass seed, and ice melt products; control products, which include herbicides, fungicides, rodenticides, and other pesticides; landscape accessories, which comprise mulches, soil amendments, tools, and sod; nursery goods, which consist of deciduous shrubs, evergreen shrubs and trees, ornamental trees, shade trees, both field grown and container-grown nursery stock, and plant species; and outdoor lighting products, which include accent lights, dark lights, path lights, up lights, down lights, wall lights, and pool and aquatic area lighting, as well as hardscapes, such as pavers, natural stones, blocks, and other durable materials. It also offers consultative services consisting of assistance with irrigation network design, commercial project planning, generation of sales leads, marketing services and product support, and a series of technical and business management seminars; and distributes branded products of third parties. As of December 29, 2019, the company had 550 branches in the 45 United States and six Canadian provinces. It offers its products under LESCO, SiteOne Green Tech, and Pro-Trade brand names. The company markets its products primarily to residential and commercial landscape professionals who specialize in the design, installation, and maintenance of lawns, gardens, golf courses, and other outdoor spaces through branch network and direct distribution. SiteOne Landscape Supply, Inc. is headquartered in Roswell, Georgia.",Industrials,Industrial Distribution
SITM,"SiTime Corporation, a semiconductor company, provides silicon timing systems solutions in Taiwan, Hong Kong, the United States, and internationally. Its products include resonators and clock integrated circuits, programmable OCXOs, precision MHz super-TCXOs, MHz oscillators, 32.768 kHz oscillators, ÂµPower oscillators 1 Hz to 26 MHz, ruggedized oscillators, and embedded resonators. Its solutions are used in various markets, including enterprise and telecommunications infrastructure, automotive, industrial, Internet of Things, mobile, and aerospace and defense. The company was incorporated in 2003 and is headquartered in Santa Clara, California. SiTime Corporation is a subsidiary of MegaChips Corporation.",Technology,Semiconductors
SIVB,"SVB Financial Group, a diversified financial services company, provides various banking and financial products and services. The company operates through four segments: Global Commercial Bank, SVB Private Bank, SVB Capital, and SVB Leerink. The Global Commercial Bank segment offers deposit products, such as business and analysis checking, money market, multi-currency, in-country bank, and sweep accounts, as well as merchant, remote capture, lockbox, electronic deposit capture, and fraud control services; credit products and services comprising term loans, equipment loans, asset-based loans, revolving lines of credit, accounts-receivable-based lines of credit, capital call lines of credit, and credit cards; and payment and cash management products and services, including wire transfer and automated clearing house payment, bill pay, debit and credit cards, account analysis, and disbursement, as well as online and mobile banking services. This segment also provides foreign exchange services; export, import, and standby letter of credit; investment services and solutions; investment advisory services; vineyard development loans; and debt fund investment services. The SVB Private Bank segment offers private banking services, such as mortgages, home equity and capital call lines of credit, restricted stock purchase loans, and other secured and unsecured lending products, as well as cash and wealth management services. The SVB Capital segment provides venture capital investment services that manage funds on behalf of third party limited partner investors. The SVB Leerink segment engages in equity and convertible capital markets, mergers and acquisitions, equity research and sales, trading, and investment banking services. It operates through 30 offices in the United States; and offices in Canada, the United Kingdom, Israel, Germany, Denmark, India, Hong Kong, and China. SVB Financial Group was founded in 1983 and is headquartered in Santa Clara, California.",Financial Services,Banks—Regional
SIX,"Six Flags Entertainment Corporation owns and operates regional theme and waterparks under the Six Flags name. The company's parks offer various thrill rides, water attractions, themed areas, concerts and shows, restaurants, game venues, and retail outlets. It owns and operates 26 parks in the United States, Mexico, and Canada. The company was formerly known as Six Flags, Inc. and changed its name to Six Flags Entertainment Corporation in April 2010. Six Flags Entertainment Corporation was founded in 1961 and is based in Grand Prairie, Texas.",Consumer Cyclical,Leisure
SJI,"South Jersey Industries, Inc., through its subsidiaries, provides energy-related products and services. The company engages in the purchase, transmission, and sale of natural gas. It also sells natural gas and pipeline transportation capacity on a wholesale basis to residential, commercial, and industrial customers on the interstate pipeline system, as well as transports natural gas purchased directly from producers or suppliers to customers. As of December 31, 2019, the company had approximately 146 miles of mains in the transmission system and 6,701 miles of mains in the distribution system; and served 397,090 residential, commercial, and industrial customers in southern New Jersey. In addition, it markets natural gas storage, commodity, and transportation assets on a wholesale basis for energy marketers, electric and gas utilities, power plants, and natural gas producers in the mid-Atlantic, Appalachian, and southern regions of the United States. Further, the company develops, owns, and operates energy related projects, including natural gas fueled combined heating, cooling and power, and landfill gas-to-energy production facilities, as well as solar-generation sites. Additionally, it owns oil, gas, and mineral rights in the Marcellus Shale region of Pennsylvania; acquires and markets natural gas and electricity to retail end users, as well as provides total energy management, fuel management, and procurement and cost reduction services. South Jersey Industries, Inc. was founded in 1910 and is headquartered in Folsom, New Jersey.",Utilities,Utilities—Diversified
SJM,"The J. M. Smucker Company manufactures and markets food and beverage products worldwide. It operates in four segments: U.S. Retail Pet Foods, U.S. Retail Coffee, U.S. Retail Consumer Foods, and International and Away From Home. The company offers pet food and snacks; mainstream roast, ground, single serve, and premium coffee; peanut butter and specialty spreads; fruit spreads, shortening and oils, and frozen sandwiches and snacks; and foodservice hot beverage, foodservice portion control, and flour products, as well as dog and cat food, frozen handheld products, portion control products, juices and beverages, and baking mixes and ingredients. It provides its products under the Meow Mix, Kibbles Ân Bits, 9Lives, Nature's Recipe, Milk-Bone, Pup-Peroni, Rachael Ray Nutrish, Natural Balance, Folgers, CafÃ© Bustelo, Dunkin' Donuts, 1850, Jif, Smucker's, Smucker's Uncrustables, Crisco, Robin Hood, and Five Roses brands. The company sells its products through direct sales and brokers to food retailers and wholesalers, club stores, discount and dollar stores, online retailers, pet specialty stores, natural foods stores and distributors, drug stores, military commissaries, and mass merchandisers; and through retail channels, and foodservice distributors and operators. The J. M. Smucker Company was founded in 1897 and is headquartered in Orrville, Ohio.",Consumer Defensive,Packaged Foods
