SMPL,SIMPLY GOOD FOODS CO/THE,The Simply Good Foods Company operates as an investment company. The Company invests in and expands snacks and food products businesses. Simply Good Foods serves customers in the States of Colorado and Connecticut.
SMSI,SMITH MICRO SOFTWARE INC,"Smith Micro Software, Inc. provides software and services for mobile systems. The Company offers a portfolio of wireless solutions that include a wide range of applications that manage voice, data traffic, video and connectivity over mobile broadband networks. Smith Micro Software serves the mobile communication industry."
SMTC,SEMTECH CORP,"Semtech Corporation designs, manufactures, and markets a wide range of analog and mixed-signal semiconductors, including integrated circuits, discrete circuits, and assembly products. The Company's devices are used in computer, communications, industrial, military-aerospace, and automotive applications."
SNA,SNAP-ON INC,"Snap-on Incorporated develops, manufactures, and distributes tool and equipment solutions worldwide. The Company's products include hand and power tools, diagnostics and shop equipment, tool storage products, diagnostics software, and other solutions for the automotive service industry. Customers include professional service technicians and motor service shop owners, among others."
SNBR,SLEEP NUMBER CORP,"Sleep Number Corporation designs, manufactures, and markets a line of air bed mattresses. The Company provides a variety of beds, bedding, pillows, mattress pads and layers, sheets, duvets, bed skirts, bases, furniture, bed accessories, and kids blankets. Sleep Number serves customers in the United States."
SNCR,SYNCHRONOSS TECHNOLOGIES INC,"Synchronoss Technologies, Inc. provides e-commerce transaction management solutions to the communications services marketplace."
SNDR,SCHNEIDER NATIONAL INC-CL B,"Schneider National, Inc. operates as a transportation and logistics services company. The Company offers a broad portfolio of premier truckload, intermodal, and logistics solutions, as well as manages hire trucking fleets in North America. Schneider National provides asset-based truckload services with asset-light intermodal and non-asset logistics offerings."
SNDX,SYNDAX PHARMACEUTICALS INC,"Syndax Pharmaceuticals, Inc. operates as a biopharmaceutical company. The Company offers therapies to treat solid tumors and lung, breast, and hematological cancer. Syndax Pharmaceuticals serves the medical and healthcare sectors in the United States."
SNEX,STONEX GROUP INC,"StoneX Group Inc. is an institutional-grade financial services network that connects companies, organizations, and investors to the global markets ecosystem through digital platforms, end-to-end clearing, and execution services. StoneX Group operates worldwide."
SNFCA,SECURITY NATL FINL CORP-CL A,"Security National Financial Corporation operates in three business segments. The Company sells and services selected lines of life insurance, annuity products, and accident and health insurance, operates cemeteries in Utah and California and mortuaries in Utah and Arizona, and originates and underwrites residential and commercial loans for new construction and existing homes."
SNPS,SYNOPSYS INC,"Synopsys, Inc. supplies electronic design automation solutions to the global electronics market. The Company provides design technologies to creators of advanced integrated circuits, electronic systems, and systems on a chip. Synopsys also provides consulting services and support to its customers to streamline the overall design process and accelerate time to market."
SNR,NEW SENIOR INVESTMENT GROUP,"New Senior Investment Group Inc. is a real estate investment trust. The Company's portfolio consists of senior housing properties in the United States. New Senior Investment's properties includes managed and triple net lease properties, which are comprised of independent living and health care services."
SNV,SYNOVUS FINANCIAL CORP,"Synovus Financial Corp. provides financial services. The Company offers commercial, retail banking, and investment services. Synovus Financial serves customers in the United States."
SNX,SYNNEX CORP,"SYNNEX Corporation provides information technology supply chain services. The Company offers services to original equipment manufacturers and software publishers worldwide. SYNNEX offers product distribution, related logistics, and contract assembly services."
SO,SOUTHERN CO/THE,"The Southern Company is a public utility holding company. The Company, through its subsidiaries, generates, wholesales, and retails electricity in the southeastern United States. The Company also offers wireless telecommunications services, and provides businesses with two-way radio, telephone, paging, and internet access services, as well as wholesales fiber optic solutions."
SOI,SOLARIS OILFIELD INFRAST-A,"Solaris Oilfield Infrastructure, Inc. provides oilfield products, services, and infrastructure solutions. The Company offers mobile sand silo and rail to truck transload systems to enhance drilling, completions, and safety in shale plays. Solaris Oilfield Infrastructure serves customers in the United States."
SOLY,SOLITON INC,"Soliton, Inc. produces and distributes medical devices. The Company offers products that uses pulses of designed acoustic shockwaves to dramatically accelerate the removal of unwanted tattoos. Soliton markets its products globally."
SON,SONOCO PRODUCTS CO,"Sonoco Products Company manufactures industrial and consumer packaging solutions for customers around the world. The Company's products include flexible packaging, high density film products, and folding cartons. Sonoco Products also has an integrated network of global technology centers focused on materials science, packaging engineering, and process improvement."
SONA,SOUTHERN NATL BANCORP OF VA,"Southern National Bancorp of Virginia, Inc. operates as a bank holding company. The Bank acquires deposits from the general public and offers a variety of financial services to commercial and consumer clients. Southern National Bancorp of Virginia manages branches in Virginia."
SONO,SONOS INC,"Sonos, Inc. designs, develops, and produces audio products. The Company offers charging cradles, music players, alternating current adapters, controllers, wireless speakers, and loudspeakers. Sonos serves customers worldwide."
SP,SP PLUS CORP,"SP PLUS CORPORATION PROVIDES VEHICLE PARKING SOLUTIONS. THE COMPANY OFFERS PROFESSIONAL PARKING MANAGEMENT, GROUND TRANSPORTATION, REMOTE BAGGAGE CHECK-IN AND HANDLING, FACILITY MAINTENANCE, SECURITY, EVENT LOGISTICS, AND OTHER TECHNOLOGY-DRIVEN MOBILITY SOLUTIONS. SP PLUS SERVES AVIATION, COMMERCIAL, HOSPITALITY, HEALTHCARE, AND GOVERNMENT CLIENTS IN NORTH AMERICA.:::"
SPB,SPECTRUM BRANDS HOLDINGS INC,"Spectrum Brands Holdings, Inc. operates as a holding company. The Company, through its subsidiaries, supplies consumer batteries, residential lock sets, builders hardware, faucets, personal care, household appliances, specialty pet supplies, lawn and garden accessories, and pest control products. Spectrum Brands Holdings serves customers worldwide."
SPCE,VIRGIN GALACTIC HOLDINGS INC,"Virgin Galactic Holdings Inc. develops space vehicles. The Company designs exploration technology such as missiles, rockets, and other related equipment. Virgin Galactic Holdings serves customers in the United States."
SPFI,SOUTH PLAINS FINANCIAL INC,"South Plains Financial, Inc. operates as a holding company. The Company, through its subsidiaries, provides banking services such as various types of accounts, money transfer, insurance, credit cards, mortgage activities, and other related solutions. South Plains Financial serves customers in the State of Texas."
SPG,SIMON PROPERTY GROUP INC,"Simon Property Group, Inc. is a self-administered and self-managed, real estate investment trust. The Company owns, develops, and manages retail real estate properties including regional malls, outlet centers, community/lifestyle centers, and international properties. Simon Property Group serves customers in the State of Indiana."
SPGI,S&P GLOBAL INC,"S&P Global Inc. provides clients with financial information services. The Company offers information regarding ratings, benchmarks, and analytics in the global capital and commodity markets. S&P Global operates worldwide."
SPKE,SPARK ENERGY INC-CLASS A,"Spark Energy, Inc. is an independent retail energy services company. The Company provides residential and commercial customers in competitive markets across the United States with an alternative choice for their natural gas and electricity."
SPLK,SPLUNK INC,"Splunk Inc. develops web based application software. The Company provides software that collects and analyzes machine data generated by websites, applications, servers, networks, and mobile devices. Splunk serves customers worldwide."
SPNE,SEASPINE HOLDINGS CORP,"SeaSpine Holdings Corporation operates as a medical technology company. The Company focuses on the design, development, and commercialization of surgical solutions for the treatment of patients suffering from spinal disorders. SeaSpine Holdings markets and distributes orthobiologic and spinal fusion hardware products."
SPNS,SAPIENS INTERNATIONAL CORP,"Sapiens International Corporation N.V. is a global provider of information technology (IT) solutions. The Company's solutions modernize business processes and enable insurance organizations and other companies to adapt quickly to change. Sapiens modular solutions align IT with the business demands for speed, flexibility, and efficiency."
SPOK,SPOK HOLDINGS INC,"Spok Holdings, Inc. is a two-way wireless Internet messaging and wireless information company that operates offices and company-owned stores across the United States. The Company provides local, regional, and nationwide wireless messaging and information services to customers throughout the United States and the Caribbean."
SPOT,SPOTIFY TECHNOLOGY SA,Spotify Technology S.A. provides music streaming services. The Company offers commercial free music and ad-supported services to subscribers. Spotify Technology serves clients worldwide.
SPPI,SPECTRUM PHARMACEUTICALS INC,"Spectrum Pharmaceuticals, Inc. operates as a biopharmaceutical company. The Company focuses on acquiring, developing, and commercializing novel and targeted drug products. Spectrum Pharmaceuticals serves customers in the United States, Canada, and India."
SPR,SPIRIT AEROSYSTEMS HOLD-CL A,"Spirit AeroSystems Holdings, Inc. operates as a holding company. The Company, through its subsidiaries, designs and manufactures aerostructures including fuselages, propulsion systems, and wing systems for commercial and military aircrafts. Spirit AeroSystems serves clients globally."
SPRO,SPERO THERAPEUTICS INC,"Spero Therapeutics, Inc. operates as a biopharmaceutical company. The Company focuses on identifying, developing, and commercializing novel treatments for MDR bacterial infections. Spero Therapeutics also offers a technology platform that develops drugs to expand the spectrum and potency of existing antibiotics. Spero Therapeutics serves customers worldwide."
SPSC,SPS COMMERCE INC,"SPS Commerce, Inc. provides on-demand supply chain management solutions through an online hosted software suite. The Company uses pre-built integrations to eliminate on-premise software and support staff to shorten supply cycle times optimize inventory levels and reduce costs."
SPT,SPROUT SOCIAL INC - CLASS A,"Sprout Social, Inc. provides online social media management tools for businesses. The Company offers communication tools, contact management, and lead generation, as well as reporting and analytics services. Sprout Social serves customers worldwide."
SPTN,SPARTANNASH CO,SpartanNash Company provides food wholesale and retail distribution services to retail customers. The Company also assists in the process of gathering and delivering food to American Military servicemen and women in the United States and abroad.
SPWH,SPORTSMAN'S WAREHOUSE HOLDIN,"Sportsman's Warehouse Holdings, Inc. operates as a holding company. The Company, through its subsidiaries, provides sporting goods and equipment, bicycles, footwear, electronics, and apparels. Sportsman's Warehouse Holdings distributes its products throughout the United States."
SPWR,SUNPOWER CORP,"SunPower Corporation is an integrated solar products and services company. The Company designs, manufactures, and markets high-performance solar electric power technologies. SunPower serves customers worldwide."
SPXC,SPX CORP,"SPX Corporation is a supplier of engineered products and technologies, holding positions in the heating, ventilation and air conditioning (HVAC), detection and measurement, and engineered solutions markets. The Company is based in United states."
SQ,SQUARE INC - A,"Square, Inc. provides mobile payment solutions. The Company develops point-of-sale software that helps in digital receipts, inventory, and sales reports, as well as offers analytics and feedback. Square also provides financial and marketing services."
SR,SPIRE INC,Spire Inc. is a public utility company involved in the retail distribution of natural gas. The Company serves an area in eastern Missouri and parts of several other counties. Spire also operates underground natural gas storage fields and transports and stores liquid propane.
SRC,SPIRIT REALTY CAPITAL INC,"Spirit Realty Capital, Inc. operates as a real estate investment trust. The Trust invests in single-tenant and triple-net basis real estate properties engaged in retail, service, and distribution industries. Spirit Realty Capital serves customers in the United States."
SRCE,1ST SOURCE CORP,"1st Source Corporation is the holding company for 1st Source Bank. The Bank attracts deposits and offers commercial banking, personal banking and trust services to customers in northern Indiana and southwestern Michigan. 1st Source's Specialty Finance Group provides leases and financing for aircraft, automobiles, trucks, and construction equipment."
SRCL,STERICYCLE INC,"Stericycle, Inc. provides regulated medical waste management services. The Company offers waste collection, transportation, treatment, and disposal to customers in the United States, Canada, Mexico, Argentina, Chile, the United Kingdom, and Ireland."
SRDX,SURMODICS INC,"Surmodics, Inc. designs and manufactures medical devices. The Company offers coronary stent systems, angioplasty catheters, chronic total occlusion devices, specialty guide wires, and intravascular sensors. Surmodics markets its products in the United States."
SRE,SEMPRA ENERGY,"Sempra Energy operates as an energy infrastructure company. The Company focuses on delivering sustainable energy to consumers, as well as invests in, develops, and operates transmission and distribution infrastructure in North America including California, Texas, Mexico, and the LNG export market."
SREV,SERVICESOURCE INTERNATIONAL,"ServiceSource International Inc helps hardware, software, healthcare, and life sciences companies derive from their customers more revenue from maintenance, support and subscription agreements. The Company analyzes areas of the customer's service business that are not optimized, and develops and implements a suite of cloud applications and managed services for the service sales team."
SRG,SERITAGE GROWTH PROP- A REIT,Seritage Growth Properties is a real estate investment trust. The Company manages a portfolio of retail real estate properties which it leases to tenants throughout the United States.
SRGA,SURGALIGN HOLDINGS INC,"Surgalign Holdings, Inc. operates as a holding company. The Company, through its subsidiaries, provides medical technology solutions with focus on spine surgery and elevating clinical outcomes. Surgalign Holdings serves customers worldwide."
SRI,STONERIDGE INC,"Stoneridge, Inc. designs and manufactures engineered electrical and electronic components, modules, and systems. The Company's customers include the automotive, medium and heavy duty truck, and agricultural vehicle markets. Stoneridge markets its products worldwide."
SRNE,SORRENTO THERAPEUTICS INC,"Sorrento Therapeutics, Inc. is a biopharmaceutical company. The Company researches human therapeutic antibodies for the treatment of cancer, inflammation, metabolic, and infectious diseases."
SRPT,SAREPTA THERAPEUTICS INC,"Sarepta Therapeutics, Inc. is a biopharmaceutical company focused on the discovery and development of unique RNA-based therapeutics for the treatment of both rare and infectious diseases. The Company offers its products to the medical industry in countries around the world."
SRRK,SCHOLAR ROCK HOLDING CORP,"Scholar Rock Holding Corporation operates as a biopharmaceutical company. The Company focuses on discovery and development of medicines for the treatment of diseases including other neuromuscular disorders, cancer, fibrosis, and anemia. Scholar Rock Holding serves customers in the United States."
SRT,STARTEK INC,"StarTek, Inc. offers outsourced process management services primarily to Fortune 1000 companies and owns and operates branded vertical market Internet Web sites. The Company's process management service platforms include high-end technical support, technical services management, supply chain management, and internet support services."
SSB,SOUTH STATE CORP,"South State Corporation, through its banking subsidiaries, operates various financial centers. The Company offers a full range of retail and commercial banking, mortgage lending, trust and investment, and consumer finance loans."
SSD,SIMPSON MANUFACTURING CO INC,"Simpson Manufacturing Co., Inc., through its Simpson Strong-Tie Company Inc. subsidiary, designs, engineers, and manufactures wood-to-wood, wood-to-concrete, and wood-to-masonry connectors, and shear walls. The Company's other subsidiary, Simpson Dura-Vent Company, Inc., designs, engineers, and manufactures venting systems for gas and woodburning appliances."
SSNC,SS&C TECHNOLOGIES HOLDINGS,"SS&C Technologies Holdings, Inc. develops and markets computer software for financial services providers. The software enables trading and modeling, portfolio management and reporting, accounting, performance measurement, reconciliation, reporting, processing, and clearing."
SSP,EW SCRIPPS CO/THE-A,The E.W. Scripps Company operates television stations and news multimedia. The Company's multiplatform news network enables users and outstretches to growing audiences through broadcast networks.
SSTI,SHOTSPOTTER INC,"ShotSpotter, Inc. provides security products and services. The Company offers gunfire detectors, location alerts, location analysis, installations, and protection services. ShotSpotter serves customers worldwide."
SSTK,SHUTTERSTOCK INC,"Shutterstock, Inc. operates a global marketplace for commercial digital imagery. The Company offers online marketplace that provides a freely search library of commercial digital images that our users can pay to license, download, and incorporate into their work."
ST,SENSATA TECHNOLOGIES HOLDING,"Sensata Technologies Holding plc manufactures and distributes electronic components. The Company offers automotive sensors, motor protectors, circuit breakers, thermostats, pressure sensors, and switches. Sensata Technologies Holding serves energy, aerospace, agriculture, automotive, and construction industries worldwide."
STAA,STAAR SURGICAL CO,"STAAR Surgical Company develops, manufactures, and markets high margin visual implants that improve a patient's quality of vision. The Company manufactures implantable contact lenses to treat refractive disorders such as myopia. STAAR also manufactures products for cataract surgery and glaucoma surgery."
STAG,STAG INDUSTRIAL INC,"STAG Industrial, Inc. operates as a real estate investment trust. The Company invests in and manages single-tenant industrial properties throughout the United States."
STAR,ISTAR INC,"iStar Inc. operates as a real estate investment company. The Company finances, invests in, and develops real estate and real estate related projects, as well as provides corporate net lease financing services. iStar serves customers worldwide."
STAY,EXTENDED STAY AMERICA INC,"Extended Stay America, Inc. owns and operates hotels and motels. The Company offers guest rooms, dining services, on-site laundry, local phone calls, personalized voicemail, pools, fitness centers, and pet friendly accommodations. Extended Stay America provides its services in the United States."
STBA,S & T BANCORP INC,"S&T Bancorp, Inc. is the holding company for S&T Bank and S&T Investment Company, Inc. S&T Bank is a full service bank providing service to its customers through a network of offices located in Allegheny, Armstrong, Clarion, Indiana, Jefferson, Clearfield, and Westmoreland counties in Pennsylvania."
STC,STEWART INFORMATION SERVICES,"Stewart Information Services Corporation provides title insurance and related services through locations in the United States and several international markets. The Company meets the needs of real estate and mortgage industries through the electronic delivery of services required for settlement. Stewart's services include title reports, flood determinations, and credit reports."
STE,STERIS PLC,"STERIS Public Limited Company operates as a provider of infection prevention and other procedural products and services. The Company offers sterilizers and washers, surgical tables, lights and equipment management systems, and endoscopy accessories. STERIS serves healthcare, pharmaceutical, and medical device industries."
STFC,STATE AUTO FINANCIAL CORP,"State Auto Financial Corporation is a regional property and casualty insurance holding company. The Company provides personal and commercial automobile, homeowners, commercial multi-peril, workers' compensation, and fire insurance. State Auto markets its products through independent agents primarily in the Midwestern and Eastern United States."
STL,STERLING BANCORP/DE,"Sterling Bancorp provides clients with a full range of depository and cash management services and a broad portfolio of financing solutions-including working capital lines, accounts receivable and inventory financing, factoring, trade financing, payroll funding and processing, equipment financing, commercial and residential mortgages and mortgage warehouse lines of credit."
STLD,STEEL DYNAMICS INC,"Steel Dynamics, Inc. is a diversified carbon-steel producer and metals recycler in the United States. The Company's operating segments include steel operations, metals recycling and ferrous resources operations, and steel fabrication operations. Steel Dynamics products include flat rolled steel sheet, engineered bar special-bar-quality, and structural beams."
STMP,STAMPS.COM INC,"Stamps.com Inc. provides a service for purchasing and printing postage over the Internet. The Company enables users to print information based indicia and electronic stamps directly onto envelopes, labels, and business documents using laser and inkjet printers."
STND,STANDARD AVB FINANCIAL CORP,"Standard AVB Financial Corp. operates as a holding company. The Company, through its subsidiaries, provides commercial banking services. Standard AVB Financial offers savings accounts, deposits, online and mobile banking, loans, and business services."
STNE,STONECO LTD-A,"StoneCo Ltd. provides financial technology solutions. The Company offers end-to-end cloud-based technology platform to conduct electronic commerce across in-store, online, and mobile channels. StoneCo serves customers in Brazil."
STNG,SCORPIO TANKERS INC,Scorpio Tankers Inc. operates as a shipping company. The Company provides seaborne transportation of crude oil and other petroleum products. Scorpio Tankers serves customers worldwide.
STOK,STOKE THERAPEUTICS INC,"Stoke Therapeutics, Inc. operates as a biotechnology company. The Company develops antisense oligonucleotide medicines and therapies that increase target gene expression to treat diseases caused by loss of protein function. Stoke Therapeutics serves patients and customers in the United States."
STOR,STORE CAPITAL CORP,"STORE Capital Corporation provides real estate investment trust services. The Company invests in single-tenant real estate such as chain restaurants, supermarkets, health clubs, education, retail, service, and distribution facilities. STORE Capital operates in the United States."
STRA,STRATEGIC EDUCATION INC,"Strategic Education, Inc. provides educational services. The College offers working adults undergraduate and graduate degree programs in business and public administration, accounting, and information technology. Strategic Education provides courses in the eastern United States."
STRL,STERLING CONSTRUCTION CO,"Sterling Construction Company, Inc. conducts operations in construction and distribution.  The Company specializes in municipal and state contracts for highway paving, bridge, water and sewer and light rail projects.  Sterling also distributes automotive accessories, non-food pet supplies, and lawn and garden products."
STRO,SUTRO BIOPHARMA INC,"Sutro Biopharma, Inc. develops and manufactures pharmaceutical products. The Company provides antibody drug conjugate and multi-specific antibody-based therapeutics for cancer therapy. Sutro Biopharma serves the pharmaceutical industries throughout the United States."
STRS,STRATUS PROPERTIES INC,"Stratus Properties Inc. acquires, develops, and sells commercial and residential real estate properties. The Company's property holdings are located in the States of Texas."
STSA,SATSUMA PHARMACEUTICALS INC,"Satsuma Pharmaceuticals, Inc. operates as a clinical-stage biopharmaceutical company. The Company develops novel therapeutic products for the acute treatment of migraine. Satsuma Pharmaceuticals serves customers in the State of California."
STT,STATE STREET CORP,"State Street Corporation services institutional investors and manages financial assets worldwide. The Company's products and services include custody, accounting, administration, daily pricing, international exchange services, cash management, financial asset management, securities lending, and investment advisory services."
STWD,STARWOOD PROPERTY TRUST INC,"Starwood Property Trust, Inc. is a real estate investment company. The Company originates and invests in commercial mortgage loans and other commercial real estate debt investments, commercial mortgage-backed securities, and other commercial real estate-related debt investments. Starwood may also invest in residential mortgage loans and residential mortgage-backed securities."
STXB,SPIRIT OF TEXAS BANCSHARES I,"Spirit of Texas Bancshares, Inc. provides banking services. The Bank offers business checking accounts, lending, treasury management, mortgages, personal financial security, and mobile and online banking services. Spirit of Texas Bancshares serves customers in the United States."
STXS,STEREOTAXIS INC,"Stereotaxis Inc. designs, manufactures, and markets advanced cardiology instrument control system for use in the cath lab that is used in the treatment of coronary artery disease and arrhythmias. The Company markets Stereotaxis System in the United States and Europe."
STZ,CONSTELLATION BRANDS INC-A,"Constellation Brands, Inc. produces and markets alcoholic beverages in North America, Europe, and Australia, and New Zealand. The Company has a portfolio of brands across the wine, imported beer, and distilled spirits categories. Constellation conducts its business through wholly owned subsidiaries as well as through a variety of joint ventures with various other entities."
SUI,SUN COMMUNITIES INC,"Sun Communities, Inc. is a real estate investment trust that currently owns and operates a portfolio of manufactured housing communities primarily in the midwest and southeast United States."
SUM,SUMMIT MATERIALS INC -CL A,"Summit Materials, Inc. provides construction materials. The Company offers cement, asphalt, ready mix concrete, and other aggregates, as well as delivery, trucking, and paving services. Summit Materials serves customers in the United States."
SUPN,SUPERNUS PHARMACEUTICALS INC,"Supernus Pharmaceuticals, Inc. operates as a specialty pharmaceutical company. The Company develops and markets proprietary drugs for the treatment of central nervous system diseases and disorders. Supernus Pharmaceuticals offers portfolio of clinical stage drugs to address neurological and psychological problems such as epilepsy, conduct disorder, Parkinson's disease, ADHD, and depression."
SVC,SERVICE PROPERTIES TRUST,"Service Properties Trust operates as a real estate investment trust. The Company invests in properties, as well as provides leasing and management services. Service Properties Trust serves in the State of Massachusetts."
SVMK,SVMK INC,"SVMK Inc. develops survey software. The Company offers a platform which enables organizations to collect and analyze feedback and insights that solves business problems, enhances customer experience and loyalty, improves employee productivity, retention, optimization, and marketing investments. SVMK serves clients worldwide."
SVRA,SAVARA INC,Savara Inc. operates as a clinical-stage pharmaceutical company. The Company focuses on the development of novel therapies for the treatment of serious and life-threatening rare respiratory diseases. Savara offers its services worldwide.
SWAV,SHOCKWAVE MEDICAL INC,"Shockwave Medical, Inc. manufactures medical devices. The Company offers intravascular devices and balloon dilatation catheters for patients with calcified cardiovascular disease. Shockwave Medical serves customers worldwide."
SWBI,SMITH & WESSON BRANDS INC,"Smith & Wesson Brands, Inc. manufactures firearms. The Company offers pistols, revolvers, rifles, handcuffs, and other related products and accessories for consumers, law enforcement, and security agencies. Smith & Wesson Brands serves customers in the United States."
SWCH,SWITCH INC - A,"Switch, Inc. designs, constructs, operates, and manages data centers. The Company offers collocation, connectivity, cloud computing, and other related solutions. Switch serves customers globally."
SWI,SOLARWINDS CORP,"SolarWinds Corporation designs and develops information technology management software. The Company offers solutions such as network performance monitoring, configuration, virtualization, database management, hosted logs, security, and configuration. SolarWinds serves customers in the United States."
SWK,STANLEY BLACK & DECKER INC,"Stanley Black & Decker Inc. is a diversified global provider of hand tools, power tools and related accessories, mechanical access and electronic security solutions, healthcare solutions, engineered fastening systems, and more."
SWKH,SWK HOLDINGS CORP,"SWK Holdings Corporation is a publicly traded, specialized finance company focusing on the global healthcare sector. The Company aims to provide capital to a broad range of life science companies, institutions and inventors. SWK Holdings would also be engaged in providing investment advisory services to institutional clients to similarly invest in life science finance."
SWKS,SKYWORKS SOLUTIONS INC,"Skyworks Solutions, Inc. a wireless semiconductor company, designs and manufactures radio frequency and complete semiconductor system solutions for mobile communications applications. The Company provides front-end modules, radio frequency subsystems, and system solutions to wireless handset and infrastructure customers worldwide."
SWM,SCHWEITZER-MAUDUIT INTL INC,"Schweitzer-Mauduit International, Inc. manufactures and sells fine papers to the tobacco industry. The Company also produces specialty paper products for use in other applications such as alkaline batteries, vacuum cleaner bags, business forms, and printing and packaging applications."
SWN,SOUTHWESTERN ENERGY CO,"Southwestern Energy Company is an independent energy company. The Company primarily focused on natural gas and crude oil exploration, development and production (E&P). Southwestern Energy serves customers in the State of Texas."
SWTX,SPRINGWORKS THERAPEUTICS INC,"SpringWorks Therapeutics, Inc. operates as a clinical-stage biopharmaceutical company. The Company acquires, develops, and commercializes medicines for patients suffering various diseases and cancer. SpringWorks Therapeutics serves customers in the United States."
SWX,SOUTHWEST GAS HOLDINGS INC,"Southwest Gas Holdings, Inc. operates as a holding company. The Company, through its subsidiaries, provides natural gas operation, construction, and distribution services. Southwest Gas Holdings serves customers in North America."
SXC,SUNCOKE ENERGY INC,"SunCoke Energy, Inc. supplies high-quality coke used in the blast furnace production of steel, under long-term, take-or-pay contracts that pass through commodity and certain operating costs to customers. We utilize an innovative heat-recovery technology that captures excess heat for steam or electrical power generation. Our cokemaking facilities are located in US and Brazil."
SXI,STANDEX INTERNATIONAL CORP,"Standex International Corporation manufactures multi-industry products, with operations in the food service, industrial products, and consumer products business segments. The Company's products include food merchandising and display cases, reusable and expendable space launch vehicles, and magnetic components and connectors. Standex operates in the United States and overseas."
SXT,SENSIENT TECHNOLOGIES CORP,"Sensient Technologies Corporation supplies colors, flavors, and fragrances. The Company manufactures a variety of ink-jet inks, cosmetic and pharmaceutical additives, and food and beverage flavors. Sensient Technologies serves customers in the United States."
SYBT,STOCK YARDS BANCORP INC,"Stock Yards Bancorp, Inc. operates as a bank holding company. The Company, through its subsidiary, offers a wide range of commercial and personal banking activities, as well as operates a mortgage division, and provides personal and corporate trust services. Stock Yards operates several offices in Kentucky and Indiana."
SYF,SYNCHRONY FINANCIAL,"Synchrony Financial operates as a consumer financial services company. The Company provides a range of credit products through programs we have established with a diverse group of national and regional retailers, local merchants, manufacturers, buying groups, industry associations, and healthcare service providers."
SYK,STRYKER CORP,"Stryker Corporation develops, manufactures, and markets specialty surgical and medical products. The Company's products include implants, biologics, surgical, neurologic, ear, nose and throat and interventional pain equipment, endoscopic, surgical navigation, communications and digital imaging systems, as well as patient handling and emergency medical equipment."
SYKE,SYKES ENTERPRISES INC,"Sykes Enterprises, Incorporated provides customer management solutions and services in North America, Europe, Latin America, Asia, and Africa. The Company serves customers of companies in the financial services, communications, and technology markets. Sykes provides technical support and customer service, as well as customer relationship management consulting."
SYNA,SYNAPTICS INC,"Synaptics Incorporated develops custom-designed user interface solutions. The Company's solutions enable people to interact with a variety of mobile computing and communications devices. Synaptics offers a touch-sensitive pad that senses the position of a person's finger on its surface to provide screen navigation, cursor movement, and a platform of interactive input."
SYNH,SYNEOS HEALTH INC,"Syneos Health, Inc. operates as a biopharmaceutical solutions organization. The Company offers therapeutic expertise, bioanalytics solutions, clinical development services, medical devices, diagnostics, and commercialization. Syneos Health serves patients worldwide."
SYRS,SYROS PHARMACEUTICALS INC,"Syros Pharmaceuticals, Inc. operates as a biopharmaceutical company. The Company focuses on developing treatments for cancer and immune-mediated diseases, as well as building a pipeline of gene control medicines. Syros Pharmaceuticals conducts business worldwide."
SYX,SYSTEMAX INC,"Systemax Inc. retails brand name and private label products. The Company offers industrial equipment, material handling, technology products, and accessories, as well as marketing and distribution platform includes e-commerce websites, catalogs, social media, and direct sales representatives. Systemax serves customers in the United States, Canada, and France."
SYY,SYSCO CORP,"Sysco Corporation distributes food and related products primarily to the foodservice industry. The Company also distributes personal care guest amenities, housekeeping supplies, room accessories, and textiles to the lodging industry. Sysco serves customers in the United States."
T,AT&T INC,"AT&T Inc. is a communications holding company. The Company, through its subsidiaries and affiliates, provides local and long-distance phone service, wireless and data communications, Internet access and messaging, IP-based and satellite television, security services, telecommunications equipment, and directory advertising and publishing."
TACO,DEL TACO RESTAURANTS INC,"Del Taco Restaurants, Inc. owns and operates a chain of restaurants. The Company offers nachos, desserts and shakes, salads, kid's meals, and drinks. Del Taco Restaurants serves customers in the United States."
TALO,TALOS ENERGY INC,"Talos Energy Inc. operates as an oil and gas company. The Company engages in exploration, development, and production of oil and natural gas properties. Talos Energy serves customers worldwide."
TAP,MOLSON COORS BEVERAGE CO - B,Molson Coors Beverage Company operates as a brewing company. The Company brews and produces beer. Molson Coors Brewing serves customers worldwide.
TARA,PROTARA THERAPEUTIC INC,"Protara Therapeutics, Inc. operates as a biotech company. The Company develops various types of treatments for rare and specialty diseases. Protara Therapeutics serves customers in the State of New York."
TAST,CARROLS RESTAURANT GROUP INC,"Carrols Restaurant Group Inc. operates as a holding company. The Company, through its subsidiaries, owns and operates a chain of fast food restaurants. Carrols Restaurant Group serves customers worldwide."
TBBK,BANCORP INC/THE,"The Bancorp, Inc. is a bank holding company. The Bank offers services including interest bearing checking accounts, a full line of loan products, and online bill payment. Bancorp operates in the States of Delaware and Pennsylvania."
TBI,TRUEBLUE INC,"TrueBlue, Inc. provides temporary manual labor to the light industrial and small business markets. The Company operates dispatch offices in the United States, Puerto Rico, Canada, and the United Kingdom. TrueBlue's customers are primarily in the transportation, warehousing, hospitality, landscaping, construction, light manufacturing, retail, wholesale, and sanitation industries."
TBIO,TRANSLATE BIO INC,"Translate Bio, Inc. operates as a therapeutics company. The Company develops transformative medicines for the treatment of diseases caused by protein and gene dysfunction. Translate Bio serves patients in the State of Massachusetts."
